source_id	source_type	target_id	target_type	source_name	target_name	relation_type	resource	ttd_target_id	ttd_source_id
	Compound	ICD-11:DD70	Disease	PMID26651364-Compound-109	Crohn disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:DD70	D00XKE
	Compound	ICD-11:DD71	Disease	PMID26651364-Compound-109	Ulcerative colitis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:DD71	D00XKE
	Compound	ICD-11:GC08	Disease	PMID26651364-Compound-109	Urinary tract infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:GC08	D00XKE
	Compound	ICD-11:5B81	Disease	Pyrazole derivative 53	Obesity	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5B81	D00XFT
	Compound	ICD-11:DD70	Disease	Beta-cyclodextrin conjugate derivative 3	Crohn disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:DD70	D00XEM
	Compound	ICD-11:DD71	Disease	Beta-cyclodextrin conjugate derivative 3	Ulcerative colitis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:DD71	D00XEM
	Compound	ICD-11:GC08	Disease	Beta-cyclodextrin conjugate derivative 3	Urinary tract infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:GC08	D00XEM
	Compound	ICD-11:5B81	Disease	Pyrazole derivative 40	Obesity	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5B81	D00XDN
	Compound	ICD-11:8C7Y	Disease	1-hydroxyl-3,5-bis(4-hydroxylstyryl)benzene derivative 3	Muscular wasting	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8C7Y	D00THJ
	Compound	ICD-11:EA00-EM0Z	Disease	1-hydroxyl-3,5-bis(4-hydroxylstyryl)benzene derivative 3	Skin disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:EA00-EM0Z	D00THJ
	Compound	ICD-11:2A00-2F9Z	Disease	PMID25684022-Compound-WO2011137219 37(4-6)	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D00SVK
	Compound	ICD-11:2D50-2E2Z	Disease	PMID25684022-Compound-WO2011137219 37(4-6)	Metastatic cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2D50-2E2Z	D00SVK
	Compound	ICD-11:DD70	Disease	Biaryl mannoside derivative 8	Crohn disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:DD70	D00RQW
	Compound	ICD-11:DD71	Disease	Biaryl mannoside derivative 8	Ulcerative colitis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:DD71	D00RQW
	Compound	ICD-11:GC08	Disease	Biaryl mannoside derivative 8	Urinary tract infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:GC08	D00RQW
	Compound	ICD-11:DD70	Disease	PMID26651364-Compound-116	Crohn disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:DD70	D00RDO
	Compound	ICD-11:DD71	Disease	PMID26651364-Compound-116	Ulcerative colitis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:DD71	D00RDO
	Compound	ICD-11:GC08	Disease	PMID26651364-Compound-116	Urinary tract infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:GC08	D00RDO
	Compound	ICD-11:8E43.0	Disease	PMID25666693-Compound-60	Neuropathic pain	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8E43.0	D00QEZ
	Compound	ICD-11:MG30	Disease	PMID25666693-Compound-60	Cancer related pain	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:MG30	D00QEZ
	Compound	ICD-11:MG30.31	Disease	PMID25666693-Compound-60	Osteoarthritis pain	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:MG30.31	D00QEZ
	Compound	ICD-11:MG30.42	Disease	PMID25666693-Compound-60	Inflammatory pain	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:MG30.42	D00QEZ
	Compound	ICD-11:2A00-2F9Z	Disease	Carboxylic acid derivative 1	Neoplasm	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D00PHK
	Compound	ICD-11:BE2Z	Disease	Carboxylic acid derivative 1	Angiogenesis disorder	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:BE2Z	D00PHK
	Compound	ICD-11:8E43.0	Disease	PMID25666693-Compound-149	Neuropathic pain	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8E43.0	D00OLY
	Compound	ICD-11:MG30	Disease	PMID25666693-Compound-149	Cancer related pain	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:MG30	D00OLY
	Compound	ICD-11:MG30.31	Disease	PMID25666693-Compound-149	Osteoarthritis pain	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:MG30.31	D00OLY
	Compound	ICD-11:MG30.42	Disease	PMID25666693-Compound-149	Inflammatory pain	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:MG30.42	D00OLY
	Compound	ICD-11:8E43.0	Disease	PMID25666693-Compound-95	Neuropathic pain	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8E43.0	D00ODY
	Compound	ICD-11:MG30	Disease	PMID25666693-Compound-95	Cancer related pain	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:MG30	D00ODY
	Compound	ICD-11:MG30.31	Disease	PMID25666693-Compound-95	Osteoarthritis pain	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:MG30.31	D00ODY
	Compound	ICD-11:MG30.42	Disease	PMID25666693-Compound-95	Inflammatory pain	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:MG30.42	D00ODY
	Compound	ICD-11:2A00-2F9Z	Disease	Pyrazole derivative 61	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D00MLJ
	Compound	ICD-11:2D50-2E2Z	Disease	Pyrazole derivative 61	Metastatic cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2D50-2E2Z	D00MLJ
	Compound	ICD-11:2A00-2F9Z	Disease	PMID28270021-Compound-WO2016054807Example1	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D00MGO
	Compound	ICD-11:2C27	Disease	PMID28270021-Compound-WO2016054807Example1	Thymic cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C27	D00MGO
	Compound	ICD-11:8E43.0	Disease	PMID28270021-Compound-WO2016054807Example1	Neuropathic pain	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8E43.0	D00MGO
	Compound	ICD-11:EC90	Disease	PMID28270021-Compound-WO2016054807Example1	Pruritus	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:EC90	D00MGO
	Compound	ICD-11:MG30	Disease	PMID28270021-Compound-WO2016054807Example1	Chronic pain	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:MG30	D00MGO
	Compound	ICD-11:5C64.0	Disease	PMID26815044-Compound-126	Menkes disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5C64.0	D00LSQ
	Compound	ICD-11:EC23.2	Disease	PMID26815044-Compound-126	Albinism	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:EC23.2	D00LSQ
	Compound	ICD-11:ED60.1	Disease	PMID26815044-Compound-126	Melasma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:ED60.1	D00LSQ
	Compound	ICD-11:ED61.0	Disease	PMID26815044-Compound-126	Ephelides	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:ED61.0	D00LSQ
	Compound	ICD-11:ED61.0	Disease	PMID26815044-Compound-126	Senile lentigines	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:ED61.0	D00LSQ
	Compound	ICD-11:2A00-2F9Z	Disease	Heteroaryl-carboxamide derivative 4	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D00LMA
	Compound	ICD-11:2D50-2E2Z	Disease	Heteroaryl-carboxamide derivative 4	Metastatic cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2D50-2E2Z	D00LMA
	Compound	ICD-11:DD70	Disease	PMID26651364-Compound-5	Crohn disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:DD70	D00KKD
	Compound	ICD-11:DD71	Disease	PMID26651364-Compound-5	Ulcerative colitis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:DD71	D00KKD
	Compound	ICD-11:GC08	Disease	PMID26651364-Compound-5	Urinary tract infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:GC08	D00KKD
	Compound	ICD-11:2A00-2F9Z	Disease	N-acylpiperidine ether derivative 4	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D00FJH
	Compound	ICD-11:2C27	Disease	N-acylpiperidine ether derivative 4	Thymic cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C27	D00FJH
	Compound	ICD-11:8E43.0	Disease	N-acylpiperidine ether derivative 4	Neuropathic pain	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8E43.0	D00FJH
	Compound	ICD-11:EC90	Disease	N-acylpiperidine ether derivative 4	Pruritus	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:EC90	D00FJH
	Compound	ICD-11:MG30	Disease	N-acylpiperidine ether derivative 4	Chronic pain	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:MG30	D00FJH
	Compound	ICD-11:2A00-2F9Z	Disease	PMID28270021-Compound-WO2016054807Example82	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D00EUL
	Compound	ICD-11:2C27	Disease	PMID28270021-Compound-WO2016054807Example82	Thymic cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C27	D00EUL
	Compound	ICD-11:8E43.0	Disease	PMID28270021-Compound-WO2016054807Example82	Neuropathic pain	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8E43.0	D00EUL
	Compound	ICD-11:EC90	Disease	PMID28270021-Compound-WO2016054807Example82	Pruritus	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:EC90	D00EUL
	Compound	ICD-11:MG30	Disease	PMID28270021-Compound-WO2016054807Example82	Chronic pain	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:MG30	D00EUL
	Compound	ICD-11:DD70	Disease	Biaryl mannoside derivative 24	Crohn disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:DD70	D00COH
	Compound	ICD-11:DD71	Disease	Biaryl mannoside derivative 24	Ulcerative colitis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:DD71	D00COH
	Compound	ICD-11:GC08	Disease	Biaryl mannoside derivative 24	Urinary tract infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:GC08	D00COH
	Compound	ICD-11:1D82	Disease	ISIS 2922	Cytomegalovirus infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1D82	D0G1GP
	Compound	ICD-11:1A00-1C4Z	Disease	Tetramune	Bacterial infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1A00-1C4Z	D05TLR
	Compound	ICD-11:8A60-8A68	Disease	CHF-3098	Epilepsy	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8A60-8A68	D03CGS
	Compound	ICD-11:5A2Y	Disease	EF-4	Diabetic complication	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5A2Y	D0R6IF
	Compound	ICD-11:1G41	Disease	Edobacomab	Endotoxic shock	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1G41	D0K1ZD
	Compound	ICD-11:2A00-2F9Z	Disease	Rubratin	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0I8LS
	Compound	ICD-11:2A00-2F9Z	Disease	EF-13	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0G9SD
	Compound	ICD-11:1E51.0	Disease	Globorix	Hepatitis B virus infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1E51.0	D0F1JB
	Compound	ICD-11:1C12.0	Disease	Tetracel	Bordetella pertussis infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1C12.0	D0D4DY
	Compound	ICD-11:1D47	Disease	Flavimun	Yellow fever virus infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1D47	D08OAS
	Compound	ICD-11:NE6Z	Disease	PolongaTab	Poison intoxication	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:NE6Z	D06IVN
	Compound	ICD-11:DA24.Y	Disease	Argidene	Dermatological disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:DA24.Y	D06HPA
	Compound	ICD-11:ED90.0	Disease	LAS-41001	Rosacea	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:ED90.0	D04DAL
	Compound	ICD-11:BA41-BA43	Disease	BMS-200980	Myocardial infarction	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:BA41-BA43	D03UFM
	Compound	ICD-11:MD90	Disease	MGX-006	Vomiting	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:MD90	D01LPK
	Compound	ICD-11:BA40	Disease	PW-2101	Angina pectoris	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:BA40	D01KKB
	Compound	ICD-11:BA00-BE2Z	Disease	ViaScint	Cardiovascular disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:BA00-BE2Z	D00FCW
	Compound	ICD-11:1D82	Disease	Regavirumab	Cytomegalovirus infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1D82	D00CIT
	Compound	ICD-11:2C82.0	Disease	Miboplatin	Prostate cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C82.0	D0ZI7Q
	Compound	ICD-11:CA23	Disease	Fosfructose	Asthma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:CA23	D0Z5SR
	Compound	ICD-11:9B78.3Z	Disease	Bevasiranib	Exudative age-related macular degeneration	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:9B78.3Z	D0YG4I
	Compound	ICD-11:3B20	Disease	Thrombomodulin	Disseminated intravascular coagulation	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:3B20	D0Y4EM
	Compound	ICD-11:N.A.	Disease	99mTc-nitrocade	Diagnostic imaging	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:N.A.	D0Y1MK
	Compound	ICD-11:2C77.0	Disease	MX-6	Cervical cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C77.0	D0Y0UK
	Compound	ICD-11:4A80-4A85	Disease	Allervax Ragweed	Allergy	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:4A80-4A85	D0XV3Z
	Compound	ICD-11:ME05.1	Disease	Needle-free ETEC vaccine	Diarrhea	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:ME05.1	D0X0OT
	Compound	ICD-11:4A40	Disease	Abetimus sodium	Lupus	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:4A40	D0WR3D
	Compound	ICD-11:2A00	Disease	Sitimagene ceradenovec	Brain cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00	D0W8RX
	Compound	ICD-11:FA20	Disease	Nerelimomab	Rheumatoid arthritis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:FA20	D0VW2Z
	Compound	ICD-11:2C73	Disease	R1549	Ovarian cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C73	D0VE6X
	Compound	ICD-11:1C62	Disease	VGV-1	Human immunodeficiency virus infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1C62	D0U0AM
	Compound	ICD-11:BD4Z	Disease	A-74187	Peripheral vascular disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:BD4Z	D0T9YF
	Compound	ICD-11:EA90	Disease	IRX-4310	Psoriasis vulgaris	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:EA90	D0T0LE
	Compound	ICD-11:DD70	Disease	CDP571	Crohn disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:DD70	D0S2GT
	Compound	ICD-11:2C30	Disease	Nuleusin	Melanoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C30	D0PE0D
	Compound	ICD-11:BA00-BE2Z	Disease	Pexelizumab	Cardiovascular disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:BA00-BE2Z	D0P6MB
	Compound	ICD-11:2A00-2F9Z	Disease	Transferrin CRM-107	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0O9JI
	Compound	ICD-11:1E51.0	Disease	Autolymphocyte therapy	Hepatitis B virus infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1E51.0	D0N5BC
	Compound	ICD-11:2A00	Disease	Ranagengliotucel-T	Brain cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00	D0N5AY
	Compound	ICD-11:BA41-BA42	Disease	B-type natriuretic peptide	Heart disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:BA41-BA42	D0N1KC
	Compound	ICD-11:8A60-8A68	Disease	TJ-960	Epilepsy	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8A60-8A68	D0M9ZT
	Compound	ICD-11:1B92	Disease	Aerugen	Pseudomonas infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1B92	D0M5VS
	Compound	ICD-11:1C62	Disease	HIV-IG	Human immunodeficiency virus infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1C62	D0L4UN
	Compound	ICD-11:GA10	Disease	FP-1096	Endometriosis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:GA10	D0K8MQ
	Compound	ICD-11:2A60-2B33	Disease	LDI-200	leukaemia	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A60-2B33	D0K0GN
	Compound	ICD-11:5A61.1	Disease	NRP409	Hormone deficiency	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5A61.1	D0J6GO
	Compound	ICD-11:4A40	Disease	PMI-001	Lupus	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:4A40	D0I9LH
	Compound	ICD-11:GB61.Z	Disease	EXO-226	Diabetic kidney disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:GB61.Z	D0I8TF
	Compound	ICD-11:1C62	Disease	Dextrin-2-sulphate	Human immunodeficiency virus infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1C62	D0I5OM
	Compound	ICD-11:1B74-1G40	Disease	DA-7101	Gram-positive bacterial infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1B74-1G40	D0I0VY
	Compound	ICD-11:CA23	Disease	Lenercept	Asthma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:CA23	D0H6CA
	Compound	ICD-11:BE2Z	Disease	Neutralase	Angiogenesis disorder	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:BE2Z	D0G9LP
	Compound	ICD-11:BA20-BA21	Disease	Hemoximer	Hypotension	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:BA20-BA21	D0G6EO
	Compound	ICD-11:ED70	Disease	Piliel	Alopecia	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:ED70	D0G2SZ
	Compound	ICD-11:4A01-4B41	Disease	Betafectin	Immune System disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:4A01-4B41	D0E3SA
	Compound	ICD-11:ME05.1	Disease	Sporidin-G	Diarrhea	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:ME05.1	D0DQ7T
	Compound	ICD-11:BA80	Disease	EF-12	Coronary artery disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:BA80	D0CZ0D
	Compound	ICD-11:8A40	Disease	MBP(82-98)	Multiple sclerosis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8A40	D0BT2P
	Compound	ICD-11:1E51.0	Disease	Diphtheria, tetanus, pertussis, HBV, Haemophilus influenzae vaccine	Hepatitis B virus infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1E51.0	D0BQ5X
	Compound	ICD-11:ME05.1	Disease	SYNSORB-Cd	Diarrhea	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:ME05.1	D0B7MU
	Compound	ICD-11:DA01.11	Disease	E6014	Oral mucositis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:DA01.11	D0B4GZ
	Compound	ICD-11:DB60	Disease	Iferanserin-Ventrus	Hemorrhoids	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:DB60	D0B1GX
	Compound	ICD-11:1G40-1G41	Disease	RPAF-AH	Sepsis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1G40-1G41	D0AK5G
	Compound	ICD-11:DB61-GB90	Disease	Fibrimage	Thrombosis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:DB61-GB90	D0AF7N
	Compound	ICD-11:1A9Y	Disease	BCG65-E7	Human papillomavirus infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1A9Y	D09LPI
	Compound	ICD-11:2E92.5	Disease	BCG65-E7	Anal intraepithelial neoplasia	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2E92.5	D09LPI
	Compound	ICD-11:2A00-2F9Z	Disease	Chondrogel	Pediatric cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D09KIP
	Compound	ICD-11:DD71	Disease	Deligoparin sodium	Ulcerative colitis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:DD71	D09EDW
	Compound	ICD-11:2C94	Disease	Keyhole limpet hemocyanin	Bladder cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C94	D07UQR
	Compound	ICD-11:8A80	Disease	LLL-2011	Migraine	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8A80	D07FGV
	Compound	ICD-11:1G40-1G41	Disease	Segard	Sepsis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1G40-1G41	D07AWM
	Compound	ICD-11:2C25.Y	Disease	CBT-1	Non-small-cell lung cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C25.Y	D06XVF
	Compound	ICD-11:2A00-2F9Z	Disease	CBT-1	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D06XVF
	Compound	ICD-11:2E66.1	Disease	Verpasep caltespen	Cervical Intraepithelial neoplasia	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2E66.1	D06VJK
	Compound	ICD-11:CA08.0	Disease	CS-560	Allergic rhinitis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:CA08.0	D06USG
	Compound	ICD-11:1E30-1E32	Disease	H1N1 influenza vaccine	Influenza virus infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1E30-1E32	D06IQE
	Compound	ICD-11:1A00-1C4Z	Disease	Azithromycin/chloroquine	Bacterial infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1A00-1C4Z	D06FBB
	Compound	ICD-11:KB08.1	Disease	SUN-09	Hypertonia	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:KB08.1	D05VYJ
	Compound	ICD-11:MG30-MG3Z	Disease	BL-1832	Pain	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:MG30-MG3Z	D05KFA
	Compound	ICD-11:BA41	Disease	Streptokinase	Acute myocardial infarction	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:BA41	D04NCK
	Compound	ICD-11:1D65	Disease	Streptokinase	Severe acute respiratory syndrome (SARS)	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1D65	D04NCK
	Compound	ICD-11:8A40	Disease	SC-124a	Multiple sclerosis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8A40	D03SKF
	Compound	ICD-11:N.A.	Disease	Trenonacog alfa	Discovery agent	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:N.A.	D03PJP
	Compound	ICD-11:5A10	Disease	HBP-347	Autoimmune diabetes	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5A10	D03IKZ
	Compound	ICD-11:1C62	Disease	IR-103	Human immunodeficiency virus infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1C62	D03GAI
	Compound	ICD-11:2C73	Disease	IDM-1	Ovarian cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C73	D02YWW
	Compound	ICD-11:5B81	Disease	KI-0805	Obesity	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5B81	D02XHD
	Compound	ICD-11:3A00-3A9Z	Disease	Inactine	Anemia	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:3A00-3A9Z	D02SDC
	Compound	ICD-11:BD4Y	Disease	Riferminogene pecaplasmid	Critical limb ischemia	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:BD4Y	D01OSN
	Compound	ICD-11:MG30-MG3Z	Disease	IoGen	Pain	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:MG30-MG3Z	D01OML
	Compound	ICD-11:5B81	Disease	Axokine	Obesity	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5B81	D01OKS
	Compound	ICD-11:1A00-1C4Z	Disease	Veronate	Bacterial infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1A00-1C4Z	D01MSJ
	Compound	ICD-11:EL8Y	Disease	ADCON(R)	Wound healing	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:EL8Y	D01GFU
	Compound	ICD-11:6A60-6E23	Disease	L-759274	Mood disorder	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:6A60-6E23	D00XPA
	Compound	ICD-11:6A70-6A7Z	Disease	L-759274	Depression	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:6A70-6A7Z	D00XPA
	Compound	ICD-11:3B64.10	Disease	RhTPO	Idiopathic thrombocytopenic purpura	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:3B64.10	D00OEG
	Compound	ICD-11:FA00-FA05	Disease	IP-889	Osteoarthritis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:FA00-FA05	D00BVF
	Compound	ICD-11:2C94	Disease	IDM-2	Bladder cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C94	D0YW4R
	Compound	ICD-11:3B10.0	Disease	BAY 86-6150	Hemophilia	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:3B10.0	D0J3YX
	Compound	ICD-11:DA21	Disease	SLV-305	Gastric motility disorder	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:DA21	D0ZY9U
	Compound	ICD-11:2C60-2C65	Disease	Recombinant pox virus vaccine	Breast cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C60-2C65	D0ZW5Y
	Compound	ICD-11:1C62	Disease	Pro 542	Human immunodeficiency virus infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1C62	D0ZR3N
	Compound	ICD-11:HA00-HA01	Disease	NMI-870	Sexual dysfunction	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:HA00-HA01	D0ZI0K
	Compound	ICD-11:1B93	Disease	BT-VACC	Yersinia infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1B93	D0Z9OS
	Compound	ICD-11:2A86	Disease	TG-1042	B-cell lymphoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A86	D0Z9MR
	Compound	ICD-11:5A11	Disease	DM-83	Type-2 diabetes	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5A11	D0Z8UQ
	Compound	ICD-11:MG30-MG3Z	Disease	AT1022	Pain	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:MG30-MG3Z	D0Z5LB
