ttd_target_id	source_id	source_name	source_type	target_type	relation_type	ttd_source_id	resource	target_id	target_name
T04773		Dociparstat sodium	Compound	Gene	DRUGBANK::target::Compound:Gene	D5VRX2	TTD	SYMBOL:CXCL12	Stromal cell-derived factor 1 (CXCL12)
T04773		SDF-1	Compound	Gene	DRUGBANK::target::Compound:Gene	D07YLO	TTD	SYMBOL:CXCL12	Stromal cell-derived factor 1 (CXCL12)
T04773		NOX-A12	Compound	Gene	DRUGBANK::target::Compound:Gene	D0D8MG	TTD	SYMBOL:CXCL12	Stromal cell-derived factor 1 (CXCL12)
T04773		REC-02	Compound	Gene	DRUGBANK::target::Compound:Gene	D0K6NW	TTD	SYMBOL:CXCL12	Stromal cell-derived factor 1 (CXCL12)
T22032		BA-058	Compound	Gene	DRUGBANK::target::Compound:Gene	D0S2BU	TTD	SYMBOL:PTH2R	Parathyroid hormone receptor (PTH2R)
T22032		GSK768974	Compound	Gene	DRUGBANK::target::Compound:Gene	D0F5WX	TTD	SYMBOL:PTH2R	Parathyroid hormone receptor (PTH2R)
T22032		UNI-PH (1-34)	Compound	Gene	DRUGBANK::target::Compound:Gene	D0X2EM	TTD	SYMBOL:PTH2R	Parathyroid hormone receptor (PTH2R)
T22032		BB-PTH 1-84	Compound	Gene	DRUGBANK::target::Compound:Gene	D00MCA	TTD	SYMBOL:PTH2R	Parathyroid hormone receptor (PTH2R)
T22032		PTHr pepducins	Compound	Gene	DRUGBANK::target::Compound:Gene	D0A3SX	TTD	SYMBOL:PTH2R	Parathyroid hormone receptor (PTH2R)
T22032		Hemoparatide	Compound	Gene	DRUGBANK::target::Compound:Gene	D0B0IU	TTD	SYMBOL:PTH2R	Parathyroid hormone receptor (PTH2R)
T22032		ZP-2307	Compound	Gene	DRUGBANK::target::Compound:Gene	D0G3BK	TTD	SYMBOL:PTH2R	Parathyroid hormone receptor (PTH2R)
T22032		SDZ-PTS-893	Compound	Gene	DRUGBANK::target::Compound:Gene	D0Z4GF	TTD	SYMBOL:PTH2R	Parathyroid hormone receptor (PTH2R)
T51425		OPT-302	Compound	Gene	DRUGBANK::target::Compound:Gene	DNA7I1	TTD	SYMBOL:VEGFC	Vascular endothelial growth factor C (VEGFC)
T51425		VGX-100	Compound	Gene	DRUGBANK::target::Compound:Gene	D0GP0H	TTD	SYMBOL:VEGFC	Vascular endothelial growth factor C (VEGFC)
T97740		TSHA-118	Compound	Gene	DRUGBANK::target::Compound:Gene	D7KQ6N	TTD	SYMBOL:PPT1	Palmitoyl-protein thioesterase 1 (PPT1)
T30940		XToll	Compound	Gene	DRUGBANK::target::Compound:Gene	D0FN4K	TTD	SYMBOL:HSPE1	Mitochondrial 10kDa heat shock protein (HSPE1)
T58093		NVP-PDF386	Compound	Gene	DRUGBANK::target::Compound:Gene	D0VM0T	TTD	SYMBOL:Stap-coc def	Staphylococcus Peptide deformylase (Stap-coc def)
T31825		LentiGlobin	Compound	Gene	DRUGBANK::target::Compound:Gene	D0C9LQ	TTD	SYMBOL:HBB	Hemoglobin subunit beta (HBB)
T31825		OTL-300	Compound	Gene	DRUGBANK::target::Compound:Gene	D1RMS5	TTD	SYMBOL:HBB	Hemoglobin subunit beta (HBB)
T49327		StarGen	Compound	Gene	DRUGBANK::target::Compound:Gene	D0F6SY	TTD	SYMBOL:ABCA4	ATP-binding cassette transporter A4 (ABCA4)
T74203		MVA-85A	Compound	Gene	DRUGBANK::target::Compound:Gene	D07GMF	TTD	SYMBOL:MycB fbpA	Mycobacterium Antigen complex 85A (MycB fbpA)
T87871		Zilovertamab vedotin	Compound	Gene	DRUGBANK::target::Compound:Gene	D3YJZ7	TTD	SYMBOL:ROR1	Neurotrophic tyrosine kinase ROR1 (ROR1)
T87871		Cirmtuzumab	Compound	Gene	DRUGBANK::target::Compound:Gene	D0P7PY	TTD	SYMBOL:ROR1	Neurotrophic tyrosine kinase ROR1 (ROR1)
T87871		VLS-101	Compound	Gene	DRUGBANK::target::Compound:Gene	D1CG5M	TTD	SYMBOL:ROR1	Neurotrophic tyrosine kinase ROR1 (ROR1)
T87871		Zilovertamab	Compound	Gene	DRUGBANK::target::Compound:Gene	D8P1KS	TTD	SYMBOL:ROR1	Neurotrophic tyrosine kinase ROR1 (ROR1)
T87871		NBE-002	Compound	Gene	DRUGBANK::target::Compound:Gene	D79HBK	TTD	SYMBOL:ROR1	Neurotrophic tyrosine kinase ROR1 (ROR1)
T87871		ROR1R-CAR-T Cell	Compound	Gene	DRUGBANK::target::Compound:Gene	D0L5KK	TTD	SYMBOL:ROR1	Neurotrophic tyrosine kinase ROR1 (ROR1)
T87871		ROR1 CAR-specific Autologous T-Lymphocytes	Compound	Gene	DRUGBANK::target::Compound:Gene	D0Q8ML	TTD	SYMBOL:ROR1	Neurotrophic tyrosine kinase ROR1 (ROR1)
T88656		Tarextumab	Compound	Gene	DRUGBANK::target::Compound:Gene	D01QLP	TTD	SYMBOL:NOTCH2	Notch-2 receptor (NOTCH2)
T93923		Urelumab	Compound	Gene	DRUGBANK::target::Compound:Gene	D02ZMB	TTD	SYMBOL:TNFRSF9	Co-stimulatory molecule 4-1BB (CD137)
T93923		Anti-CD137	Compound	Gene	DRUGBANK::target::Compound:Gene	D06NAG	TTD	SYMBOL:TNFRSF9	Co-stimulatory molecule 4-1BB (CD137)
T93923		CD137 CAR-T Cell	Compound	Gene	DRUGBANK::target::Compound:Gene	D03LUF	TTD	SYMBOL:TNFRSF9	Co-stimulatory molecule 4-1BB (CD137)
T93923		ADG106	Compound	Gene	DRUGBANK::target::Compound:Gene	DB91HQ	TTD	SYMBOL:TNFRSF9	Co-stimulatory molecule 4-1BB (CD137)
T93923		MG7-CART	Compound	Gene	DRUGBANK::target::Compound:Gene	D0Q5GK	TTD	SYMBOL:TNFRSF9	Co-stimulatory molecule 4-1BB (CD137)
T93923		NM21-1480	Compound	Gene	DRUGBANK::target::Compound:Gene	DUVH60	TTD	SYMBOL:TNFRSF9	Co-stimulatory molecule 4-1BB (CD137)
T93923		PF-05082566	Compound	Gene	DRUGBANK::target::Compound:Gene	D01ZLR	TTD	SYMBOL:TNFRSF9	Co-stimulatory molecule 4-1BB (CD137)
T93923		RG7827	Compound	Gene	DRUGBANK::target::Compound:Gene	D4BC6I	TTD	SYMBOL:TNFRSF9	Co-stimulatory molecule 4-1BB (CD137)
T93923		LVGN6051	Compound	Gene	DRUGBANK::target::Compound:Gene	D4HDR2	TTD	SYMBOL:TNFRSF9	Co-stimulatory molecule 4-1BB (CD137)
T93923		RG6076	Compound	Gene	DRUGBANK::target::Compound:Gene	D9DN5J	TTD	SYMBOL:TNFRSF9	Co-stimulatory molecule 4-1BB (CD137)
T93923		CTX-471	Compound	Gene	DRUGBANK::target::Compound:Gene	DK6S3G	TTD	SYMBOL:TNFRSF9	Co-stimulatory molecule 4-1BB (CD137)
T93923		Utomilumab	Compound	Gene	DRUGBANK::target::Compound:Gene	DL9ZT4	TTD	SYMBOL:TNFRSF9	Co-stimulatory molecule 4-1BB (CD137)
T93923		AGEN2373	Compound	Gene	DRUGBANK::target::Compound:Gene	DOA3J0	TTD	SYMBOL:TNFRSF9	Co-stimulatory molecule 4-1BB (CD137)
T93923		CD28 and CD137 CAR-T Cells	Compound	Gene	DRUGBANK::target::Compound:Gene	D0JY0M	TTD	SYMBOL:TNFRSF9	Co-stimulatory molecule 4-1BB (CD137)
T93923		MCLA-145	Compound	Gene	DRUGBANK::target::Compound:Gene	D2QY0Z	TTD	SYMBOL:TNFRSF9	Co-stimulatory molecule 4-1BB (CD137)
T93923		GEN1046	Compound	Gene	DRUGBANK::target::Compound:Gene	D3HBJ1	TTD	SYMBOL:TNFRSF9	Co-stimulatory molecule 4-1BB (CD137)
T93923		INBRX-105	Compound	Gene	DRUGBANK::target::Compound:Gene	DA1X5W	TTD	SYMBOL:TNFRSF9	Co-stimulatory molecule 4-1BB (CD137)
T93923		GEN1042	Compound	Gene	DRUGBANK::target::Compound:Gene	DN28KM	TTD	SYMBOL:TNFRSF9	Co-stimulatory molecule 4-1BB (CD137)
T93923		AMG 506	Compound	Gene	DRUGBANK::target::Compound:Gene	DN2F9A	TTD	SYMBOL:TNFRSF9	Co-stimulatory molecule 4-1BB (CD137)
T93923		RG6524	Compound	Gene	DRUGBANK::target::Compound:Gene	D2L9MD	TTD	SYMBOL:TNFRSF9	Co-stimulatory molecule 4-1BB (CD137)
T93923		HG-1051	Compound	Gene	DRUGBANK::target::Compound:Gene	D07RXX	TTD	SYMBOL:TNFRSF9	Co-stimulatory molecule 4-1BB (CD137)
T93450		INGN-241	Compound	Gene	DRUGBANK::target::Compound:Gene	D02FTV	TTD	SYMBOL:IL24	Interleukin-24 (IL24)
T38875		MB-11055	Compound	Gene	DRUGBANK::target::Compound:Gene	D03JCA	TTD	SYMBOL:PRKAA1	AMP-activated protein kinase (AMPK)
T38875		MB-11055	Compound	Gene	DRUGBANK::target::Compound:Gene	D03JCA	TTD	SYMBOL:PRKAB1	AMP-activated protein kinase (AMPK)
T38875		MB-11055	Compound	Gene	DRUGBANK::target::Compound:Gene	D03JCA	TTD	SYMBOL:PRKAG1	AMP-activated protein kinase (AMPK)
T38875		PXL-770	Compound	Gene	DRUGBANK::target::Compound:Gene	D67AKN	TTD	SYMBOL:PRKAA1	AMP-activated protein kinase (AMPK)
T38875		PXL-770	Compound	Gene	DRUGBANK::target::Compound:Gene	D67AKN	TTD	SYMBOL:PRKAB1	AMP-activated protein kinase (AMPK)
T38875		PXL-770	Compound	Gene	DRUGBANK::target::Compound:Gene	D67AKN	TTD	SYMBOL:PRKAG1	AMP-activated protein kinase (AMPK)
T38875		ENERGI-F701	Compound	Gene	DRUGBANK::target::Compound:Gene	DD3IE7	TTD	SYMBOL:PRKAA1	AMP-activated protein kinase (AMPK)
T38875		ENERGI-F701	Compound	Gene	DRUGBANK::target::Compound:Gene	DD3IE7	TTD	SYMBOL:PRKAB1	AMP-activated protein kinase (AMPK)
T38875		ENERGI-F701	Compound	Gene	DRUGBANK::target::Compound:Gene	DD3IE7	TTD	SYMBOL:PRKAG1	AMP-activated protein kinase (AMPK)
T38875		IM156	Compound	Gene	DRUGBANK::target::Compound:Gene	D0Q5DT	TTD	SYMBOL:PRKAA1	AMP-activated protein kinase (AMPK)
T38875		IM156	Compound	Gene	DRUGBANK::target::Compound:Gene	D0Q5DT	TTD	SYMBOL:PRKAB1	AMP-activated protein kinase (AMPK)
T38875		IM156	Compound	Gene	DRUGBANK::target::Compound:Gene	D0Q5DT	TTD	SYMBOL:PRKAG1	AMP-activated protein kinase (AMPK)
T38875		Debio-0930	Compound	Gene	DRUGBANK::target::Compound:Gene	D0C1OJ	TTD	SYMBOL:PRKAA1	AMP-activated protein kinase (AMPK)
T38875		Debio-0930	Compound	Gene	DRUGBANK::target::Compound:Gene	D0C1OJ	TTD	SYMBOL:PRKAB1	AMP-activated protein kinase (AMPK)
T38875		Debio-0930	Compound	Gene	DRUGBANK::target::Compound:Gene	D0C1OJ	TTD	SYMBOL:PRKAG1	AMP-activated protein kinase (AMPK)
T38875		TG-1022	Compound	Gene	DRUGBANK::target::Compound:Gene	D0C3GW	TTD	SYMBOL:PRKAA1	AMP-activated protein kinase (AMPK)
T38875		TG-1022	Compound	Gene	DRUGBANK::target::Compound:Gene	D0C3GW	TTD	SYMBOL:PRKAB1	AMP-activated protein kinase (AMPK)
T38875		TG-1022	Compound	Gene	DRUGBANK::target::Compound:Gene	D0C3GW	TTD	SYMBOL:PRKAG1	AMP-activated protein kinase (AMPK)
T48429		ALT-803	Compound	Gene	DRUGBANK::target::Compound:Gene	D0FD7H	TTD	SYMBOL:IL15RA	Interleukin 15 receptor alpha (IL15RA)
T48429		NKTR-255	Compound	Gene	DRUGBANK::target::Compound:Gene	D2YN1W	TTD	SYMBOL:IL15RA	Interleukin 15 receptor alpha (IL15RA)
T87108		CRS-207	Compound	Gene	DRUGBANK::target::Compound:Gene	D02WSB	TTD	SYMBOL:MSLN	Mesothelin (MSLN)
T87108		MORAb-009	Compound	Gene	DRUGBANK::target::Compound:Gene	D0R6MJ	TTD	SYMBOL:MSLN	Mesothelin (MSLN)
T87108		Anti-mesothelin CAR transduced PBL	Compound	Gene	DRUGBANK::target::Compound:Gene	D00YXG	TTD	SYMBOL:MSLN	Mesothelin (MSLN)
T87108		CAR-T cells targeting Mesothelin	Compound	Gene	DRUGBANK::target::Compound:Gene	D05FUP	TTD	SYMBOL:MSLN	Mesothelin (MSLN)
T87108		Anti-Mesothelin CAR-T cells	Compound	Gene	DRUGBANK::target::Compound:Gene	D0BE6M	TTD	SYMBOL:MSLN	Mesothelin (MSLN)
T87108		HPN536	Compound	Gene	DRUGBANK::target::Compound:Gene	D0HW1L	TTD	SYMBOL:MSLN	Mesothelin (MSLN)
T87108		CAR-T cells targeting mesothelin	Compound	Gene	DRUGBANK::target::Compound:Gene	D0KC2S	TTD	SYMBOL:MSLN	Mesothelin (MSLN)
T87108		TC-510	Compound	Gene	DRUGBANK::target::Compound:Gene	DJA64B	TTD	SYMBOL:MSLN	Mesothelin (MSLN)
T87108		TC-210	Compound	Gene	DRUGBANK::target::Compound:Gene	DX6O9V	TTD	SYMBOL:MSLN	Mesothelin (MSLN)
T87108		Anti-Mesothelin CAR-T cells	Compound	Gene	DRUGBANK::target::Compound:Gene	D03OIO	TTD	SYMBOL:MSLN	Mesothelin (MSLN)
T87108		Hu-CART meso cells	Compound	Gene	DRUGBANK::target::Compound:Gene	D07YPB	TTD	SYMBOL:MSLN	Mesothelin (MSLN)
T87108		CAR-T cells targeting Mesothelin	Compound	Gene	DRUGBANK::target::Compound:Gene	D09YXN	TTD	SYMBOL:MSLN	Mesothelin (MSLN)
T87108		Anti-meso-CAR T cells	Compound	Gene	DRUGBANK::target::Compound:Gene	D0CA3M	TTD	SYMBOL:MSLN	Mesothelin (MSLN)
T87108		Meso-CART	Compound	Gene	DRUGBANK::target::Compound:Gene	D0D2LE	TTD	SYMBOL:MSLN	Mesothelin (MSLN)
T87108		Autologous T cells transfected with chimeric anti-mesothelin immunoreceptor SS1	Compound	Gene	DRUGBANK::target::Compound:Gene	D0EB0Y	TTD	SYMBOL:MSLN	Mesothelin (MSLN)
T87108		Anti-meso-CAR vector transduced T cells	Compound	Gene	DRUGBANK::target::Compound:Gene	D0G4GY	TTD	SYMBOL:MSLN	Mesothelin (MSLN)
T87108		CAR-T Cells targeting Mesothelin	Compound	Gene	DRUGBANK::target::Compound:Gene	D0L7OJ	TTD	SYMBOL:MSLN	Mesothelin (MSLN)
T87108		Mesothelin-targeted T cells	Compound	Gene	DRUGBANK::target::Compound:Gene	D0O2XK	TTD	SYMBOL:MSLN	Mesothelin (MSLN)
T87108		CART-meso cells	Compound	Gene	DRUGBANK::target::Compound:Gene	D0P2GA	TTD	SYMBOL:MSLN	Mesothelin (MSLN)
T87108		BAY 94-9343	Compound	Gene	DRUGBANK::target::Compound:Gene	D0P5MG	TTD	SYMBOL:MSLN	Mesothelin (MSLN)
T87108		Anti-mesothelin CAR T Cells	Compound	Gene	DRUGBANK::target::Compound:Gene	D0PT5D	TTD	SYMBOL:MSLN	Mesothelin (MSLN)
T87108		ICasp9M28z T cell	Compound	Gene	DRUGBANK::target::Compound:Gene	D0S9FI	TTD	SYMBOL:MSLN	Mesothelin (MSLN)
T87108		RG7882	Compound	Gene	DRUGBANK::target::Compound:Gene	D0V7QW	TTD	SYMBOL:MSLN	Mesothelin (MSLN)
T87108		HuCART-meso cells	Compound	Gene	DRUGBANK::target::Compound:Gene	D0ZF9J	TTD	SYMBOL:MSLN	Mesothelin (MSLN)
T87108		MCY-M11	Compound	Gene	DRUGBANK::target::Compound:Gene	D8EIB7	TTD	SYMBOL:MSLN	Mesothelin (MSLN)
T87108		ATA2271	Compound	Gene	DRUGBANK::target::Compound:Gene	DF9S1L	TTD	SYMBOL:MSLN	Mesothelin (MSLN)
T87108		227Th-labelled MSLN-TTC	Compound	Gene	DRUGBANK::target::Compound:Gene	DJ25DI	TTD	SYMBOL:MSLN	Mesothelin (MSLN)
T87108		CARTmeso/19	Compound	Gene	DRUGBANK::target::Compound:Gene	D0MD8S	TTD	SYMBOL:MSLN	Mesothelin (MSLN)
T87108		CART-meso-19 T cells	Compound	Gene	DRUGBANK::target::Compound:Gene	D0V5DD	TTD	SYMBOL:MSLN	Mesothelin (MSLN)
T87108		CART-meso cells	Compound	Gene	DRUGBANK::target::Compound:Gene	D04WZL	TTD	SYMBOL:MSLN	Mesothelin (MSLN)
T87108		SS1(dsFv)-PE38	Compound	Gene	DRUGBANK::target::Compound:Gene	D09YUK	TTD	SYMBOL:MSLN	Mesothelin (MSLN)
T87108		ATA3271	Compound	Gene	DRUGBANK::target::Compound:Gene	D8AI0N	TTD	SYMBOL:MSLN	Mesothelin (MSLN)
T99340		SAR443820	Compound	Gene	DRUGBANK::target::Compound:Gene	D8GVM1	TTD	SYMBOL:RIPK1	Receptor-interacting protein 1 (RIPK1)
T99340		DNL758	Compound	Gene	DRUGBANK::target::Compound:Gene	DC1AV3	TTD	SYMBOL:RIPK1	Receptor-interacting protein 1 (RIPK1)
T99340		DNL747	Compound	Gene	DRUGBANK::target::Compound:Gene	DGH83L	TTD	SYMBOL:RIPK1	Receptor-interacting protein 1 (RIPK1)
T99340		DNL104	Compound	Gene	DRUGBANK::target::Compound:Gene	DHD2S9	TTD	SYMBOL:RIPK1	Receptor-interacting protein 1 (RIPK1)
T99340		GSK'963	Compound	Gene	DRUGBANK::target::Compound:Gene	D1N2BO	TTD	SYMBOL:RIPK1	Receptor-interacting protein 1 (RIPK1)
T17502		AAV2-hRPE65v2	Compound	Gene	DRUGBANK::target::Compound:Gene	D01SRB	TTD	SYMBOL:RPE65	Retinal pigment epithelium protein (RPE65)
T17502		TgAAG76	Compound	Gene	DRUGBANK::target::Compound:Gene	D04FSD	TTD	SYMBOL:RPE65	Retinal pigment epithelium protein (RPE65)
T17502		Leber's congenital amaurosis gene therapy	Compound	Gene	DRUGBANK::target::Compound:Gene	D0DX1F	TTD	SYMBOL:RPE65	Retinal pigment epithelium protein (RPE65)
T17502		AAV-RPE65	Compound	Gene	DRUGBANK::target::Compound:Gene	DDX95P	TTD	SYMBOL:RPE65	Retinal pigment epithelium protein (RPE65)
T94977		Cardiotrophin-1	Compound	Gene	DRUGBANK::target::Compound:Gene	D06IEX	TTD	SYMBOL:CTF1	Cardiotrophin-1 (CTF1)
T55610		IT-101	Compound	Gene	DRUGBANK::target::Compound:Gene	D06PEW	TTD	SYMBOL:HIF1A	Hypoxia-inducible factor 1 alpha (HIF-1A)
T55610		EZN-2968	Compound	Gene	DRUGBANK::target::Compound:Gene	D0NF5J	TTD	SYMBOL:HIF1A	Hypoxia-inducible factor 1 alpha (HIF-1A)
T32764		LX9211	Compound	Gene	DRUGBANK::target::Compound:Gene	D05IQI	TTD	SYMBOL:AAK1	Adaptor-associated kinase 1 (AAK1)
T91023		NU-206	Compound	Gene	DRUGBANK::target::Compound:Gene	D08JVS	TTD	SYMBOL:RSPO1	Roof plate-specific spondin-1 (RSPO1)
T56362		ASG-5ME	Compound	Gene	DRUGBANK::target::Compound:Gene	D0BC6M	TTD	SYMBOL:SLC44A4	Choline transporter-like protein 4 (SLC44A4)
T08123		DNL151	Compound	Gene	DRUGBANK::target::Compound:Gene	D03YBQ	TTD	SYMBOL:LRRK2	Leucine-rich repeat kinase 2 (LRRK2)
T08123		DNL201	Compound	Gene	DRUGBANK::target::Compound:Gene	D0K6UV	TTD	SYMBOL:LRRK2	Leucine-rich repeat kinase 2 (LRRK2)
T08123		BIIB094	Compound	Gene	DRUGBANK::target::Compound:Gene	D2AO6J	TTD	SYMBOL:LRRK2	Leucine-rich repeat kinase 2 (LRRK2)
T08123		Pyrrolo-pyrimidine derivative 8	Compound	Gene	DRUGBANK::target::Compound:Gene	D01EIT	TTD	SYMBOL:LRRK2	Leucine-rich repeat kinase 2 (LRRK2)
T08123		Pyridopyrimidinone derivative 2	Compound	Gene	DRUGBANK::target::Compound:Gene	D01PFZ	TTD	SYMBOL:LRRK2	Leucine-rich repeat kinase 2 (LRRK2)
T08123		PMID28117607-Compound-20	Compound	Gene	DRUGBANK::target::Compound:Gene	D01YHY	TTD	SYMBOL:LRRK2	Leucine-rich repeat kinase 2 (LRRK2)
T08123		Pyrrolo-pyrimidine derivative 9	Compound	Gene	DRUGBANK::target::Compound:Gene	D02YTB	TTD	SYMBOL:LRRK2	Leucine-rich repeat kinase 2 (LRRK2)
T08123		Pyrrolo-pyridine derivative 1	Compound	Gene	DRUGBANK::target::Compound:Gene	D03GDC	TTD	SYMBOL:LRRK2	Leucine-rich repeat kinase 2 (LRRK2)
T08123		Hydrazide derivative 5	Compound	Gene	DRUGBANK::target::Compound:Gene	D03HNU	TTD	SYMBOL:LRRK2	Leucine-rich repeat kinase 2 (LRRK2)
T08123		Pyridopyrimidinone derivative 1	Compound	Gene	DRUGBANK::target::Compound:Gene	D04WND	TTD	SYMBOL:LRRK2	Leucine-rich repeat kinase 2 (LRRK2)
T08123		Azaindazole derivative 1	Compound	Gene	DRUGBANK::target::Compound:Gene	D06FIH	TTD	SYMBOL:LRRK2	Leucine-rich repeat kinase 2 (LRRK2)
T08123		PMID28117607-Compound-7	Compound	Gene	DRUGBANK::target::Compound:Gene	D07FFA	TTD	SYMBOL:LRRK2	Leucine-rich repeat kinase 2 (LRRK2)
T08123		Oxindole derivative 2	Compound	Gene	DRUGBANK::target::Compound:Gene	D07SEG	TTD	SYMBOL:LRRK2	Leucine-rich repeat kinase 2 (LRRK2)
T08123		PMID28117607-Compound-5	Compound	Gene	DRUGBANK::target::Compound:Gene	D08VBG	TTD	SYMBOL:LRRK2	Leucine-rich repeat kinase 2 (LRRK2)
T08123		Pyrrolo-pyrimidine derivative 10	Compound	Gene	DRUGBANK::target::Compound:Gene	D0C5HR	TTD	SYMBOL:LRRK2	Leucine-rich repeat kinase 2 (LRRK2)
T08123		Azaindazole derivative 3	Compound	Gene	DRUGBANK::target::Compound:Gene	D0DP6U	TTD	SYMBOL:LRRK2	Leucine-rich repeat kinase 2 (LRRK2)
T08123		Pyrrolo-pyrimidine derivative 1	Compound	Gene	DRUGBANK::target::Compound:Gene	D0GJ4G	TTD	SYMBOL:LRRK2	Leucine-rich repeat kinase 2 (LRRK2)
T08123		Hydrazide derivative 4	Compound	Gene	DRUGBANK::target::Compound:Gene	D0HY0H	TTD	SYMBOL:LRRK2	Leucine-rich repeat kinase 2 (LRRK2)
T08123		PMID28117607-Compound-21	Compound	Gene	DRUGBANK::target::Compound:Gene	D0M5BR	TTD	SYMBOL:LRRK2	Leucine-rich repeat kinase 2 (LRRK2)
T08123		Azaindazole derivative 2	Compound	Gene	DRUGBANK::target::Compound:Gene	D0NO4O	TTD	SYMBOL:LRRK2	Leucine-rich repeat kinase 2 (LRRK2)
T08123		PMID28117607-Compound-4	Compound	Gene	DRUGBANK::target::Compound:Gene	D0O8AP	TTD	SYMBOL:LRRK2	Leucine-rich repeat kinase 2 (LRRK2)
T08123		Pyrrolo-pyridazine derivative 1	Compound	Gene	DRUGBANK::target::Compound:Gene	D0Q6VL	TTD	SYMBOL:LRRK2	Leucine-rich repeat kinase 2 (LRRK2)
T08123		Pyridopyrimidinone derivative 3	Compound	Gene	DRUGBANK::target::Compound:Gene	D0S4IB	TTD	SYMBOL:LRRK2	Leucine-rich repeat kinase 2 (LRRK2)
T08123		PMID28117607-Compound-6	Compound	Gene	DRUGBANK::target::Compound:Gene	D0V8XG	TTD	SYMBOL:LRRK2	Leucine-rich repeat kinase 2 (LRRK2)
T08123		Aminopyridine derivative 2	Compound	Gene	DRUGBANK::target::Compound:Gene	D0X8LX	TTD	SYMBOL:LRRK2	Leucine-rich repeat kinase 2 (LRRK2)
T08123		Pyrrolo-pyrimidine derivative 11	Compound	Gene	DRUGBANK::target::Compound:Gene	D0XY1J	TTD	SYMBOL:LRRK2	Leucine-rich repeat kinase 2 (LRRK2)
T08123		Azaindazole derivative 4	Compound	Gene	DRUGBANK::target::Compound:Gene	D0ZW5B	TTD	SYMBOL:LRRK2	Leucine-rich repeat kinase 2 (LRRK2)
T08123		Pyrrolo-pyridine derivative 2	Compound	Gene	DRUGBANK::target::Compound:Gene	D00FKF	TTD	SYMBOL:LRRK2	Leucine-rich repeat kinase 2 (LRRK2)
T08123		Bidentate ligands of Markush derivative 2	Compound	Gene	DRUGBANK::target::Compound:Gene	D00GWE	TTD	SYMBOL:LRRK2	Leucine-rich repeat kinase 2 (LRRK2)
T08123		Oxindole derivative 3	Compound	Gene	DRUGBANK::target::Compound:Gene	D08WVK	TTD	SYMBOL:LRRK2	Leucine-rich repeat kinase 2 (LRRK2)
T08123		Aminopyridine derivative 3	Compound	Gene	DRUGBANK::target::Compound:Gene	D0D6DN	TTD	SYMBOL:LRRK2	Leucine-rich repeat kinase 2 (LRRK2)
T08123		Fused thiophene derivative 1	Compound	Gene	DRUGBANK::target::Compound:Gene	D0FS9X	TTD	SYMBOL:LRRK2	Leucine-rich repeat kinase 2 (LRRK2)
T08123		Oxindole derivative 4	Compound	Gene	DRUGBANK::target::Compound:Gene	D0QK7K	TTD	SYMBOL:LRRK2	Leucine-rich repeat kinase 2 (LRRK2)
T08123		Bidentate ligands of Markush derivative 1	Compound	Gene	DRUGBANK::target::Compound:Gene	D0SV0D	TTD	SYMBOL:LRRK2	Leucine-rich repeat kinase 2 (LRRK2)
T00484		Anti-IL-23	Compound	Gene	DRUGBANK::target::Compound:Gene	D06ARV	TTD	SYMBOL:IL23R	Interleukin 23 receptor (IL23R)
T00484		ADC-1012	Compound	Gene	DRUGBANK::target::Compound:Gene	D0G0AQ	TTD	SYMBOL:IL23R	Interleukin 23 receptor (IL23R)
T00484		FM-303	Compound	Gene	DRUGBANK::target::Compound:Gene	D0Y0WW	TTD	SYMBOL:IL23R	Interleukin 23 receptor (IL23R)
T00484		APG-2305	Compound	Gene	DRUGBANK::target::Compound:Gene	D0YZ1J	TTD	SYMBOL:IL23R	Interleukin 23 receptor (IL23R)
T45612		Omburtamab I-131	Compound	Gene	DRUGBANK::target::Compound:Gene	D08BZZ	TTD	SYMBOL:CD276	B7 homolog 3 (CD276)
T45612		131 I-omburtamab	Compound	Gene	DRUGBANK::target::Compound:Gene	DKJ93L	TTD	SYMBOL:CD276	B7 homolog 3 (CD276)
T45612		Omburtamab	Compound	Gene	DRUGBANK::target::Compound:Gene	DUBW95	TTD	SYMBOL:CD276	B7 homolog 3 (CD276)
T45612		Enoblituzumab	Compound	Gene	DRUGBANK::target::Compound:Gene	D0S1WV	TTD	SYMBOL:CD276	B7 homolog 3 (CD276)
T45612		TAK-280	Compound	Gene	DRUGBANK::target::Compound:Gene	DHN9I5	TTD	SYMBOL:CD276	B7 homolog 3 (CD276)
T45612		Omburtamab I-124	Compound	Gene	DRUGBANK::target::Compound:Gene	D0BI3K	TTD	SYMBOL:CD276	B7 homolog 3 (CD276)
T45612		MGC018	Compound	Gene	DRUGBANK::target::Compound:Gene	DDP74J	TTD	SYMBOL:CD276	B7 homolog 3 (CD276)
T45612		DS-7300	Compound	Gene	DRUGBANK::target::Compound:Gene	DT8R1L	TTD	SYMBOL:CD276	B7 homolog 3 (CD276)
T45612		MGD009	Compound	Gene	DRUGBANK::target::Compound:Gene	D05FHZ	TTD	SYMBOL:CD276	B7 homolog 3 (CD276)
T45612		MGA271	Compound	Gene	DRUGBANK::target::Compound:Gene	D06UOU	TTD	SYMBOL:CD276	B7 homolog 3 (CD276)
T45612		124I-8H9	Compound	Gene	DRUGBANK::target::Compound:Gene	D0J7QC	TTD	SYMBOL:CD276	B7 homolog 3 (CD276)
