Fibrosis,UniprotID,entrezID,FullName,Alias,DrugID,DrugName,Action,Link
PPARG,P37231,5468,peroxisome proliferator activated receptor gamma,GLM1; CIMT1; NR1C3; PPARG1; PPARG2; PPARG5; PPARgamma,DB08435,"(5E,14E)-11-oxoprosta-5,9,12,14-tetraen-1-oic acid",not defined,https://go.drugbank.com/drugs/DB08435#BE0000215
PPARG,P37231,5468,peroxisome proliferator activated receptor gamma,GLM1; CIMT1; NR1C3; PPARG1; PPARG2; PPARG5; PPARgamma,DB08560,3-FLUORO-N-[1-(4-FLUOROPHENYL)-3-(2-THIENYL)-1H-PYRAZOL-5-YL]BENZENESULFONAMIDE,not defined,https://go.drugbank.com/drugs/DB08560#BE0000215
PPARG,P37231,5468,peroxisome proliferator activated receptor gamma,GLM1; CIMT1; NR1C3; PPARG1; PPARG2; PPARG5; PPARgamma,DB04270,(S)-3-(4-(2-Carbazol-9-Yl-Ethoxy)-Phenyl)-2-Ethoxy-Propionic Acid,not defined,https://go.drugbank.com/drugs/DB04270#BE0000215
PPARG,P37231,5468,peroxisome proliferator activated receptor gamma,GLM1; CIMT1; NR1C3; PPARG1; PPARG2; PPARG5; PPARgamma,DB08760,(2S)-2-(4-chlorophenoxy)-3-phenylpropanoic acid,not defined,https://go.drugbank.com/drugs/DB08760#BE0000215
PPARG,P37231,5468,peroxisome proliferator activated receptor gamma,GLM1; CIMT1; NR1C3; PPARG1; PPARG2; PPARG5; PPARgamma,DB00244,Mesalazine,agonist,https://go.drugbank.com/drugs/DB00244#BE0000215
PPARG,P37231,5468,peroxisome proliferator activated receptor gamma,GLM1; CIMT1; NR1C3; PPARG1; PPARG2; PPARG5; PPARgamma,DB00795,Sulfasalazine,agonist,https://go.drugbank.com/drugs/DB00795#BE0000215
PPARG,P37231,5468,peroxisome proliferator activated receptor gamma,GLM1; CIMT1; NR1C3; PPARG1; PPARG2; PPARG5; PPARgamma,DB01050,Ibuprofen,activator,https://go.drugbank.com/drugs/DB01050#BE0000215
PPARG,P37231,5468,peroxisome proliferator activated receptor gamma,GLM1; CIMT1; NR1C3; PPARG1; PPARG2; PPARG5; PPARgamma,DB08915,Aleglitazar,agonist,https://go.drugbank.com/drugs/DB08915#BE0000215
PPARG,P37231,5468,peroxisome proliferator activated receptor gamma,GLM1; CIMT1; NR1C3; PPARG1; PPARG2; PPARG5; PPARgamma,DB09213,Dexibuprofen,activator,https://go.drugbank.com/drugs/DB09213#BE0000215
PPARG,P37231,5468,peroxisome proliferator activated receptor gamma,GLM1; CIMT1; NR1C3; PPARG1; PPARG2; PPARG5; PPARgamma,DB11133,Omega-3 fatty acids,ligand,https://go.drugbank.com/drugs/DB11133#BE0000215
PPARG,P37231,5468,peroxisome proliferator activated receptor gamma,GLM1; CIMT1; NR1C3; PPARG1; PPARG2; PPARG5; PPARgamma,DB03756,Doconexent,ligand,https://go.drugbank.com/drugs/DB03756#BE0000215
PPARG,P37231,5468,peroxisome proliferator activated receptor gamma,GLM1; CIMT1; NR1C3; PPARG1; PPARG2; PPARG5; PPARgamma,DB09198,Lobeglitazone,activator,https://go.drugbank.com/drugs/DB09198#BE0000215
PPARG,P37231,5468,peroxisome proliferator activated receptor gamma,GLM1; CIMT1; NR1C3; PPARG1; PPARG2; PPARG5; PPARgamma,DB09006,Clinofibrate,not defined,https://go.drugbank.com/drugs/DB09006#BE0000215
PPARG,P37231,5468,peroxisome proliferator activated receptor gamma,GLM1; CIMT1; NR1C3; PPARG1; PPARG2; PPARG5; PPARgamma,DB09201,Ciglitazone,not defined,https://go.drugbank.com/drugs/DB09201#BE0000215
PPARG,P37231,5468,peroxisome proliferator activated receptor gamma,GLM1; CIMT1; NR1C3; PPARG1; PPARG2; PPARG5; PPARgamma,DB11672,Curcumin,not defined,https://go.drugbank.com/drugs/DB11672#BE0000215
PPARG,P37231,5468,peroxisome proliferator activated receptor gamma,GLM1; CIMT1; NR1C3; PPARG1; PPARG2; PPARG5; PPARgamma,DB00132,alpha-Linolenic acid,not defined,https://go.drugbank.com/drugs/DB00132#BE0000215
PPARG,P37231,5468,peroxisome proliferator activated receptor gamma,GLM1; CIMT1; NR1C3; PPARG1; PPARG2; PPARG5; PPARgamma,DB02746,Phthalic Acid,not defined,https://go.drugbank.com/drugs/DB02746#BE0000215
PPARG,P37231,5468,peroxisome proliferator activated receptor gamma,GLM1; CIMT1; NR1C3; PPARG1; PPARG2; PPARG5; PPARgamma,DB02709,Resveratrol,not defined,https://go.drugbank.com/drugs/DB02709#BE0000215
PPARG,P37231,5468,peroxisome proliferator activated receptor gamma,GLM1; CIMT1; NR1C3; PPARG1; PPARG2; PPARG5; PPARgamma,DB01118,Amiodarone,agonist,https://go.drugbank.com/drugs/DB01118#BE0000215
PPARG,P37231,5468,peroxisome proliferator activated receptor gamma,GLM1; CIMT1; NR1C3; PPARG1; PPARG2; PPARG5; PPARgamma,DB00313,Valproic acid,not defined,https://go.drugbank.com/drugs/DB00313#BE0000215
PPARG,P37231,5468,peroxisome proliferator activated receptor gamma,GLM1; CIMT1; NR1C3; PPARG1; PPARG2; PPARG5; PPARgamma,DB03600,Capric acid,ligand,https://go.drugbank.com/drugs/DB03600#BE0000215
PPARG,P37231,5468,peroxisome proliferator activated receptor gamma,GLM1; CIMT1; NR1C3; PPARG1; PPARG2; PPARG5; PPARgamma,DB04224,Oleic Acid,ligand,https://go.drugbank.com/drugs/DB04224#BE0000215
PPARG,P37231,5468,peroxisome proliferator activated receptor gamma,GLM1; CIMT1; NR1C3; PPARG1; PPARG2; PPARG5; PPARgamma,DB08604,Triclosan,not defined,https://go.drugbank.com/drugs/DB08604#BE0000215
PPARG,P37231,5468,peroxisome proliferator activated receptor gamma,GLM1; CIMT1; NR1C3; PPARG1; PPARG2; PPARG5; PPARgamma,DB00573,Fenoprofen,not defined,https://go.drugbank.com/drugs/DB00573#BE0000215
PPARG,P37231,5468,peroxisome proliferator activated receptor gamma,GLM1; CIMT1; NR1C3; PPARG1; PPARG2; PPARG5; PPARgamma,DB02266,Flufenamic acid,agonist,https://go.drugbank.com/drugs/DB02266#BE0000215
PPARG,P37231,5468,peroxisome proliferator activated receptor gamma,GLM1; CIMT1; NR1C3; PPARG1; PPARG2; PPARG5; PPARgamma,DB09061,Cannabidiol,activator,https://go.drugbank.com/drugs/DB09061#BE0000215
PPARG,P37231,5468,peroxisome proliferator activated receptor gamma,GLM1; CIMT1; NR1C3; PPARG1; PPARG2; PPARG5; PPARgamma,DB13873,Fenofibric acid,not defined,https://go.drugbank.com/drugs/DB13873#BE0000215
PPARG,P37231,5468,peroxisome proliferator activated receptor gamma,GLM1; CIMT1; NR1C3; PPARG1; PPARG2; PPARG5; PPARgamma,DB14011,Nabiximols,not defined,https://go.drugbank.com/drugs/DB14011#BE0000215
PPARG,P37231,5468,peroxisome proliferator activated receptor gamma,GLM1; CIMT1; NR1C3; PPARG1; PPARG2; PPARG5; PPARgamma,DB14009,Medical Cannabis,not defined,https://go.drugbank.com/drugs/DB14009#BE0000215
PPARG,P37231,5468,peroxisome proliferator activated receptor gamma,GLM1; CIMT1; NR1C3; PPARG1; PPARG2; PPARG5; PPARgamma,DB13961,Fish oil,not defined,https://go.drugbank.com/drugs/DB13961#BE0000215
PPARG,P37231,5468,peroxisome proliferator activated receptor gamma,GLM1; CIMT1; NR1C3; PPARG1; PPARG2; PPARG5; PPARgamma,DB14034,Darglitazone,agonist,https://go.drugbank.com/drugs/DB14034#BE0000215
PPARG,P37231,5468,peroxisome proliferator activated receptor gamma,GLM1; CIMT1; NR1C3; PPARG1; PPARG2; PPARG5; PPARgamma,DB12007,Isoflavone,agonist,https://go.drugbank.com/drugs/DB12007#BE0000215
PPARG,P37231,5468,peroxisome proliferator activated receptor gamma,GLM1; CIMT1; NR1C3; PPARG1; PPARG2; PPARG5; PPARgamma,DB14635,Curcumin sulfate,not defined,https://go.drugbank.com/drugs/DB14635#BE0000215
PPARG,P37231,5468,peroxisome proliferator activated receptor gamma,GLM1; CIMT1; NR1C3; PPARG1; PPARG2; PPARG5; PPARgamma,DB00845,Clofazimine,modulator,https://go.drugbank.com/drugs/DB00845#BE0000215
CEBPB,P17676,1051,CCAAT enhancer binding protein beta,TCF5; IL6DBP; NF-IL6; C/EBP-beta,DB04216,Quercetin,inhibitor,https://go.drugbank.com/drugs/DB04216#BE0005461
FN1,P02751,2335,fibronectin 1,FN; CIG; FNZ; MSF; ED-B; FINC; GFND; LETS; GFND2; SMDCF,DB06245,Lanoteplase,not defined,https://go.drugbank.com/drugs/DB06245#BE0001180
FN1,P02751,2335,fibronectin 1,FN; CIG; FNZ; MSF; ED-B; FINC; GFND; LETS; GFND2; SMDCF,DB08888,Ocriplasmin,cleavage,https://go.drugbank.com/drugs/DB08888#BE0001180
FN1,P02751,2335,fibronectin 1,FN; CIG; FNZ; MSF; ED-B; FINC; GFND; LETS; GFND2; SMDCF,DB01593,Zinc,not defined,https://go.drugbank.com/drugs/DB01593#BE0001180
FN1,P02751,2335,fibronectin 1,FN; CIG; FNZ; MSF; ED-B; FINC; GFND; LETS; GFND2; SMDCF,DB14487,Zinc acetate,not defined,https://go.drugbank.com/drugs/DB14487#BE0001180
FN1,P02751,2335,fibronectin 1,FN; CIG; FNZ; MSF; ED-B; FINC; GFND; LETS; GFND2; SMDCF,DB14533,Zinc chloride,"modulator,ligand",https://go.drugbank.com/drugs/DB14533#BE0001180
FN1,P02751,2335,fibronectin 1,FN; CIG; FNZ; MSF; ED-B; FINC; GFND; LETS; GFND2; SMDCF,DB14548,"Zinc sulfate, unspecified form","modulator,ligand",https://go.drugbank.com/drugs/DB14548#BE0001180
TIMP3,P35625,7078,TIMP metallopeptidase inhibitor 3,SFD; K222; K222TA2; HSMRK222,DB05383,Pimagedine,not defined,https://go.drugbank.com/drugs/DB05383#BE0003371
AGT,P01019,183,angiotensinogen,ANHU; hFLT1; SERPINA8,DB12548,Sparsentan,not defined,https://go.drugbank.com/drugs/DB12548#BE0001060
AGT,P01019,183,angiotensinogen,ANHU; hFLT1; SERPINA8,DB09130,Copper,not defined,https://go.drugbank.com/drugs/DB09130#BE0001060
AGT,P01019,183,angiotensinogen,ANHU; hFLT1; SERPINA8,DB01593,Zinc,not defined,https://go.drugbank.com/drugs/DB01593#BE0001060
AGT,P01019,183,angiotensinogen,ANHU; hFLT1; SERPINA8,DB14487,Zinc acetate,not defined,https://go.drugbank.com/drugs/DB14487#BE0001060
JAK1,P23458,3716,Janus kinase 1,JTK3; AIIDE; JAK1A; JAK1B,DB04716,"2-tert-butyl-9-fluoro-1,6-dihydrobenzo[h]imidazo[4,5-f]isoquinolin-7-one",not defined,https://go.drugbank.com/drugs/DB04716#BE0004145
JAK1,P23458,3716,Janus kinase 1,JTK3; AIIDE; JAK1A; JAK1B,DB08877,Ruxolitinib,inhibitor,https://go.drugbank.com/drugs/DB08877#BE0004145
JAK1,P23458,3716,Janus kinase 1,JTK3; AIIDE; JAK1A; JAK1B,DB08895,Tofacitinib,inhibitor,https://go.drugbank.com/drugs/DB08895#BE0004145
JAK1,P23458,3716,Janus kinase 1,JTK3; AIIDE; JAK1A; JAK1B,DB02375,Myricetin,not defined,https://go.drugbank.com/drugs/DB02375#BE0004145
JAK1,P23458,3716,Janus kinase 1,JTK3; AIIDE; JAK1A; JAK1B,DB11817,Baricitinib,inhibitor,https://go.drugbank.com/drugs/DB11817#BE0004145
JAK1,P23458,3716,Janus kinase 1,JTK3; AIIDE; JAK1A; JAK1B,DB12010,Fostamatinib,inhibitor,https://go.drugbank.com/drugs/DB12010#BE0004145
JAK1,P23458,3716,Janus kinase 1,JTK3; AIIDE; JAK1A; JAK1B,DB12500,Fedratinib,inhibitor,https://go.drugbank.com/drugs/DB12500#BE0004145
JAK1,P23458,3716,Janus kinase 1,JTK3; AIIDE; JAK1A; JAK1B,DB15091,Upadacitinib,inhibitor,https://go.drugbank.com/drugs/DB15091#BE0004145
JAK1,P23458,3716,Janus kinase 1,JTK3; AIIDE; JAK1A; JAK1B,DB15822,Pralsetinib,inhibitor,https://go.drugbank.com/drugs/DB15822#BE0004145
JAK1,P23458,3716,Janus kinase 1,JTK3; AIIDE; JAK1A; JAK1B,DB14845,Filgotinib,inhibitor,https://go.drugbank.com/drugs/DB14845#BE0004145
MMP3,P08254,4314,matrix metallopeptidase 3,SL-1; STMY; STR1; CHDS6; MMP-3; STMY1,DB01877,"N-Hydroxy 1n(4-Methoxyphenyl)Sulfonyl-4-(Z,E-N-Methoxyimino)Pyrrolidine-2r-Carboxamide",not defined,https://go.drugbank.com/drugs/DB01877#BE0001116
MMP3,P08254,4314,matrix metallopeptidase 3,SL-1; STMY; STR1; CHDS6; MMP-3; STMY1,DB01996,3-Methylpyridine,not defined,https://go.drugbank.com/drugs/DB01996#BE0001116
MMP3,P08254,4314,matrix metallopeptidase 3,SL-1; STMY; STR1; CHDS6; MMP-3; STMY1,DB02090,A Disubstituted Succinyl Caprolactam Hydroxymate Mmp3inhibitor,not defined,https://go.drugbank.com/drugs/DB02090#BE0001116
MMP3,P08254,4314,matrix metallopeptidase 3,SL-1; STMY; STR1; CHDS6; MMP-3; STMY1,DB02350,"N-Hydroxy-4-[(4-Methoxylphenyl)Sulfonyl]-2,2-Dimethyl-Hexahydro-1,4-Thiazepine-3(S)-Carboxamide",not defined,https://go.drugbank.com/drugs/DB02350#BE0001116
MMP3,P08254,4314,matrix metallopeptidase 3,SL-1; STMY; STR1; CHDS6; MMP-3; STMY1,DB02367,(1n)-4-N-Butoxyphenylsulfonyl-(2r)-N-Hydroxycarboxamido-(4s)-Methanesulfonylamino-Pyrrolidine,not defined,https://go.drugbank.com/drugs/DB02367#BE0001116
MMP3,P08254,4314,matrix metallopeptidase 3,SL-1; STMY; STR1; CHDS6; MMP-3; STMY1,DB02449,3-(1h-Indol-3-Yl)-2-[4-(4-Phenyl-Piperidin-1-Yl)-Benzenesulfonylamino]-Propionic Acid,not defined,https://go.drugbank.com/drugs/DB02449#BE0001116
MMP3,P08254,4314,matrix metallopeptidase 3,SL-1; STMY; STR1; CHDS6; MMP-3; STMY1,DB02697,Hydroxyaminovaline,not defined,https://go.drugbank.com/drugs/DB02697#BE0001116
MMP3,P08254,4314,matrix metallopeptidase 3,SL-1; STMY; STR1; CHDS6; MMP-3; STMY1,DB03033,4-methoxybenzenesulfinate,not defined,https://go.drugbank.com/drugs/DB03033#BE0001116
MMP3,P08254,4314,matrix metallopeptidase 3,SL-1; STMY; STR1; CHDS6; MMP-3; STMY1,DB03368,"5-Methyl-5-(4-Phenoxy-Phenyl)-Pyrimidine-2,4,6-Trione",not defined,https://go.drugbank.com/drugs/DB03368#BE0001116
MMP3,P08254,4314,matrix metallopeptidase 3,SL-1; STMY; STR1; CHDS6; MMP-3; STMY1,DB04140,1-Benzyl-3-(4-Methoxy-Benzenesulfonyl)-6-Oxo-Hexahydro-Pyrimidine-4-Carboxylic Acid Hydroxyamide,not defined,https://go.drugbank.com/drugs/DB04140#BE0001116
MMP3,P08254,4314,matrix metallopeptidase 3,SL-1; STMY; STR1; CHDS6; MMP-3; STMY1,DB04232,N-Hydroxy-1-(4-Methoxyphenyl)Sulfonyl-4-Benzyloxycarbonyl-Piperazine-2-Carboxamide,not defined,https://go.drugbank.com/drugs/DB04232#BE0001116
MMP3,P08254,4314,matrix metallopeptidase 3,SL-1; STMY; STR1; CHDS6; MMP-3; STMY1,DB04416,"R-2-{[4'-Methoxy-(1,1'-Biphenyl)-4-Yl]-Sulfonyl}-Amino-6-Methoxy-Hex-4-Ynoic Acid",not defined,https://go.drugbank.com/drugs/DB04416#BE0001116
MMP3,P08254,4314,matrix metallopeptidase 3,SL-1; STMY; STR1; CHDS6; MMP-3; STMY1,DB00786,Marimastat,antagonist,https://go.drugbank.com/drugs/DB00786#BE0001116
MMP3,P08254,4314,matrix metallopeptidase 3,SL-1; STMY; STR1; CHDS6; MMP-3; STMY1,DB07390,"2-[3-(5-Mercapto-[1,3,4]thiadiazol-2-yl)-ureido]-N-methyl-3-phenyl-propionamide",not defined,https://go.drugbank.com/drugs/DB07390#BE0001116
MMP3,P08254,4314,matrix metallopeptidase 3,SL-1; STMY; STR1; CHDS6; MMP-3; STMY1,DB07986,[4-(4-PHENYL-PIPERIDIN-1-YL)-BENZENESULFONYLAMINO]-ACETIC ACID,not defined,https://go.drugbank.com/drugs/DB07986#BE0001116
MMP3,P08254,4314,matrix metallopeptidase 3,SL-1; STMY; STR1; CHDS6; MMP-3; STMY1,DB07987,"[2-(5-Mercapto-[1,3,4]thiadiazol-2-ylcarbamoyl)-1-phenyl-ethyl]-carbamic acid benzyl ester",not defined,https://go.drugbank.com/drugs/DB07987#BE0001116
MMP3,P08254,4314,matrix metallopeptidase 3,SL-1; STMY; STR1; CHDS6; MMP-3; STMY1,DB07988,"2-[3-(5-Mercapto-[1,3,4]thiadiazol-2yl)-ureido]-N-methyl-3-pentafluorophenyl-propionamide",not defined,https://go.drugbank.com/drugs/DB07988#BE0001116
MMP3,P08254,4314,matrix metallopeptidase 3,SL-1; STMY; STR1; CHDS6; MMP-3; STMY1,DB08029,N~2~-(biphenyl-4-ylsulfonyl)-N-hydroxy-N~2~-(2-hydroxyethyl)glycinamide,not defined,https://go.drugbank.com/drugs/DB08029#BE0001116
MMP3,P08254,4314,matrix metallopeptidase 3,SL-1; STMY; STR1; CHDS6; MMP-3; STMY1,DB08030,3-[(4'-cyanobiphenyl-4-yl)oxy]-N-hydroxypropanamide,not defined,https://go.drugbank.com/drugs/DB08030#BE0001116
MMP3,P08254,4314,matrix metallopeptidase 3,SL-1; STMY; STR1; CHDS6; MMP-3; STMY1,DB08271,N-ISOBUTYL-N-[4-METHOXYPHENYLSULFONYL]GLYCYL HYDROXAMIC ACID,not defined,https://go.drugbank.com/drugs/DB08271#BE0001116
MMP3,P08254,4314,matrix metallopeptidase 3,SL-1; STMY; STR1; CHDS6; MMP-3; STMY1,DB08507,N-[[2-METHYL-4-HYDROXYCARBAMOYL]BUT-4-YL-N]-BENZYL-P-[PHENYL]-P-[METHYL]PHOSPHINAMID,not defined,https://go.drugbank.com/drugs/DB08507#BE0001116
MMP3,P08254,4314,matrix metallopeptidase 3,SL-1; STMY; STR1; CHDS6; MMP-3; STMY1,DB08643,2-(2-{2-[(BIPHENYL-4-YLMETHYL)-AMINO]-3-MERCAPTO-PENTANOYLAMINO}-ACETYLAMINO)-3-METHYL-BUTYRIC ACID METHYL ESTER,not defined,https://go.drugbank.com/drugs/DB08643#BE0001116
CCR5,P51681,1234,C-C motif chemokine receptor 5,CKR5; CCR-5; CD195; CKR-5; CCCKR5; CMKBR5; IDDM22; CC-CKR-5,DB04835,Maraviroc,antagonist,https://go.drugbank.com/drugs/DB04835#BE0000911
CCR5,P51681,1234,C-C motif chemokine receptor 5,CKR5; CCR-5; CD195; CKR-5; CCCKR5; CMKBR5; IDDM22; CC-CKR-5,DB12960,INCB-9471,not defined,https://go.drugbank.com/drugs/DB12960#BE0000911
CCR5,P51681,1234,C-C motif chemokine receptor 5,CKR5; CCR-5; CD195; CKR-5; CCCKR5; CMKBR5; IDDM22; CC-CKR-5,DB05501,AMD-070,not defined,https://go.drugbank.com/drugs/DB05501#BE0000911
CCR5,P51681,1234,C-C motif chemokine receptor 5,CKR5; CCR-5; CD195; CKR-5; CCCKR5; CMKBR5; IDDM22; CC-CKR-5,DB05941,Leronlimab,antagonist,https://go.drugbank.com/drugs/DB05941#BE0000911
CCR5,P51681,1234,C-C motif chemokine receptor 5,CKR5; CCR-5; CD195; CKR-5; CCCKR5; CMKBR5; IDDM22; CC-CKR-5,DB06497,Aplaviroc,not defined,https://go.drugbank.com/drugs/DB06497#BE0000911
CCR5,P51681,1234,C-C motif chemokine receptor 5,CKR5; CCR-5; CD195; CKR-5; CCCKR5; CMKBR5; IDDM22; CC-CKR-5,DB06652,Vicriviroc,not defined,https://go.drugbank.com/drugs/DB06652#BE0000911
CCR5,P51681,1234,C-C motif chemokine receptor 5,CKR5; CCR-5; CD195; CKR-5; CCCKR5; CMKBR5; IDDM22; CC-CKR-5,DB12698,Ibalizumab,antagonist,https://go.drugbank.com/drugs/DB12698#BE0000911
CCR5,P51681,1234,C-C motif chemokine receptor 5,CKR5; CCR-5; CD195; CKR-5; CCCKR5; CMKBR5; IDDM22; CC-CKR-5,DB05906,CCR5 mAb,not defined,https://go.drugbank.com/drugs/DB05906#BE0000911
SERPINA1,P01009,5265,serpin family A member 1,PI; A1A; AAT; PI1; A1AT; nNIF; PRO2275; alpha1AT,DB01998,"2-[3,4-Dihydroxy-2-Hydroxymethyl-5-(2-Hydroxy-Nonyl)-Tetrahydro-Furan-2-Yloxy]-6-Hydroxymethyl-Tetra Hydro-Pyran-3,4,5-Triol",not defined,https://go.drugbank.com/drugs/DB01998#BE0000952
SERPINA1,P01009,5265,serpin family A member 1,PI; A1A; AAT; PI1; A1AT; nNIF; PRO2275; alpha1AT,DB03345,Mercaptoethanol,not defined,https://go.drugbank.com/drugs/DB03345#BE0000952
SERPINA1,P01009,5265,serpin family A member 1,PI; A1A; AAT; PI1; A1AT; nNIF; PRO2275; alpha1AT,DB05481,Recombinant alpha 1-antitrypsin,not defined,https://go.drugbank.com/drugs/DB05481#BE0000952
SERPINA1,P01009,5265,serpin family A member 1,PI; A1A; AAT; PI1; A1AT; nNIF; PRO2275; alpha1AT,DB05961,PPL-100,not defined,https://go.drugbank.com/drugs/DB05961#BE0000952
SERPINA1,P01009,5265,serpin family A member 1,PI; A1A; AAT; PI1; A1AT; nNIF; PRO2275; alpha1AT,DB09130,Copper,not defined,https://go.drugbank.com/drugs/DB09130#BE0000952
SERPINA1,P01009,5265,serpin family A member 1,PI; A1A; AAT; PI1; A1AT; nNIF; PRO2275; alpha1AT,DB01593,Zinc,not defined,https://go.drugbank.com/drugs/DB01593#BE0000952
SERPINA1,P01009,5265,serpin family A member 1,PI; A1A; AAT; PI1; A1AT; nNIF; PRO2275; alpha1AT,DB14007,Pentetic acid,substrate,https://go.drugbank.com/drugs/DB14007#BE0000952
SERPINA1,P01009,5265,serpin family A member 1,PI; A1A; AAT; PI1; A1AT; nNIF; PRO2275; alpha1AT,DB14487,Zinc acetate,not defined,https://go.drugbank.com/drugs/DB14487#BE0000952
SERPINA1,P01009,5265,serpin family A member 1,PI; A1A; AAT; PI1; A1AT; nNIF; PRO2275; alpha1AT,DB14533,Zinc chloride,ligand,https://go.drugbank.com/drugs/DB14533#BE0000952
SERPINA1,P01009,5265,serpin family A member 1,PI; A1A; AAT; PI1; A1AT; nNIF; PRO2275; alpha1AT,DB14548,"Zinc sulfate, unspecified form",ligand,https://go.drugbank.com/drugs/DB14548#BE0000952
SERPINA1,P01009,5265,serpin family A member 1,PI; A1A; AAT; PI1; A1AT; nNIF; PRO2275; alpha1AT,DB00080,Daptomycin,binder,https://go.drugbank.com/drugs/DB00080#BE0000952
MMP14,P50281,4323,matrix metallopeptidase 14,MMP-14; MMP-X1; MT-MMP; MT1MMP; MTMMP1; WNCHRS; MT1-MMP; MT-MMP 1,DB00786,Marimastat,inhibitor,https://go.drugbank.com/drugs/DB00786#BE0003692
CFTR,P13569,1080,CF transmembrane conductance regulator,CF; MRP7; ABC35; ABCC7; CFTR/MRP; TNR-CFTR; dJ760C5.1,DB00887,Bumetanide,antagonist,https://go.drugbank.com/drugs/DB00887#BE0001195
CFTR,P13569,1080,CF transmembrane conductance regulator,CF; MRP7; ABC35; ABCC7; CFTR/MRP; TNR-CFTR; dJ760C5.1,DB01016,Glyburide,antagonist,https://go.drugbank.com/drugs/DB01016#BE0001195
CFTR,P13569,1080,CF transmembrane conductance regulator,CF; MRP7; ABC35; ABCC7; CFTR/MRP; TNR-CFTR; dJ760C5.1,DB04941,Crofelemer,antagonist,https://go.drugbank.com/drugs/DB04941#BE0001195
CFTR,P13569,1080,CF transmembrane conductance regulator,CF; MRP7; ABC35; ABCC7; CFTR/MRP; TNR-CFTR; dJ760C5.1,DB04395,Phosphoaminophosphonic Acid-Adenylate Ester,not defined,https://go.drugbank.com/drugs/DB04395#BE0001195
CFTR,P13569,1080,CF transmembrane conductance regulator,CF; MRP7; ABC35; ABCC7; CFTR/MRP; TNR-CFTR; dJ760C5.1,DB04522,Dexfosfoserine,not defined,https://go.drugbank.com/drugs/DB04522#BE0001195
CFTR,P13569,1080,CF transmembrane conductance regulator,CF; MRP7; ABC35; ABCC7; CFTR/MRP; TNR-CFTR; dJ760C5.1,DB06266,Lonidamine,not defined,https://go.drugbank.com/drugs/DB06266#BE0001195
CFTR,P13569,1080,CF transmembrane conductance regulator,CF; MRP7; ABC35; ABCC7; CFTR/MRP; TNR-CFTR; dJ760C5.1,DB08820,Ivacaftor,potentiator,https://go.drugbank.com/drugs/DB08820#BE0001195
CFTR,P13569,1080,CF transmembrane conductance regulator,CF; MRP7; ABC35; ABCC7; CFTR/MRP; TNR-CFTR; dJ760C5.1,DB01050,Ibuprofen,inhibitor,https://go.drugbank.com/drugs/DB01050#BE0001195
CFTR,P13569,1080,CF transmembrane conductance regulator,CF; MRP7; ABC35; ABCC7; CFTR/MRP; TNR-CFTR; dJ760C5.1,DB09280,Lumacaftor,modulator,https://go.drugbank.com/drugs/DB09280#BE0001195
CFTR,P13569,1080,CF transmembrane conductance regulator,CF; MRP7; ABC35; ABCC7; CFTR/MRP; TNR-CFTR; dJ760C5.1,DB09213,Dexibuprofen,inhibitor,https://go.drugbank.com/drugs/DB09213#BE0001195
CFTR,P13569,1080,CF transmembrane conductance regulator,CF; MRP7; ABC35; ABCC7; CFTR/MRP; TNR-CFTR; dJ760C5.1,DB02587,Colforsin,inhibitor,https://go.drugbank.com/drugs/DB02587#BE0001195
CFTR,P13569,1080,CF transmembrane conductance regulator,CF; MRP7; ABC35; ABCC7; CFTR/MRP; TNR-CFTR; dJ760C5.1,DB00171,ATP,cofactor,https://go.drugbank.com/drugs/DB00171#BE0001195
CFTR,P13569,1080,CF transmembrane conductance regulator,CF; MRP7; ABC35; ABCC7; CFTR/MRP; TNR-CFTR; dJ760C5.1,DB11712,Tezacaftor,activator,https://go.drugbank.com/drugs/DB11712#BE0001195
CFTR,P13569,1080,CF transmembrane conductance regulator,CF; MRP7; ABC35; ABCC7; CFTR/MRP; TNR-CFTR; dJ760C5.1,DB15444,Elexacaftor,modulator,https://go.drugbank.com/drugs/DB15444#BE0001195
TGFB3,P10600,7043,transforming growth factor beta 3,ARVD; LDS5; RNHF; ARVD1; TGF-beta3,DB03316,"1,4-Dioxane",not defined,https://go.drugbank.com/drugs/DB03316#BE0004506
PF4,P02776,5196,platelet factor 4,PF-4; CXCL4; SCYB4,DB00055,Drotrecogin alfa,not defined,https://go.drugbank.com/drugs/DB00055#BE0001129
PF4,P02776,5196,platelet factor 4,PF-4; CXCL4; SCYB4,DB01109,Heparin,not defined,https://go.drugbank.com/drugs/DB01109#BE0001129
SERPINE1,P05121,5054,serpin family E member 1,PAI; PAI1; PAI-1; PLANH1,DB00055,Drotrecogin alfa,not defined,https://go.drugbank.com/drugs/DB00055#BE0000240
SERPINE1,P05121,5054,serpin family E member 1,PAI; PAI1; PAI-1; PLANH1,DB00013,Urokinase,"substrate,inducer",https://go.drugbank.com/drugs/DB00013#BE0000240
SERPINE1,P05121,5054,serpin family E member 1,PAI; PAI1; PAI-1; PLANH1,DB00031,Tenecteplase,not defined,https://go.drugbank.com/drugs/DB00031#BE0000240
SERPINE1,P05121,5054,serpin family E member 1,PAI; PAI1; PAI-1; PLANH1,DB00197,Troglitazone,antagonist,https://go.drugbank.com/drugs/DB00197#BE0000240
