id,name,resource
MedDRA:10058576,Enterovirus serology test positive,MedDRA
MedDRA:10058578,Ross river virus antibody positive,MedDRA
MedDRA:10058579,Adenovirus serology test positive,MedDRA
MedDRA:10058590,Coxsackie virus serology test negative,MedDRA
MedDRA:10058595,Human papilloma virus antibody positive,MedDRA
MedDRA:10058602,Symptomatic hyperlactatemia,MedDRA
MedDRA:10058599,Lactic acidosis syndrome,MedDRA
MedDRA:10058608,Red coloured stools,MedDRA
MedDRA:10058610,Urine calcium/creatinine ratio increased,MedDRA
MedDRA:10058614,Urine calcium/creatinine ratio decreased,MedDRA
MedDRA:10058615,5-hydroxyindolacetic acid in urine decreased,MedDRA
MedDRA:10058616,5-hydroxyindolacetic acid decreased,MedDRA
MedDRA:10058618,Blood lactate dehydrogenase 4 increased,MedDRA
MedDRA:10058620,Urine calcium oxalate crystal present,MedDRA
MedDRA:10058621,Synovial fluid uric acid crystal present,MedDRA
MedDRA:10058623,Synovial fluid monosodium urate crystal present,MedDRA
MedDRA:10058625,Blood lactate dehydrogenase 1 decreased,MedDRA
MedDRA:10058626,Blood lactate dehydrogenase 2 decreased,MedDRA
MedDRA:10058627,Blood lactate dehydrogenase 3 decreased,MedDRA
MedDRA:10058629,Blood lactate dehydrogenase 5 decreased,MedDRA
MedDRA:10058642,Nuclear magnetic resonance imaging abdominal abnormal,MedDRA
MedDRA:10058644,Nuclear magnetic resonance imaging whole body,MedDRA
MedDRA:10058650,Vascular markings increased,MedDRA
MedDRA:10058659,Neurotmesis,MedDRA
MedDRA:10058662,Ossification of anterior longitudinal ligament,MedDRA
MedDRA:10058684,Acroedema,MedDRA
MedDRA:10058687,Enlargement breast female unilateral,MedDRA
MedDRA:10058688,Breast tension,MedDRA
MedDRA:10058721,Exanthema generalized,MedDRA
MedDRA:10058696,Ovarian cyst functional,MedDRA
MedDRA:10058699,Larynx itching,MedDRA
MedDRA:10058700,IUD dislocation,MedDRA
MedDRA:10058707,Revision vascular bypass,MedDRA
MedDRA:10058710,Subicteric,MedDRA
MedDRA:10058711,Visual impairment transient,MedDRA
MedDRA:10058712,Withdrawal bleeding delayed,MedDRA
MedDRA:10058713,Application site mass,MedDRA
MedDRA:10058714,Application site tenderness,MedDRA
MedDRA:10058715,Injection site hypalgesia,MedDRA
MedDRA:10058716,Injection site maceration,MedDRA
MedDRA:10058733,Localized itching,MedDRA
MedDRA:10058735,Myoglobinaemia,MedDRA
MedDRA:10058741,Vitamin B2 increased,MedDRA
MedDRA:10058745,Anti factor V antibody positive,MedDRA
MedDRA:10058747,Anti factor X antibody positive,MedDRA
MedDRA:10058749,Anti factor XI antibody positive,MedDRA
MedDRA:10058754,Antihuman immunodeficiency virus antibody positive,MedDRA
MedDRA:10058755,Antihuman immunodeficiency virus antigen positive,MedDRA
MedDRA:10058759,Hepatitis A virus IgG antibody present,MedDRA
MedDRA:10058764,HIV antigen negative,MedDRA
MedDRA:10058776,Fungus serology test negative,MedDRA
MedDRA:10058782,Antihuman immunodeficiency virus antibody,MedDRA
MedDRA:10058785,Antihuman immunodeficiency virus antigen negative,MedDRA
MedDRA:10058792,Urine vitamin K,MedDRA
MedDRA:10058794,Vasodilation procedure,MedDRA
MedDRA:10058796,Nicotinamide decreased,MedDRA
MedDRA:10058811,Sensation of pressure in eye,MedDRA
MedDRA:10058814,Bechterew's disease acute episode,MedDRA
MedDRA:10058815,Crohn's disease acute episode,MedDRA
MedDRA:10058816,Colitis ulcerative acute episode,MedDRA
MedDRA:10058817,Synovial fluid calcium hydroxyapatite crystal present,MedDRA
MedDRA:10058821,Genital tract inflammation,MedDRA
MedDRA:10058827,Hepatitis B reactivation,MedDRA
MedDRA:10058843,Adnexa uteri tenderness,MedDRA
MedDRA:10058860,Fungal antigen test positive,MedDRA
MedDRA:10058887,Staphylococcus aureus bacteremia,MedDRA
MedDRA:10058866,Tensilon test abnormal,MedDRA
MedDRA:10058870,Edrophonium chloride test abnormal,MedDRA
MedDRA:10058852,Clostridium bacteraemia,MedDRA
MedDRA:10058857,Enterobacter bacteraemia,MedDRA
MedDRA:10058895,Psychogenic seizure,MedDRA
MedDRA:10058896,Congenital thrombocyte disorder,MedDRA
MedDRA:10058902,Pancreatic adenoma,MedDRA
MedDRA:10058904,Posteroinferior myocardial infarction,MedDRA
MedDRA:10058906,Acute hemorrhagic leukoencephalopathy,MedDRA
MedDRA:10058912,General physical condition,MedDRA
MedDRA:10058915,Sundowning,MedDRA
MedDRA:10058921,Serratia bacteraemia,MedDRA
MedDRA:10058922,Haemophilus bacteraemia,MedDRA
MedDRA:10058932,Continent ileostomy complication,MedDRA
MedDRA:10058933,Stomal nipple complication,MedDRA
MedDRA:10058935,Intrahepatic biloma,MedDRA
MedDRA:10058944,Implant obstruction,MedDRA
MedDRA:10058956,Bicytopenia,MedDRA
MedDRA:10058957,Granulomatous myositis,MedDRA
MedDRA:10058958,Apraxia of eyelid,MedDRA
MedDRA:10058960,Blink reflex abnormal,MedDRA
MedDRA:10058950,Gallbladder haemorrhage,MedDRA
MedDRA:10058966,Tracheal cannula obstruction,MedDRA
MedDRA:10058967,2-5AS activity increased,MedDRA
MedDRA:10058978,Spastic hemiparesis,MedDRA
MedDRA:10058982,PCO2 abnormal,MedDRA
MedDRA:10058998,Intentional use by incorrect route,MedDRA
MedDRA:10059000,Intentional use beyond labeled duration,MedDRA
MedDRA:10059003,Localized muscle weakness,MedDRA
MedDRA:10059008,Application site scar,MedDRA
MedDRA:10059015,Dialysis device insertion,MedDRA
MedDRA:10059022,Hemorrhagic pericarditis,MedDRA
MedDRA:10059030,Bone marrow harvest failure,MedDRA
MedDRA:10059032,Blood stem cell transplant failure,MedDRA
MedDRA:10059028,Gastrointestinal ischaemia,MedDRA
MedDRA:10059044,Allogeneic peripheral hematopoietic stem cell transplant,MedDRA
MedDRA:10059043,Autologous peripheral hematopoietic stem cell transplant,MedDRA
MedDRA:10059052,Stoma site candida,MedDRA
MedDRA:10059055,Suture line infection,MedDRA
MedDRA:10059059,Suture related complication,MedDRA
MedDRA:10059063,Central line complication,MedDRA
MedDRA:10059066,Graft torsion,MedDRA
MedDRA:10059067,Incisional hernia infection,MedDRA
MedDRA:10059068,Metastatic neoplasm swelling,MedDRA
MedDRA:10059071,Stoma site rash,MedDRA
MedDRA:10059072,Stoma site irritation,MedDRA
MedDRA:10059074,Spleen nodules,MedDRA
MedDRA:10059078,Vaccination related malaise,MedDRA
MedDRA:10059080,Vaccination site reaction,MedDRA
MedDRA:10059081,Retinal white dots syndrome,MedDRA
MedDRA:10059082,Stools absent,MedDRA
MedDRA:10059088,Infusion associated chills,MedDRA
MedDRA:10059089,Infusion associated shivering,MedDRA
MedDRA:10059091,Obstructed ileostomy,MedDRA
MedDRA:10059093,Ileostomy underactive,MedDRA
MedDRA:10059094,Intestinal stoma obstruction,MedDRA
MedDRA:10059095,Intestinal stoma leak,MedDRA
MedDRA:10059101,Vibration test abnormal,MedDRA
MedDRA:10059105,Venous ulcer odour,MedDRA
MedDRA:10057885,Blepharal papilloma,MedDRA
MedDRA:10058144,Postinfarction angina,MedDRA
MedDRA:10058378,Mediastinal biopsy abnormal,MedDRA
MedDRA:10058419,Hyaluronic acid abnormal,MedDRA
MedDRA:10058772,Monoblast count decreased,MedDRA
MedDRA:10058758,Urine vitamin K decreased,MedDRA
MedDRA:10059006,Application site excoriation,MedDRA
MedDRA:10059024,Gastrointestinal toxicity,MedDRA
MedDRA:10057792,Whole body CAT,MedDRA
MedDRA:10057796,Discography normal,MedDRA
MedDRA:10057809,Computerized tomogram spinal myelogram,MedDRA
MedDRA:10057857,Anticonvulsant drug level decreased,MedDRA
MedDRA:10057891,Brachial plexus repair,MedDRA
MedDRA:10057940,Left ventricular end-systolic dimension,MedDRA
MedDRA:10057959,Hepatobiliary insufficiency,MedDRA
MedDRA:10057963,Enterocolitis methicillin-resistant Staphylococcus aureus,MedDRA
MedDRA:10058023,Infected scar,MedDRA
MedDRA:10058050,Narcotic ileus,MedDRA
MedDRA:10058054,Rectal mucous secretion,MedDRA
MedDRA:10058067,Graft delamination,MedDRA
MedDRA:10058103,Tonsillitis pyogenic,MedDRA
MedDRA:10058287,Gallbladder adenocarcinoma stage II,MedDRA
MedDRA:10058296,Asymptomatic cerebral infarction,MedDRA
MedDRA:10058347,Lupus anticoagulant positive,MedDRA
MedDRA:10058355,Lupus anticoagulant,MedDRA
MedDRA:10058432,Tongue carcinoma stage III,MedDRA
MedDRA:10058445,Toxic respiratory epitheliolysis,MedDRA
MedDRA:10058455,Nail pigmentation,MedDRA
MedDRA:10058459,Artificial crown removal,MedDRA
MedDRA:10058500,Intestinal tubular adenoma,MedDRA
MedDRA:10058517,Hypothrombinaemia,MedDRA
MedDRA:10060561,Asymptomatic hyperlactatemia,MedDRA
MedDRA:10058617,Blood lactate dehydrogenase 3 increased,MedDRA
MedDRA:10058622,Synovial fluid calcium hydroxyapatite crystal test,MedDRA
MedDRA:10058661,Ossification of yellow ligament,MedDRA
MedDRA:10058694,Exanthema facial,MedDRA
MedDRA:10058705,Precoma,MedDRA
MedDRA:10058744,Vitamin K decreased,MedDRA
MedDRA:10058769,Nicotinamide increased,MedDRA
MedDRA:10058784,Antihuman immunodeficiency virus antigen,MedDRA
MedDRA:10058844,Flat philtrum,MedDRA
MedDRA:10058861,Viral antigen test positive,MedDRA
MedDRA:10058869,Edrophonium chloride test normal,MedDRA
MedDRA:10049159,Pneumonia MRSA,MedDRA
MedDRA:10058999,Intentional use for unlabeled indication,MedDRA
MedDRA:10059020,Stoma site bleeding,MedDRA
MedDRA:10059079,Vaccination site erythema,MedDRA
MedDRA:10059087,Infusion associated sensation of cold,MedDRA
MedDRA:10059092,Obstructed colostomy,MedDRA
MedDRA:10057802,Angiogram femoral abnormal,MedDRA
MedDRA:10057898,Foveal cyst,MedDRA
MedDRA:10057937,Systolic left ventricular internal diameter,MedDRA
MedDRA:10057953,Segmented cell decreased,MedDRA
MedDRA:10057967,Cerebral ventriculogram normal,MedDRA
MedDRA:10057990,Rash zosteriform,MedDRA
MedDRA:10058068,Graft hypertrophy,MedDRA
MedDRA:10058161,Native valve endocarditis,MedDRA
MedDRA:10058183,Electrical alternans,MedDRA
MedDRA:10058313,Blood salivary amylase decreased,MedDRA
MedDRA:10058427,Primary HIV infection,MedDRA
MedDRA:10058501,Intestinal tubulovillous adenoma,MedDRA
MedDRA:10058531,Genital labial injury,MedDRA
MedDRA:10058564,Keeled chest acquired,MedDRA
MedDRA:10058619,Blood lactate dehydrogenase 5 increased,MedDRA
MedDRA:10058628,Blood lactate dehydrogenase 4 decreased,MedDRA
MedDRA:10058666,Cytomegalovirus infection reactivation,MedDRA
MedDRA:10058697,Breast enlargement male unilateral,MedDRA
MedDRA:10058793,Vitamin B3,MedDRA
MedDRA:10058868,Edrophonium chloride test,MedDRA
MedDRA:10058891,Fungal antibody test positive,MedDRA
MedDRA:10058903,Age indeterminate anterolateral myocardial infarction,MedDRA
MedDRA:10058981,Joint abscess,MedDRA
MedDRA:10059065,Chest pressure exertional,MedDRA
MedDRA:10059077,Trochanteritis,MedDRA
MedDRA:10059090,Infusion associated discomfort,MedDRA
MedDRA:10059106,Pneumonia following pulmonary infarction,MedDRA
MedDRA:10058400,Biopsy ligament normal,MedDRA
MedDRA:10057807,MRI angiography abnormal,MedDRA
MedDRA:10058048,Bone splinter,MedDRA
MedDRA:10058083,Loss of desire to void,MedDRA
MedDRA:10058566,Cimino shunt,MedDRA
MedDRA:10058686,Bilateral pneumonia,MedDRA
MedDRA:10058979,Blennemesis,MedDRA
MedDRA:10058222,Hypertensive cardiomyopathy,MedDRA
MedDRA:10003839,Autonomic nervous system disorders,MedDRA
MedDRA:10016162,Failure respiratory,MedDRA
MedDRA:10066094,Torus fracture,MedDRA
MedDRA:10065027,Sudden deafness,MedDRA
MedDRA:10000528,Acoustic trauma,MedDRA
MedDRA:10059980,Plasmin inhibitor,MedDRA
MedDRA:10014720,Endometrial adenocarcinoma,MedDRA
MedDRA:10012325,Dental and periodontal infections and inflammations,MedDRA
MedDRA:10017967,Abdominal and gastrointestinal infections,MedDRA
MedDRA:10025198,Lymphatic system disorders NEC,MedDRA
MedDRA:10064135,Polyneuropathy chronic,MedDRA
MedDRA:10037385,Respiratory and pulmonary function diagnostic procedures,MedDRA
MedDRA:10059675,Respiratory tract neoplasms NEC,MedDRA
MedDRA:10001017,Acute prerenal failure,MedDRA
MedDRA:10049538,Hydroxyproline urine increased,MedDRA
MedDRA:10051275,Phenolsulfonphthalein test abnormal,MedDRA
MedDRA:10051276,Phenolsulfonphthalein test normal,MedDRA
MedDRA:10057260,Lower respiratory tract inflammation,MedDRA
MedDRA:10059108,Medical device change,MedDRA
MedDRA:10059109,Cerebral vasoconstriction,MedDRA
MedDRA:10059116,Diabetic foetopathy,MedDRA
MedDRA:10059118,Biloma,MedDRA
MedDRA:10059119,Situs ambiguous,MedDRA
MedDRA:10059129,Band neutrophil percentage increased,MedDRA
MedDRA:10059130,Band neutrophil percentage decreased,MedDRA
MedDRA:10059134,Diabetic mastopathy,MedDRA
MedDRA:10059137,Peripheral occlusive disease,MedDRA
MedDRA:10059141,Blood chromogranin A increased,MedDRA
MedDRA:10059144,Urine amino acid level increased,MedDRA
MedDRA:10059146,Urine amino acid level decreased,MedDRA
MedDRA:10059147,Urine amino acid level normal,MedDRA
MedDRA:10059148,Urine amino acid level abnormal,MedDRA
MedDRA:10059150,Cerebrosclerosis,MedDRA
MedDRA:10059136,Application site folliculitis,MedDRA
MedDRA:10059157,Congenital visual acuity reduced,MedDRA
MedDRA:10059158,Infrequent bowel movements,MedDRA
MedDRA:10059164,Papillary muscle haemorrhage,MedDRA
MedDRA:10059165,Oxygen consumption decreased,MedDRA
MedDRA:10059166,Keratorhexis,MedDRA
MedDRA:10059168,Oxygen consumption increased,MedDRA
MedDRA:10059185,Acquired diaphragmatic eventration,MedDRA
MedDRA:10059194,Adrenal haematoma,MedDRA
MedDRA:10059203,Infusion site bruising,MedDRA
MedDRA:10059206,Nail toxicity,MedDRA
MedDRA:10059211,Transmyocardial revascularisation,MedDRA
MedDRA:10059212,Tissue polypeptide antigen,MedDRA
MedDRA:10059215,Electrocardiogram PQ interval,MedDRA
MedDRA:10059222,Urine ketone body,MedDRA
MedDRA:10059224,Blood oestrone,MedDRA
MedDRA:10059225,Helicobacter pylori antibody negative,MedDRA
MedDRA:10059226,Biopsy spleen normal,MedDRA
MedDRA:10059227,Biopsy spleen abnormal,MedDRA
MedDRA:10059233,Prophylaxis against alcoholic withdrawal syndrome,MedDRA
MedDRA:10059238,Hypertensive angiopathy,MedDRA
MedDRA:10059239,Leukaemic retinopathy,MedDRA
MedDRA:10059240,Lymphostasis,MedDRA
MedDRA:10059251,Hypotensive anaesthesia procedure,MedDRA
MedDRA:10059260,Overfeeding of infant,MedDRA
MedDRA:10059262,Sputum cytology abnormal,MedDRA
MedDRA:10059265,Sputum cytology normal,MedDRA
MedDRA:10059267,Delirium febrile,MedDRA
MedDRA:10059268,Haemodialysis-induced symptom,MedDRA
MedDRA:10059273,Cerebellar haemangioma,MedDRA
MedDRA:10059276,Phacotrabeculectomy,MedDRA
MedDRA:10059284,Epidermal necrosis,MedDRA
MedDRA:10059297,Corneal diameter increased,MedDRA
MedDRA:10059298,Corneal diameter decreased,MedDRA
MedDRA:10059311,Urine phosphate,MedDRA
MedDRA:10059317,Gallbladder cancer stage I,MedDRA
MedDRA:10059318,Hepatic cancer stage I,MedDRA
MedDRA:10059319,Hepatic cancer stage II,MedDRA
MedDRA:10059321,Pancreatic carcinoma stage I,MedDRA
MedDRA:10059322,Pancreatic carcinoma stage II,MedDRA
MedDRA:10059323,Pancreatic carcinoma stage III,MedDRA
MedDRA:10059324,Hepatic cancer stage III,MedDRA
MedDRA:10059325,Hepatic cancer stage IV,MedDRA
MedDRA:10059326,Pancreatic carcinoma stage IV,MedDRA
MedDRA:10059343,Stenocephaly,MedDRA
MedDRA:10059345,Postrenal failure,MedDRA
MedDRA:10059346,Viral haemorrhagic cystitis,MedDRA
MedDRA:10059349,Vaginoperineoplasty,MedDRA
MedDRA:10059350,Lymphocele marsupialisation,MedDRA
MedDRA:10059359,Infected lymphocele,MedDRA
MedDRA:10059361,Pleuropericarditis,MedDRA
MedDRA:10059362,Fractured zygomatic arch elevation,MedDRA
MedDRA:10059369,Small intestine carcinoma stage I,MedDRA
MedDRA:10059370,Small intestine carcinoma stage II,MedDRA
MedDRA:10059371,Small intestine carcinoma stage III,MedDRA
MedDRA:10059372,Small intestine carcinoma stage IV,MedDRA
MedDRA:10059373,Bile duct cancer stage I,MedDRA
MedDRA:10059374,Bile duct cancer stage II,MedDRA
MedDRA:10059375,Bile duct cancer stage III,MedDRA
MedDRA:10059376,Bile duct cancer stage IV,MedDRA
MedDRA:10059384,Bile duct cancer stage 0,MedDRA
MedDRA:10059385,Extremity necrosis,MedDRA
MedDRA:10059388,Removal of foreign body from gastrointestinal tract,MedDRA
MedDRA:10059389,Removal of foreign body from rectum,MedDRA
MedDRA:10059390,Removal of foreign body from respiratory tract,MedDRA
MedDRA:10059392,Removal of transplanted organ,MedDRA
MedDRA:10059393,Hoigne's syndrome,MedDRA
MedDRA:10059397,Antimetropia,MedDRA
MedDRA:10059399,Graft ischaemia,MedDRA
MedDRA:10059407,Parophthalmia,MedDRA
MedDRA:10059410,Faecaluria,MedDRA
MedDRA:10059415,Parathyroid hormone-related protein,MedDRA
MedDRA:10059416,Parathyroid hormone-related protein abnormal,MedDRA
MedDRA:10059417,Parathyroid hormone-related protein normal,MedDRA
MedDRA:10059418,Parathyroid hormone-related protein increased,MedDRA
MedDRA:10059360,Gastrocardiac syndrome,MedDRA
MedDRA:10059421,Bacterial test positive,MedDRA
MedDRA:10059423,Fungal test positive,MedDRA
MedDRA:10059424,Viral test positive,MedDRA
MedDRA:10059440,Platelet toxicity,MedDRA
MedDRA:10059443,Skin neoplasm excision,MedDRA
MedDRA:10059442,Wound infection staphylococcal,MedDRA
MedDRA:10059444,Wound infection pseudomonas,MedDRA
MedDRA:10059446,Gallbladder necrosis,MedDRA
MedDRA:10059448,Chemocauterisation,MedDRA
MedDRA:10059449,Candida endophthalmitis,MedDRA
MedDRA:10059462,Lymphoblast count,MedDRA
MedDRA:10059463,Mitogen stimulation test,MedDRA
MedDRA:10059466,Anticonvulsant drug level,MedDRA
MedDRA:10059468,Band neutrophil percentage,MedDRA
MedDRA:10059470,Myelocyte percentage,MedDRA
MedDRA:10059472,Myeloblast percentage,MedDRA
MedDRA:10059479,White blood cell analysis decreased,MedDRA
MedDRA:10059480,White blood cell analysis increased,MedDRA
MedDRA:10059482,Neutropenic infection,MedDRA
MedDRA:10059485,Therapeutic hypothermia,MedDRA
MedDRA:10059486,Abdominal cavity drainage,MedDRA
MedDRA:10059487,Lung hyperinflation,MedDRA
MedDRA:10059490,Mucosal excoriation,MedDRA
MedDRA:10059499,Haemorrhagic urticaria,MedDRA
MedDRA:10059501,Urobilinogen faeces,MedDRA
MedDRA:10059502,Urobilinogen faeces increased,MedDRA
MedDRA:10059503,Urobilinogen faeces decreased,MedDRA
MedDRA:10059504,Urobilinogen faeces abnormal,MedDRA
MedDRA:10059505,Urobilinogen faeces normal,MedDRA
MedDRA:10059516,Skin toxicity,MedDRA
MedDRA:10059517,Bacterial pyelonephritis,MedDRA
MedDRA:10059522,Gastric fluid analysis abnormal,MedDRA
MedDRA:10059523,Cytology abnormal,MedDRA
MedDRA:10059524,Peritoneal fluid analysis abnormal,MedDRA
MedDRA:10059525,Saliva analysis abnormal,MedDRA
MedDRA:10059526,Synovial fluid analysis abnormal,MedDRA
MedDRA:10059527,Stool analysis abnormal,MedDRA
MedDRA:10059528,Hepatitis D antibody positive,MedDRA
MedDRA:10059530,Gastric fluid analysis normal,MedDRA
MedDRA:10059533,Saliva analysis normal,MedDRA
MedDRA:10059535,Synovial fluid analysis normal,MedDRA
MedDRA:10059537,Stool analysis normal,MedDRA
MedDRA:10059538,Hepatitis D antibody,MedDRA
MedDRA:10059539,Hepatitis D antibody negative,MedDRA
MedDRA:10059543,Alpha globulin increased,MedDRA
MedDRA:10059544,Alpha globulin decreased,MedDRA
MedDRA:10059545,Beta globulin increased,MedDRA
MedDRA:10059546,Beta globulin decreased,MedDRA
MedDRA:10059548,Bacterial antibody positive,MedDRA
MedDRA:10059549,Bacterial antigen positive,MedDRA
MedDRA:10059550,Urine chromium increased,MedDRA
MedDRA:10059552,Urine dihydrotestosterone increased,MedDRA
MedDRA:10059553,Urine dihydrotestosterone decreased,MedDRA
MedDRA:10059554,Urine aluminium increased,MedDRA
MedDRA:10059555,Urine antimony increased,MedDRA
MedDRA:10059556,Urine arsenic increased,MedDRA
MedDRA:10059557,Urine barbiturates increased,MedDRA
MedDRA:10059558,Urine beryllium increased,MedDRA
MedDRA:10059561,Beta globulin,MedDRA
MedDRA:10004515,Betaglobin abnormal,MedDRA
MedDRA:10004518,Betaglobulin normal,MedDRA
MedDRA:10059564,Urine chromium,MedDRA
MedDRA:10059565,Urine chromium decreased,MedDRA
MedDRA:10059567,Urine copper decreased,MedDRA
MedDRA:10059568,Urine dihydrotestosterone,MedDRA
MedDRA:10059573,Urine aluminium decreased,MedDRA
MedDRA:10059574,Urine antimony,MedDRA
MedDRA:10059575,Urine antimony decreased,MedDRA
MedDRA:10059577,Urine arsenic decreased,MedDRA
MedDRA:10059579,Urine barbiturates decreased,MedDRA
MedDRA:10059580,Urine beryllium,MedDRA
MedDRA:10059581,Urine beryllium decreased,MedDRA
MedDRA:10059590,Insulin-like growth factor decreased,MedDRA
MedDRA:10059596,Insulin-like growth factor increased,MedDRA
MedDRA:10059598,Heparin resistance,MedDRA
MedDRA:10059600,Donor site complication,MedDRA
MedDRA:10059608,Factor XIII Inhibition,MedDRA
MedDRA:10059610,Obesity surgery,MedDRA
MedDRA:10059612,Tobacco withdrawal symptoms,MedDRA
MedDRA:10059618,Plasminogen activator inhibitor increased,MedDRA
MedDRA:10059619,Plasminogen activator inhibitor decreased,MedDRA
MedDRA:10059636,Penile adhesion,MedDRA
MedDRA:10059638,Mumps antibody test,MedDRA
MedDRA:10059641,Drug clearance increased,MedDRA
MedDRA:10059644,Mumps antibody test positive,MedDRA
MedDRA:10059645,Mumps antibody test negative,MedDRA
MedDRA:10059646,Seroconversion test positive,MedDRA
MedDRA:10059647,Seroconversion test negative,MedDRA
MedDRA:10059650,Implant site infection,MedDRA
MedDRA:10059653,Pyridinoline urine,MedDRA
MedDRA:10059655,Blood smear test,MedDRA
MedDRA:10059657,Pyridinoline urine increased,MedDRA
MedDRA:10059658,Pyridinoline urine decreased,MedDRA
MedDRA:10059659,Sex hormone binding globulin increased,MedDRA
MedDRA:10059660,Sex hormone binding globulin decreased,MedDRA
MedDRA:10059661,Retinogram,MedDRA
MedDRA:10059662,Retinogram normal,MedDRA
MedDRA:10059663,Retinogram abnormal,MedDRA
MedDRA:10059664,Blood smear test normal,MedDRA
MedDRA:10059665,Blood smear test abnormal,MedDRA
MedDRA:10059668,Renal lymphocele,MedDRA
MedDRA:10059669,Laryngeal rheumatoid arthritis,MedDRA
MedDRA:10059209,Perinephric collection,MedDRA
MedDRA:10059672,Seroconversion test,MedDRA
MedDRA:10059677,Graft dysfunction,MedDRA
MedDRA:10059686,Reproductive hormone,MedDRA
MedDRA:10059687,Bile culture,MedDRA
MedDRA:10059688,Blood opiates,MedDRA
MedDRA:10059689,Endocrine test,MedDRA
MedDRA:10059690,CSF test,MedDRA
MedDRA:10059691,X-ray with contrast lower gastrointestinal tract,MedDRA
MedDRA:10059692,Blood heavy metal test,MedDRA
MedDRA:10059695,Histone antibody,MedDRA
MedDRA:10059696,Scan with contrast,MedDRA
MedDRA:10059697,Galactose elimination capacity test,MedDRA
MedDRA:10059698,Bile culture positive,MedDRA
MedDRA:10059699,Bile culture negative,MedDRA
MedDRA:10059700,Endocrine test normal,MedDRA
MedDRA:10059701,Endocrine test abnormal,MedDRA
MedDRA:10059702,CSF test normal,MedDRA
MedDRA:10059703,CSF test abnormal,MedDRA
MedDRA:10059704,X-ray with contrast lower gastrointestinal tract normal,MedDRA
MedDRA:10059705,X-ray with contrast lower gastrointestinal tract abnormal,MedDRA
MedDRA:10059706,X-ray with contrast upper gastrointestinal tract normal,MedDRA
MedDRA:10059707,X-ray with contrast upper gastrointestinal tract abnormal,MedDRA
MedDRA:10059708,Histone antibody negative,MedDRA
MedDRA:10059709,Galactose elimination capacity test normal,MedDRA
MedDRA:10059710,Galactose elimination capacity test abnormal,MedDRA
MedDRA:10059711,Galactose elimination capacity test increased,MedDRA
MedDRA:10059712,Galactose elimination capacity test decreased,MedDRA
MedDRA:10059728,Anti-GAD antibody positive,MedDRA
MedDRA:10059729,Anti-GAD antibody,MedDRA
MedDRA:10059730,Anti-GAD antibody negative,MedDRA
MedDRA:10059731,Borrelia burgdorferi serology,MedDRA
MedDRA:10059732,Borrelia burgdorferi serology positive,MedDRA
MedDRA:10059733,Borrelia burgdorferi serology negative,MedDRA
MedDRA:10059734,Brucella serology positive,MedDRA
MedDRA:10059735,Brucella serology negative,MedDRA
MedDRA:10059736,Candida serology,MedDRA
MedDRA:10059737,Candida serology positive,MedDRA
MedDRA:10059738,Candida serology negative,MedDRA
MedDRA:10059739,Urine casomorphin normal,MedDRA
MedDRA:10059740,Urine casomorphin abnormal,MedDRA
MedDRA:10059741,T-lymphocyte count,MedDRA
MedDRA:10059742,Citric acid urine increased,MedDRA
MedDRA:10059743,Citric acid urine decreased,MedDRA
MedDRA:10059744,Coagulation factor,MedDRA
MedDRA:10059745,Hair metal test,MedDRA
MedDRA:10059746,Hair metal test normal,MedDRA
MedDRA:10059747,Hair metal test abnormal,MedDRA
MedDRA:10059748,CSF lactate normal,MedDRA
MedDRA:10059749,CSF lactate abnormal,MedDRA
MedDRA:10059750,CSF lactate increased,MedDRA
MedDRA:10059751,CSF lactate decreased,MedDRA
MedDRA:10059752,CSF myelin basic protein normal,MedDRA
MedDRA:10059753,CSF myelin basic protein abnormal,MedDRA
MedDRA:10059754,CSF myelin basic protein increased,MedDRA
MedDRA:10059755,CSF myelin basic protein decreased,MedDRA
MedDRA:10059756,Dexamethasone suppression test positive,MedDRA
MedDRA:10059757,Dexamethasone suppression test negative,MedDRA
MedDRA:10059758,Russell's viper venom time normal,MedDRA
MedDRA:10059759,Russell's viper venom time abnormal,MedDRA
MedDRA:10059760,Diphtheria toxin antibody present,MedDRA
MedDRA:10059761,Diphtheria toxin antibody absent,MedDRA
MedDRA:10059762,Diphtheria toxin antibody increased,MedDRA
MedDRA:10059763,Diphtheria toxin antibody decreased,MedDRA
MedDRA:10059769,C1 inhibitor functional assay,MedDRA
MedDRA:10059770,Urine casomorphin,MedDRA
MedDRA:10059771,Citric acid urine,MedDRA
MedDRA:10059772,CSF lactate,MedDRA
MedDRA:10059776,Diphtheria toxin antibody,MedDRA
MedDRA:10059779,C1q binding assay,MedDRA
MedDRA:10059791,Potomania,MedDRA
MedDRA:10059793,Drug-induced lymphocyte stimulation test positive,MedDRA
MedDRA:10059794,Drug-induced lymphocyte stimulation test negative,MedDRA
MedDRA:10059798,Preduodenal portal vein,MedDRA
MedDRA:10059799,Prostatic hypoplasia,MedDRA
MedDRA:10059829,Pneumatic compression therapy,MedDRA
MedDRA:10059830,Infusion site rash,MedDRA
MedDRA:10059831,Pacemaker generated rhythm,MedDRA
MedDRA:10059835,Pacemaker complication,MedDRA
MedDRA:10059838,Urine cortisol/creatinine ratio,MedDRA
MedDRA:10059839,Urine cortisol/creatinine ratio decreased,MedDRA
MedDRA:10059840,Urine cortisol/creatinine ratio abnormal,MedDRA
MedDRA:10059841,Nasopharyngeal reflux,MedDRA
