source_name	source_type	source_id	target_name	target_type	target_id	relation_type	resource	pmid
SIRT3	Gene	ENTREZ:23410	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::D::Gene:Disease	FIBROAD	32296036.0
SIRT3	Gene	ENTREZ:23410	fibrotic liver disease	Disease	MONDO:0100430	GNBR::D::Gene:Disease	FIBROAD	30056271.0
SIRT3	Gene	ENTREZ:23410	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::D::Gene:Disease	FIBROAD	19652361.0
SIRT3	Gene	ENTREZ:23410	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::D::Gene:Disease	FIBROAD	25962702.0
SIRT6	Gene	ENTREZ:51548	fibrotic liver disease	Disease	MONDO:0100430	GNBR::D::Gene:Disease	FIBROAD	32535965.0
SIRT6	Gene	ENTREZ:51548	renal fibrosis	Disease	MONDO:0000494	GNBR::D::Gene:Disease	FIBROAD	31787254.0
SIRT6	Gene	ENTREZ:51548	renal fibrosis	Disease	MONDO:0000494	GNBR::D::Gene:Disease	FIBROAD	30943401.0
SIRT6	Gene	ENTREZ:51548	fibrotic liver disease	Disease	MONDO:0100430	GNBR::D::Gene:Disease	FIBROAD	32701506.0
SIRT7	Gene	ENTREZ:51547	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::D::Gene:Disease	FIBROAD	31735083.0
SIRT7	Gene	ENTREZ:51547	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::G::Gene:Disease	FIBROAD	26202810.0
SIRT7	Gene	ENTREZ:51547	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::D::Gene:Disease	FIBROAD	18239138.0
SIRT7	Gene	ENTREZ:51547	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::G::Gene:Disease	FIBROAD	33558457.0
SMAD1	Gene	ENTREZ:4086	fibrotic liver disease	Disease	MONDO:0100430	GNBR::D::Gene:Disease	FIBROAD	31127639.0
SMAD1	Gene	ENTREZ:4086	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	30424599.0
SMAD1	Gene	ENTREZ:4086	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	31364649.0
SMAD1	Gene	ENTREZ:4086	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	16447265.0
SMAD2	Gene	ENTREZ:4087	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	26435271.0
SMAD2	Gene	ENTREZ:4087	renal fibrosis	Disease	MONDO:0000494	GNBR::D::Gene:Disease	FIBROAD	20595680.0
SMAD2	Gene	ENTREZ:4087	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	25041068.0
SMAD2	Gene	ENTREZ:4087	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	12039975.0
SMAD7	Gene	ENTREZ:4092	renal fibrosis	Disease	MONDO:0000494	GNBR::D::Gene:Disease	FIBROAD	12039975.0
SMAD7	Gene	ENTREZ:4092	renal fibrosis	Disease	MONDO:0000494	GNBR::D::Gene:Disease	FIBROAD	23207693.0
SMAD7	Gene	ENTREZ:4092	fibrotic liver disease	Disease	MONDO:0100430	GNBR::D::Gene:Disease	FIBROAD	12851882.0
SMAD7	Gene	ENTREZ:4092	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::D::Gene:Disease	FIBROAD	11927620.0
SMAD3	Gene	ENTREZ:4088	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::G::Gene:Disease	FIBROAD	28891814.0
SMAD3	Gene	ENTREZ:4088	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	20595680.0
SMAD3	Gene	ENTREZ:4088	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	25041068.0
SMAD3	Gene	ENTREZ:4088	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::G::Gene:Disease	FIBROAD	28743805.0
SMAD4	Gene	ENTREZ:4089	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	26221756.0
SMAD4	Gene	ENTREZ:4089	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	22048127.0
SMAD4	Gene	ENTREZ:4089	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::D::Gene:Disease	FIBROAD	16151019.0
SMAD4	Gene	ENTREZ:4089	Fibrosis	Disease	MESH:D005355	GNBR::D::Gene:Disease	FIBROAD	17804724.0
SMAD6	Gene	ENTREZ:4091	adhesions of uterus	Disease	MONDO:0001809	GNBR::D::Gene:Disease	FIBROAD	32022446.0
SMAD6	Gene	ENTREZ:4091	Fibrosis	Disease	MESH:D005355	GNBR::D::Gene:Disease	FIBROAD	26507880.0
SMAD6	Gene	ENTREZ:4091	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::D::Gene:Disease	FIBROAD	22283839.0
SMAD6	Gene	ENTREZ:4091	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::D::Gene:Disease	FIBROAD	22613712.0
SMARCA4	Gene	ENTREZ:6597	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::D::Gene:Disease	FIBROAD	27929112.0
SMARCA4	Gene	ENTREZ:6597	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	33650193.0
SMARCA4	Gene	ENTREZ:6597	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::G::Gene:Disease	FIBROAD	27601681.0
SNAI1	Gene	ENTREZ:6615	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	26236991.0
SNAI1	Gene	ENTREZ:6615	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	26236989.0
SNAI1	Gene	ENTREZ:6615	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::G::Gene:Disease	FIBROAD	19850962.0
SNAI2	Gene	ENTREZ:6591	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::G::Gene:Disease	FIBROAD	19850962.0
SNAI2	Gene	ENTREZ:6591	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::G::Gene:Disease	FIBROAD	31391462.0
SNAI2	Gene	ENTREZ:6591	Fibrosis	Disease	MESH:D005355	GNBR::D::Gene:Disease	FIBROAD	31391462.0
SP1	Gene	ENTREZ:6667	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::G::Gene:Disease	FIBROAD	23633075.0
SP1	Gene	ENTREZ:6667	Fibrosis	Disease	MESH:D005355	GNBR::G::Gene:Disease	FIBROAD	19913614.0
SP1	Gene	ENTREZ:6667	Fibrosis	Disease	MESH:D005355	GNBR::G::Gene:Disease	FIBROAD	10618716.0
SP3	Gene	ENTREZ:6670	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	23123404.0
SP1	Gene	ENTREZ:6667	Fibrosis	Disease	MESH:D005355	GNBR::G::Gene:Disease	FIBROAD	32721022.0
SP3	Gene	ENTREZ:6670	Fibrosis	Disease	MESH:D005355	GNBR::G::Gene:Disease	FIBROAD	32721022.0
SP1	Gene	ENTREZ:6667	keloid	Disease	MONDO:0005348	GNBR::G::Gene:Disease	FIBROAD	17698844.0
SP3	Gene	ENTREZ:6670	keloid	Disease	MONDO:0005348	GNBR::G::Gene:Disease	FIBROAD	17698844.0
SP1	Gene	ENTREZ:6667	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	16603733.0
SP3	Gene	ENTREZ:6670	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	16603733.0
STAT1	Gene	ENTREZ:6772	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	31629675.0
STAT1	Gene	ENTREZ:6772	fibrotic liver disease	Disease	MONDO:0100430	GNBR::D::Gene:Disease	FIBROAD	31530714.0
STAT1	Gene	ENTREZ:6772	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::D::Gene:Disease	FIBROAD	28716119.0
STAT1	Gene	ENTREZ:6772	Fibrosis	Disease	MESH:D005355	GNBR::G::Gene:Disease	FIBROAD	32695877.0
STAT3	Gene	ENTREZ:6774	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::G::Gene:Disease	FIBROAD	32098592.0
STAT3	Gene	ENTREZ:6774	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::G::Gene:Disease	FIBROAD	30257954.0
STAT3	Gene	ENTREZ:6774	Fibrosis	Disease	MESH:D005355	GNBR::G::Gene:Disease	FIBROAD	30050118.0
STAT3	Gene	ENTREZ:6774	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::G::Gene:Disease	FIBROAD	29967195.0
STAT3	Gene	ENTREZ:6774	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::D::Gene:Disease	FIBROAD	26628621.0
STAT3	Gene	ENTREZ:6774	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::D::Gene:Disease	FIBROAD	19096025.0
STAT3	Gene	ENTREZ:6774	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::D::Gene:Disease	FIBROAD	14566054.0
STAT5A	Gene	ENTREZ:6776	fibrotic liver disease	Disease	MONDO:0100430	GNBR::D::Gene:Disease	FIBROAD	19332876.0
STAT5A	Gene	ENTREZ:6776	primary myelofibrosis	Disease	MONDO:0009692	GNBR::G::Gene:Disease	FIBROAD	32647323.0
STAT5A	Gene	ENTREZ:6776	fibrotic liver disease	Disease	MONDO:0100430	GNBR::D::Gene:Disease	FIBROAD	21725989.0
STAT5A	Gene	ENTREZ:6776	fibrotic liver disease	Disease	MONDO:0100430	GNBR::D::Gene:Disease	FIBROAD	23813495.0
STAT5A	Gene	ENTREZ:6776	fibrotic liver disease	Disease	MONDO:0100430	GNBR::D::Gene:Disease	FIBROAD	20162728.0
STAT5B	Gene	ENTREZ:6777	fibrotic liver disease	Disease	MONDO:0100430	GNBR::D::Gene:Disease	FIBROAD	19332876.0
STAT5B	Gene	ENTREZ:6777	primary myelofibrosis	Disease	MONDO:0009692	GNBR::G::Gene:Disease	FIBROAD	32647323.0
STAT5B	Gene	ENTREZ:6777	fibrotic liver disease	Disease	MONDO:0100430	GNBR::D::Gene:Disease	FIBROAD	21725989.0
STAT5B	Gene	ENTREZ:6777	fibrotic liver disease	Disease	MONDO:0100430	GNBR::D::Gene:Disease	FIBROAD	23813495.0
STAT5B	Gene	ENTREZ:6777	fibrotic liver disease	Disease	MONDO:0100430	GNBR::D::Gene:Disease	FIBROAD	20162728.0
STAT6	Gene	ENTREZ:6778	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	26032813.0
STAT6	Gene	ENTREZ:6778	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::G::Gene:Disease	FIBROAD	28903780.0
STAT6	Gene	ENTREZ:6778	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	33313043.0
STAT6	Gene	ENTREZ:6778	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::D::Gene:Disease	FIBROAD	33192584.0
TGFB1	Gene	ENTREZ:7040	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::G::Gene:Disease	FIBROAD	29988126.0
TGFB1	Gene	ENTREZ:7040	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::G::Gene:Disease	FIBROAD	29195901.0
TGFB1	Gene	ENTREZ:7040	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::G::Gene:Disease	FIBROAD	30096654.0
TGFB2	Gene	ENTREZ:7042	keloid	Disease	MONDO:0005348	GNBR::G::Gene:Disease	FIBROAD	31217334.0
TGFB2	Gene	ENTREZ:7042	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	31992593.0
TGFB2	Gene	ENTREZ:7042	keloid	Disease	MONDO:0005348	GNBR::G::Gene:Disease	FIBROAD	29843955.0
TGFB3	Gene	ENTREZ:7043	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	33269546.0
TGFB1	Gene	ENTREZ:7040	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	33269546.0
TGFB3	Gene	ENTREZ:7043	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	28148567.0
TGFBR1	Gene	ENTREZ:7046	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::G::Gene:Disease	FIBROAD	28891814.0
TGFBR1	Gene	ENTREZ:7046	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::G::Gene:Disease	FIBROAD	32848143.0
TGFBR1	Gene	ENTREZ:7046	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	24088962.0
TGFBR1	Gene	ENTREZ:7046	atherosclerosis	Disease	MONDO:0005311	GNBR::G::Gene:Disease	FIBROAD	18202322.0
TGFBR2	Gene	ENTREZ:7048	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::G::Gene:Disease	FIBROAD	28891814.0
TGFBR2	Gene	ENTREZ:7048	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	23817022.0
TGFBR2	Gene	ENTREZ:7048	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::G::Gene:Disease	FIBROAD	30566042.0
TGIF1	Gene	ENTREZ:7050	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::D::Gene:Disease	FIBROAD	25979625.0
TGIF1	Gene	ENTREZ:7050	renal fibrosis	Disease	MONDO:0000494	GNBR::D::Gene:Disease	FIBROAD	32092824.0
TGIF1	Gene	ENTREZ:7050	renal fibrosis	Disease	MONDO:0000494	GNBR::D::Gene:Disease	FIBROAD	33414721.0
THBS1	Gene	ENTREZ:7057	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::G::Gene:Disease	FIBROAD	24081879.0
THBS1	Gene	ENTREZ:7057	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::D::Gene:Disease	FIBROAD	15927970.0
THBS1	Gene	ENTREZ:7057	atherosclerosis	Disease	MONDO:0005311	GNBR::D::Gene:Disease	FIBROAD	18818405.0
THBS1	Gene	ENTREZ:7057	Fibrosis	Disease	MESH:D005355	GNBR::G::Gene:Disease	FIBROAD	29288716.0
THBS2	Gene	ENTREZ:7058	Fibrosis	Disease	MESH:D005355	GNBR::J::Gene:Disease	FIBROAD	15996506.0
THBS2	Gene	ENTREZ:7058	keloid	Disease	MONDO:0005348	GNBR::G::Gene:Disease	FIBROAD	30876926.0
THBS2	Gene	ENTREZ:7058	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::D::Gene:Disease	FIBROAD	19805649.0
THBS2	Gene	ENTREZ:7058	systemic sclerosis	Disease	MONDO:0005100	GNBR::G::Gene:Disease	FIBROAD	22142808.0
THY1	Gene	ENTREZ:7070	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::D::Gene:Disease	FIBROAD	31249375.0
THY1	Gene	ENTREZ:7070	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::D::Gene:Disease	FIBROAD	32028169.0
THY1	Gene	ENTREZ:7070	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::D::Gene:Disease	FIBROAD	26459603.0
THY1	Gene	ENTREZ:7070	renal fibrosis	Disease	MONDO:0000494	GNBR::D::Gene:Disease	FIBROAD	15954895.0
TIMP1	Gene	ENTREZ:7076	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::D::Gene:Disease	FIBROAD	15364860.0
TIMP1	Gene	ENTREZ:7076	systemic sclerosis	Disease	MONDO:0005100	GNBR::G::Gene:Disease	FIBROAD	9036925.0
TIMP1	Gene	ENTREZ:7076	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::G::Gene:Disease	FIBROAD	27852133.0
TIMP2	Gene	ENTREZ:7077	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	23760282.0
TIMP3	Gene	ENTREZ:7078	renal fibrosis	Disease	MONDO:0000494	GNBR::D::Gene:Disease	FIBROAD	23760282.0
TIMP2	Gene	ENTREZ:7077	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::G::Gene:Disease	FIBROAD	24692173.0
TIMP2	Gene	ENTREZ:7077	Fibrosis	Disease	MESH:D005355	GNBR::G::Gene:Disease	FIBROAD	21715326.0
TIMP3	Gene	ENTREZ:7078	atherosclerosis	Disease	MONDO:0005311	GNBR::G::Gene:Disease	FIBROAD	27756793.0
TIMP3	Gene	ENTREZ:7078	renal fibrosis	Disease	MONDO:0000494	GNBR::D::Gene:Disease	FIBROAD	19406980.0
TIMP3	Gene	ENTREZ:7078	renal fibrosis	Disease	MONDO:0000494	GNBR::D::Gene:Disease	FIBROAD	22383695.0
TIMP3	Gene	ENTREZ:7078	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::G::Gene:Disease	FIBROAD	11560951.0
TIMP4	Gene	ENTREZ:7079	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::D::Gene:Disease	FIBROAD	24842912.0
TIMP4	Gene	ENTREZ:7079	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::D::Gene:Disease	FIBROAD	20828387.0
TIMP4	Gene	ENTREZ:7079	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::D::Gene:Disease	FIBROAD	28865712.0
TNF	Gene	ENTREZ:7124	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	28902427.0
TNF	Gene	ENTREZ:7124	Fibrosis	Disease	MESH:D005355	GNBR::D::Gene:Disease	FIBROAD	26053624.0
TNF	Gene	ENTREZ:7124	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	19855130.0
TNF	Gene	ENTREZ:7124	Fibrosis	Disease	MESH:D005355	GNBR::G::Gene:Disease	FIBROAD	23431165.0
TRAF6	Gene	ENTREZ:7189	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	31222801.0
TRAF6	Gene	ENTREZ:7189	atherosclerosis	Disease	MONDO:0005311	GNBR::G::Gene:Disease	FIBROAD	20100871.0
TRAF6	Gene	ENTREZ:7189	Fibrosis	Disease	MESH:D005355	GNBR::D::Gene:Disease	FIBROAD	23791643.0
TWIST1	Gene	ENTREZ:7291	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	26236991.0
TWIST1	Gene	ENTREZ:7291	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	32499481.0
TWIST1	Gene	ENTREZ:7291	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	31685313.0
TWIST1	Gene	ENTREZ:7291	renal fibrosis	Disease	MONDO:0000494	GNBR::D::Gene:Disease	FIBROAD	31315922.0
TWIST1	Gene	ENTREZ:7291	keloid	Disease	MONDO:0005348	GNBR::G::Gene:Disease	FIBROAD	27113414.0
TXNDC5	Gene	ENTREZ:81567	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::G::Gene:Disease	FIBROAD	29535165.0
TXNDC5	Gene	ENTREZ:81567	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::G::Gene:Disease	FIBROAD	32848143.0
TXNDC5	Gene	ENTREZ:81567	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	33465051.0
VCAM1	Gene	ENTREZ:7412	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	33476308.0
VCAM1	Gene	ENTREZ:7412	Fibrosis	Disease	MESH:D005355	GNBR::G::Gene:Disease	FIBROAD	30202063.0
VCAM1	Gene	ENTREZ:7412	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::G::Gene:Disease	FIBROAD	29222072.0
VEGFA	Gene	ENTREZ:7422	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::J::Gene:Disease	FIBROAD	28661183.0
VEGFA	Gene	ENTREZ:7422	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	25043701.0
VEGFA	Gene	ENTREZ:7422	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::D::Gene:Disease	FIBROAD	26819373.0
VEGFC	Gene	ENTREZ:7424	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::D::Gene:Disease	FIBROAD	29985167.0
VEGFC	Gene	ENTREZ:7424	keloid	Disease	MONDO:0005348	GNBR::D::Gene:Disease	FIBROAD	11175851.0
VEGFC	Gene	ENTREZ:7424	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::D::Gene:Disease	FIBROAD	33039355.0
VEGFC	Gene	ENTREZ:7424	renal fibrosis	Disease	MONDO:0000494	GNBR::D::Gene:Disease	FIBROAD	30378108.0
VEGFC	Gene	ENTREZ:7424	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	30833548.0
VEGFD	Gene	ENTREZ:2277	keloid	Disease	MONDO:0005348	GNBR::D::Gene:Disease	FIBROAD	11175851.0
VEGFD	Gene	ENTREZ:2277	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	27342876.0
VEGFD	Gene	ENTREZ:2277	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	22932121.0
VIM	Gene	ENTREZ:7431	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::G::Gene:Disease	FIBROAD	25762200.0
VIM	Gene	ENTREZ:7431	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	31522982.0
VIM	Gene	ENTREZ:7431	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::G::Gene:Disease	FIBROAD	33731433.0
VIM	Gene	ENTREZ:7431	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	11124834.0
WWP2	Gene	ENTREZ:11060	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::G::Gene:Disease	FIBROAD	31399586.0
WWP2	Gene	ENTREZ:11060	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::D::Gene:Disease	FIBROAD	32139900.0
WWP2	Gene	ENTREZ:11060	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	31621893.0
FOSL1	Gene	ENTREZ:8061	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	21480331.0
FOSL1	Gene	ENTREZ:8061	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	23703832.0
FOSL1	Gene	ENTREZ:8061	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::D::Gene:Disease	FIBROAD	23758685.0
FOSL1	Gene	ENTREZ:8061	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	27134167.0
HAS2	Gene	ENTREZ:3037	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::G::Gene:Disease	FIBROAD	33777961.0
HAS2	Gene	ENTREZ:3037	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	31189722.0
HAS2	Gene	ENTREZ:3037	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::G::Gene:Disease	FIBROAD	26987798.0
HAS2	Gene	ENTREZ:3037	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::G::Gene:Disease	FIBROAD	21708929.0
HMOX1	Gene	ENTREZ:3162	fibrotic liver disease	Disease	MONDO:0100430	GNBR::D::Gene:Disease	FIBROAD	29993075.0
HMOX1	Gene	ENTREZ:3162	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::D::Gene:Disease	FIBROAD	27562817.0
HMOX1	Gene	ENTREZ:3162	renal fibrosis	Disease	MONDO:0000494	GNBR::D::Gene:Disease	FIBROAD	25677389.0
HMOX1	Gene	ENTREZ:3162	fibrotic liver disease	Disease	MONDO:0100430	GNBR::D::Gene:Disease	FIBROAD	21953613.0
HMOX1	Gene	ENTREZ:3162	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::D::Gene:Disease	FIBROAD	20404253.0
CXCL8	Gene	ENTREZ:3576	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	27444565.0
CXCL8	Gene	ENTREZ:3576	Fibrosis	Disease	MESH:D005355	GNBR::G::Gene:Disease	FIBROAD	28529637.0
CXCL8	Gene	ENTREZ:3576	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	28387853.0
CXCL8	Gene	ENTREZ:3576	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	23624000.0
PARP1	Gene	ENTREZ:142	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::G::Gene:Disease	FIBROAD	32139900.0
PARP1	Gene	ENTREZ:142	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::G::Gene:Disease	FIBROAD	31164820.0
PARP1	Gene	ENTREZ:142	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::G::Gene:Disease	FIBROAD	30323296.0
PARP1	Gene	ENTREZ:142	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::G::Gene:Disease	FIBROAD	28239158.0
PARP1	Gene	ENTREZ:142	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::G::Gene:Disease	FIBROAD	17575013.0
NFE2L2	Gene	ENTREZ:4780	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::D::Gene:Disease	FIBROAD	28132522.0
NFE2L2	Gene	ENTREZ:4780	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::D::Gene:Disease	FIBROAD	30317545.0
NFE2L2	Gene	ENTREZ:4780	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	33820760.0
NFE2L2	Gene	ENTREZ:4780	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::D::Gene:Disease	FIBROAD	33126057.0
NFE2L2	Gene	ENTREZ:4780	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	33126057.0
SPP1	Gene	ENTREZ:6696	Fibrosis	Disease	MESH:D005355	GNBR::G::Gene:Disease	FIBROAD	31411676.0
SPP1	Gene	ENTREZ:6696	primary myelofibrosis	Disease	MONDO:0009692	GNBR::G::Gene:Disease	FIBROAD	28745329.0
SPP1	Gene	ENTREZ:6696	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::G::Gene:Disease	FIBROAD	28595626.0
SPP1	Gene	ENTREZ:6696	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::G::Gene:Disease	FIBROAD	29500246.0
SPP1	Gene	ENTREZ:6696	fibrotic liver disease	Disease	MONDO:0100430	GNBR::D::Gene:Disease	FIBROAD	32638492.0
SPP1	Gene	ENTREZ:6696	fibrotic liver disease	Disease	MONDO:0100430	GNBR::D::Gene:Disease	FIBROAD	16221502.0
SOD1	Gene	ENTREZ:6647	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::D::Gene:Disease	FIBROAD	27572073.0
SOD1	Gene	ENTREZ:6647	Fibrosis	Disease	MESH:D005355	GNBR::D::Gene:Disease	FIBROAD	22440255.0
CSF2	Gene	ENTREZ:1437	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::G::Gene:Disease	FIBROAD	16716406.0
CSF2	Gene	ENTREZ:1437	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::G::Gene:Disease	FIBROAD	31601718.0
CSF2	Gene	ENTREZ:1437	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	31315923.0
