relation_type	source_name	source_type	source_id	target_name	target_type	target_id	key_sentence	pmids	resource
reduced_by	Occludin	Gene	ENTREZ:18260	PM2.5	Compound	MESH:D052638	"The expression of the BTB related proteins including ZO-1, Occludin, N-cadherin and β-catenin were significantly decreased and the spatial arrangement of F-actin was completely disordered through Immunofluorescence and Western blots tests. The phosphorylation of Jun N-terminal kinase (JNK), extracellular signal regulatory kinase (ERK), p38 mitogen-activated protein kinase (MAPK) were upregulated and nuclear factor (erythroid-derived 2) -like 2-related factor (Nrf2) was downregulated respectively."	31862514	CustomKB
reduced_by	β-catenin	Gene	ENTREZ:12387	PM2.5	Compound	MESH:D052638	"The expression of the BTB related proteins including ZO-1, Occludin, N-cadherin and β-catenin were significantly decreased and the spatial arrangement of F-actin was completely disordered through Immunofluorescence and Western blots tests. The phosphorylation of Jun N-terminal kinase (JNK), extracellular signal regulatory kinase (ERK), p38 mitogen-activated protein kinase (MAPK) were upregulated and nuclear factor (erythroid-derived 2) -like 2-related factor (Nrf2) was downregulated respectively."	31862514	CustomKB
reduced_by	SOD	Gene	ENTREZ:20655	PM2.5	Compound	MESH:D052638	"These changes were accompanied by decreases of activities of superoxide dismutase (SOD), Na(+)K(+)-ATPase and Ca(2+)-ATPase and increases of levels of malondialdehyde (MDA), inducible nitric oxide synthase (iNOS) and nitric oxide (NO) as well as levels of pro-inflammatory mediators including TNF-α, IL-6 and IL-1β in rat hearts."	25677476	CustomKB
reduced_by	cortisol	Metabolite	HMDB:HMDB0001547	chronic fatigue syndrome	Disease	MONDO:0005404	"However, FM patients with a previous CFS diagnosis had lower systemic levels of IL-8, cortisol, oxytocin, and higher levels of adrenaline and serotonin than FM patients without diagnosed CFS."	37239159	CustomKB
reduced_by	oxytocin	Metabolite	HMDB:HMDB0002865	chronic fatigue syndrome	Disease	MONDO:0005404	"However, FM patients with a previous CFS diagnosis had lower systemic levels of IL-8, cortisol, oxytocin, and higher levels of adrenaline and serotonin than FM patients without diagnosed CFS."	37239159	CustomKB
reduced_by	Cyp1a1	Gene	ENTREZ:13076	folic acid (FA)	Compound	DrugBank:DB00158	"Furthermore, FA supplementation attenuated the EOM-induced upregulation of AhR and its target genes including Cyp1a1, Cyp1b1, Ahrra, and Ahrrb."	28722335	CustomKB
reduced_by	Cyp1b1	Gene	ENTREZ:13078	folic acid (FA)	Compound	DrugBank:DB00158	"Furthermore, FA supplementation attenuated the EOM-induced upregulation of AhR and its target genes including Cyp1a1, Cyp1b1, Ahrra, and Ahrrb."	28722335	CustomKB
reduced_by	5-fluorouracil	Compound	DrugBank:DB00544	platelet	cell	Unknown:Unknown	"The platelet count was increased by a single injection of 2R13 for up to 14 days. Injection of 5-fluorouracil considerably reduced the platelet count by day 4, which was recovered by 2R13. The platelets produced by 2R13 sustained a higher count than that achieved using seven consecutive injections of rhTPO"	37259024	CustomKB
reduced_by	adrenaline	Metabolite	HMDB:HMDB0000068	chronic fatigue syndrome	Disease	MONDO:0005404	"However, FM patients with a previous CFS diagnosis had lower systemic levels of IL-8, cortisol, oxytocin, and higher levels of adrenaline and serotonin than FM patients without diagnosed CFS."	37239159	CustomKB
reduced_by	AhR	Gene	ENTREZ:11622	folic acid (FA)	Compound	DrugBank:DB00158	"Furthermore, FA supplementation attenuated the EOM-induced upregulation of AhR and its target genes including Cyp1a1, Cyp1b1, Ahrra, and Ahrrb."	28722335	CustomKB
reduced_by	Ahrra	Gene	ENTREZ:11624	folic acid (FA)	Compound	DrugBank:DB00158	"Furthermore, FA supplementation attenuated the EOM-induced upregulation of AhR and its target genes including Cyp1a1, Cyp1b1, Ahrra, and Ahrrb."	28722335	CustomKB
reduced_by	zonula occludins (ZO)-1	Gene	ENTREZ:7082	PM	Compound	MESH:D052638	"Exposure to UPM significantly increased ROS levels and inflammatory cytokine expression levels, and decreased expression of TJ proteins zonula occludins (ZO)-1, occludin, claudin-1, and E-cadherin."	32687961	CustomKB
reduced_by	E-cadherin	Gene	ENTREZ:999	PM	Compound	MESH:D052638	"Exposure to UPM significantly increased ROS levels and inflammatory cytokine expression levels, and decreased expression of TJ proteins zonula occludins (ZO)-1, occludin, claudin-1, and E-cadherin."	32687961	CustomKB
reduced_by	occludin	Gene	ENTREZ:100506658	PM	Compound	MESH:D052638	"Exposure to UPM significantly increased ROS levels and inflammatory cytokine expression levels, and decreased expression of TJ proteins zonula occludins (ZO)-1, occludin, claudin-1, and E-cadherin."	32687961	CustomKB
reduced_by	claudin-1	Gene	ENTREZ:9076	PM	Compound	MESH:D052638	"Exposure to UPM significantly increased ROS levels and inflammatory cytokine expression levels, and decreased expression of TJ proteins zonula occludins (ZO)-1, occludin, claudin-1, and E-cadherin."	32687961	CustomKB
reduced_by	Bcl-2	Gene	ENTREZ:12043	PM2.5	Compound	MESH:D052638	"It upregulated the phosphorylation levels of myocardial c-Jun NH2-terminal kinase (JNK) and P53, resulting in the elevated expression of downstream effector protein Bax and the decreased expression of Bcl-2, and then increased caspase3 level leading to cardiomyocyte apoptosis, while little change of caspase2 was observed."	30662344	CustomKB
reduced_by	TNF-α	Gene	ENTREZ:7124	SalB	Compound	MESH:C076944	"Furthermore, SalB reduced the mRNA and protein levels of interleukin- (IL-) 1β, tumor necrosis factor- (TNF-) α, keratinocyte (KC), and transforming growth factor- (TGF-) β1 in lung tissues and the protein levels of IL-1β, TNF-α, IL-8, IL-6, and TGF-β1 in human epithelial cells. SalB treatment also significantly prevented the reduction of levels of superoxide dismutase,"	35795853	CustomKB
reduced_by	IL-6	Gene	ENTREZ:3569	SalB	Compound	MESH:C076944	"Furthermore, SalB reduced the mRNA and protein levels of interleukin- (IL-) 1β, tumor necrosis factor- (TNF-) α, keratinocyte (KC), and transforming growth factor- (TGF-) β1 in lung tissues and the protein levels of IL-1β, TNF-α, IL-8, IL-6, and TGF-β1 in human epithelial cells. SalB treatment also significantly prevented the reduction of levels of superoxide dismutase,"	35795853	CustomKB
reduced_by	Nrf2	Gene	ENTREZ:18024	NF-κB pathway	Pathway	KEGG:hsa04064	"In conclusion, it is possible that 2-undecanone can induce the expression of the antioxidant enzyme HO-1 by activating Nrf2, thereby reducing NF-κB pathway and inflammatory damage of mouse myocardium caused by PM2.5 exposure."	35285579	CustomKB
reduced_by	IL-1β	Gene	ENTREZ:3553	SalB	Compound	MESH:C076944	"Furthermore, SalB reduced the mRNA and protein levels of interleukin- (IL-) 1β, tumor necrosis factor- (TNF-) α, keratinocyte (KC), and transforming growth factor- (TGF-) β1 in lung tissues and the protein levels of IL-1β, TNF-α, IL-8, IL-6, and TGF-β1 in human epithelial cells. SalB treatment also significantly prevented the reduction of levels of superoxide dismutase,"	35795853	CustomKB
reduced_by	IL-8	Gene	ENTREZ:3576	SalB	Compound	MESH:C076944	"Furthermore, SalB reduced the mRNA and protein levels of interleukin- (IL-) 1β, tumor necrosis factor- (TNF-) α, keratinocyte (KC), and transforming growth factor- (TGF-) β1 in lung tissues and the protein levels of IL-1β, TNF-α, IL-8, IL-6, and TGF-β1 in human epithelial cells. SalB treatment also significantly prevented the reduction of levels of superoxide dismutase,"	35795853	CustomKB
reduced_by	TGF-β1	Gene	ENTREZ:7040	SalB	Compound	MESH:C076944	"Furthermore, SalB reduced the mRNA and protein levels of interleukin- (IL-) 1β, tumor necrosis factor- (TNF-) α, keratinocyte (KC), and transforming growth factor- (TGF-) β1 in lung tissues and the protein levels of IL-1β, TNF-α, IL-8, IL-6, and TGF-β1 in human epithelial cells. SalB treatment also significantly prevented the reduction of levels of superoxide dismutase,"	35795853	CustomKB
reduced_by	HO-1	Gene	ENTREZ:15368	NF-κB pathway	Pathway	KEGG:hsa04064	Exposure to air pollution has been closely associated with some cardiovascular disease.	35285579	CustomKB
reduced_by	TNF-α	Gene	ENTREZ:21926	Hyp	Compound	MESH:C021304	"Hyp reduced pathological lung injury and decreased the levels of PMs-induced inflammatory cytokines (TNF-α and IL-6), and the number of total cells in the BALF by inhibiting AMPK/mTOR signaling."	33737241	CustomKB
reduced_by	p300	Gene	ENTREZ:328572	PM2.5	Compound	MESH:D052638	"Notably, GATA4 protein levels in hearts in ME were significantly lower than that of MC, accompanied by down-regulation of histone acetyltransferase (HAT)-p300 and up-regulation of histone deacetylase-SIRT3."	32454355	CustomKB
reduced_by	IL-6	Gene	ENTREZ:16193	Hyp	Compound	MESH:C021304	"Hyp reduced pathological lung injury and decreased the levels of PMs-induced inflammatory cytokines (TNF-α and IL-6), and the number of total cells in the BALF by inhibiting AMPK/mTOR signaling."	33737241	CustomKB
reduced_by	GATA4	Gene	ENTREZ:14463	PM2.5	Compound	MESH:D052638	"Notably, GATA4 protein levels in hearts in ME were significantly lower than that of MC, accompanied by down-regulation of histone acetyltransferase (HAT)-p300 and up-regulation of histone deacetylase-SIRT3."	32454355	CustomKB
reduced_by	Sirt2	Gene	ENTREZ:64383	PM2.5	Compound	MESH:D052638	"In adult hearts (n=5 mice/group), gene expressions of sirtuin (Sirt) 1 and Sirt2 were decreased, DNA methyltransferase (Dnmt) 1, Dnmt3a, and Dnmt3b were increased, and protein expression (n=6 mice/group) of Ca2+-ATPase, phosphorylated phospholamban, and Na+/Ca2+ exchanger were decreased."	28400369	CustomKB
reduced_by	sirtuin (Sirt) 1	Gene	ENTREZ:93759	PM2.5	Compound	MESH:D052638	"In adult hearts (n=5 mice/group), gene expressions of sirtuin (Sirt) 1 and Sirt2 were decreased, DNA methyltransferase (Dnmt) 1, Dnmt3a, and Dnmt3b were increased, and protein expression (n=6 mice/group) of Ca2+-ATPase, phosphorylated phospholamban, and Na+/Ca2+ exchanger were decreased."	28400369	CustomKB
reduced_by	butyrate	Metabolite	HMDB:HMDB0039620	Myalgic encephalomyelitis/chronic fatigue syndrome	Disease	MONDO:0005404	"These revealed potential functional mechanisms underlying disease onset and duration, including reduced microbial butyrate biosynthesis and a reduction in plasma butyrate, bile acids, and benzoate."	36758521	CustomKB
reduced_by	LC3-I	Gene	ENTREZ:84557	PM2.5	Compound	MESH:D052638	"We found that PM2.5 could significantly accelerate atherosclerotic plaque formation in ApoE-/- mice, increase serum levels of TC and LDL-C, accelerate lipid accumulation in RAW264.7 cells, elevate serum and supernatant levels of IL-6, TNF-α and hs-CRP, decrease the number of autophagosomes in aortic plaque and RAW264.7 cells, reduce the expressions of autophagy-related genes LC3-I, LC3-II and Beclin1 in aortic tissues and RAW264.7 cells but increase the expression of autophagy regulator p62, elevate PI3K, Akt and mTOR distributions in aorta, and increase p-PI3K, p-Akt and p-mTOR protein expressions in aorta and RAW264.7 cells."	33039868	CustomKB
reduced_by	LC3-II	Gene	ENTREZ:84557	PM2.5	Disease	MESH:D052638	"We found that PM2.5 could significantly accelerate atherosclerotic plaque formation in ApoE-/- mice, increase serum levels of TC and LDL-C, accelerate lipid accumulation in RAW264.7 cells, elevate serum and supernatant levels of IL-6, TNF-α and hs-CRP, decrease the number of autophagosomes in aortic plaque and RAW264.7 cells, reduce the expressions of autophagy-related genes LC3-I, LC3-II and Beclin1 in aortic tissues and RAW264.7 cells but increase the expression of autophagy regulator p62, elevate PI3K, Akt and mTOR distributions in aorta, and increase p-PI3K, p-Akt and p-mTOR protein expressions in aorta and RAW264.7 cells."	33039868	CustomKB
reduced_by	Beclin1	Gene	ENTREZ:56208	PM2.5	Compound	MESH:D052638	"We found that PM2.5 could significantly accelerate atherosclerotic plaque formation in ApoE-/- mice, increase serum levels of TC and LDL-C, accelerate lipid accumulation in RAW264.7 cells, elevate serum and supernatant levels of IL-6, TNF-α and hs-CRP, decrease the number of autophagosomes in aortic plaque and RAW264.7 cells, reduce the expressions of autophagy-related genes LC3-I, LC3-II and Beclin1 in aortic tissues and RAW264.7 cells but increase the expression of autophagy regulator p62, elevate PI3K, Akt and mTOR distributions in aorta, and increase p-PI3K, p-Akt and p-mTOR protein expressions in aorta and RAW264.7 cells."	33039868	CustomKB
reduced_by	caspase-1	Gene	ENTREZ:12362	A967079	Compound	MESH:C560402	"All pretreatments inhibited the activation of the TLR4/NF-κB pathway, while A967079 alone, and combined with AMG9810 also reduced the activation of the NLRP3/caspase-1 pathway."	31281589	CustomKB
reduced_by	bile acids	Metabolite	HMDB:HMDB0029540	Myalgic encephalomyelitis/chronic fatigue syndrome	Disease	MONDO:0005404	"These revealed potential functional mechanisms underlying disease onset and duration, including reduced microbial butyrate biosynthesis and a reduction in plasma butyrate, bile acids, and benzoate."	36758521	CustomKB
reduced_by	GRB2	Gene	ENTREZ:14784	low molecular weight (LMW) fucoidan	Compound	MESH:C007789	"Clearance effect of fucoidan in serum, heart, kidney, lung and liver was found due to organic and inorganic compounds reduced SOS1, CREB, GSK3b, and GRB2 protein level were changed under PM2.5 exposure."	30112104	CustomKB
reduced_by	MFF	Gene	ENTREZ:75734	AMG9810	Compound	MESH:C500530	AMG9810 inhibited MFF expression and increased MFN2 expression while A967079 inhibited DRP1 expression and increased OPA1 expression	31281589	CustomKB
reduced_by	DRP1	Gene	ENTREZ:74006	A967079	Compound	MESH:C560402	AMG9810 inhibited MFF expression and increased MFN2 expression while A967079 inhibited DRP1 expression and increased OPA1 expression	31281589	CustomKB
reduced_by	NLRP3	Gene	ENTREZ:216799	A967079	Compound	MESH:C560402	"All pretreatments inhibited the activation of the TLR4/NF-κB pathway, while A967079 alone, and combined with AMG9810 also reduced the activation of the NLRP3/caspase-1 pathway."	31281589	CustomKB
reduced_by	GSK3b	Gene	ENTREZ:56637	low molecular weight (LMW) fucoidan	Compound	MESH:C007789	"Clearance effect of fucoidan in serum, heart, kidney, lung and liver was found due to organic and inorganic compounds reduced SOS1, CREB, GSK3b, and GRB2 protein level were changed under PM2.5 exposure."	30112104	CustomKB
reduced_by	GSH	Metabolite	HMDB:HMDB0000125	PM2.5	Compound	MESH:D052638	"Pulmonary oxidative stress, manifested by increase of MDA and decrease of GSH and SOD, was induced during exposure but disappeared in later post-exposure duration."	31761645	CustomKB
reduced_by	CREB	Gene	ENTREZ:12912	low molecular weight (LMW) fucoidan	Compound	MESH:C007789	"Clearance effect of fucoidan in serum, heart, kidney, lung and liver was found due to organic and inorganic compounds reduced SOS1, CREB, GSK3b, and GRB2 protein level were changed under PM2.5 exposure."	30112104	CustomKB
reduced_by	E-cadherin	Gene	ENTREZ:12550	PM2.5	Compound	MESH:D052638	"Chronic and persistent induction of pulmonary inflammatory gene expression (Tnf, Il1b, Il6, Ccl2, and Icam1), epithelial mesenchymal transition (EMT, reduction of E-cadherin and elevation of fibronectin) and RelA/p65 upregulation, as well as serum inflammatory cytokine production, were also found in PM2.5-treated rats."	31761645	CustomKB
reduced_by	SOD	Gene	ENTREZ:20655	PM2.5	Compound	MESH:D052638	"Pulmonary oxidative stress, manifested by increase of MDA and decrease of GSH and SOD, was induced during exposure but disappeared in later post-exposure duration."	31761645	CustomKB
reduced_by	SOS1	Gene	ENTREZ:20662	low molecular weight (LMW) fucoidan	Compound	MESH:C007789	"Clearance effect of fucoidan in serum, heart, kidney, lung and liver was found due to organic and inorganic compounds reduced SOS1, CREB, GSK3b, and GRB2 protein level were changed under PM2.5 exposure."	30112104	CustomKB
reduced_by	D1 receptor	Gene	ENTREZ:13488	PM2.5	Compound	MESH:D052638	"Our present study indicated that long-term exposure of PM2.5 increases blood pressure by decreasing D1 receptor expression and function; reactive oxygen species, via regulation of GRK4 expression, plays an important role in the pathogenesis of PM2.5-induced hypertension."	29307864	CustomKB
reduced_by	benzoate	Metabolite	HMDB:HMDB0304270	Myalgic encephalomyelitis/chronic fatigue syndrome	Disease	MONDO:0005404	"These revealed potential functional mechanisms underlying disease onset and duration, including reduced microbial butyrate biosynthesis and a reduction in plasma butyrate, bile acids, and benzoate."	36758521	CustomKB
reduced_by	Nrf2	Gene	ENTREZ:18024	PM2.5	Compound	MESH:D052638	"The HO-1, NF-κB and 8-OHdG were found highly expressed in COPD rat lung, particularly at the higher PM2.5 dose of cold stress groups, while Nrf2 was found declined."	29793105	CustomKB
reduced_by	ICAM-1	Gene	ENTREZ:3383	LY294002	Compound	DrugBank:DB02656	"Furthermore, an AKT inhibitor (LY294002), NF-κB inhibitor (BAY11-7082), and STAT3 inhibitor (Stattic) significantly down-regulated O-PMs-induced ICAM-1 expression as well as the adhesion of U937 cells to epithelial cells."	29329563	CustomKB
reduced_by	ICAM-1	Gene	ENTREZ:3383	Stattic	Compound	MESH:C517409	"Furthermore, an AKT inhibitor (LY294002), NF-κB inhibitor (BAY11-7082), and STAT3 inhibitor (Stattic) significantly down-regulated O-PMs-induced ICAM-1 expression as well as the adhesion of U937 cells to epithelial cells."	29329563	CustomKB
reduced_by	triiodothyronine	Metabolite	HMDB:HMDB0003036	PM2.5	Compound	MESH:D052638	"Serum levels of triiodothyronine, thyroxine, and thyroid stimulating hormone were significantly decreased, plasma NF-κB level was increased and plasma redox state was unbalanced (enhanced ROS, MDA and Gpx levels; reduced SOD activities) in female rats treated with PM2.5 (P < 0.05)."	33396051	CustomKB
reduced_by	thyroxine	Metabolite	HMDB:HMDB0002728	PM2.5	Compound	MESH:D052638	"Serum levels of triiodothyronine, thyroxine, and thyroid stimulating hormone were significantly decreased, plasma NF-κB level was increased and plasma redox state was unbalanced (enhanced ROS, MDA and Gpx levels; reduced SOD activities) in female rats treated with PM2.5 (P < 0.05)."	33396051	CustomKB
reduced_by	ICAM-1	Gene	ENTREZ:3383	BAY11-7082	Compound	MESH:C434003	"Furthermore, an AKT inhibitor (LY294002), NF-κB inhibitor (BAY11-7082), and STAT3 inhibitor (Stattic) significantly down-regulated O-PMs-induced ICAM-1 expression as well as the adhesion of U937 cells to epithelial cells."	29329563	CustomKB
reduced_by	ICAM-1	Gene	ENTREZ:3383	tocilizumab (TCZ)	Compound	DrugBank:DB06273	"Furthermore, an AKT inhibitor (LY294002), NF-κB inhibitor (BAY11-7082), and STAT3 inhibitor (Stattic) significantly down-regulated O-PMs-induced ICAM-1 expression as well as the adhesion of U937 cells to epithelial cells."	29329563	CustomKB
reduced_by	GATA4	Gene	ENTREZ:14463	PM2.5	Compound	MESH:D052638	"PM2.5 exposure resulted in significantly decreased Nkx2-5 protein level and GATA4 and Nkx2-5 mRNA expressions, and significantly increased TNF-α and IL-1β levels."	27203204	CustomKB
reduced_by	Nkx2-5	Gene	ENTREZ:18091	PM2.5	Compound	MESH:D052638	"PM2.5 exposure resulted in significantly decreased Nkx2-5 protein level and GATA4 and Nkx2-5 mRNA expressions, and significantly increased TNF-α and IL-1β levels."	27203204	CustomKB
reduced_by	MFN2	Gene	ENTREZ:170731	PM2.5	Compound	MESH:D052638	"The exposure caused an increment of abnormal mitochondria coupled with the decrease of fusion protein MFN2 and the increase of fission protein FIS1, suggesting that PM2.5 inhibits mitochondrial fusion."	31273799	CustomKB
reduced_by	propionic acid	Metabolite	HMDB:HMDB0000237	air pollution	Compound	MESH:D052638	"The average urinary concentrations of cortisone, cortisol and 8-OHdG in high pollution campus preschoolers were significantly higher than those in low pollution campus preschoolers, while situations were opposite for acetic acid, propionic acid, isobutyric acid, butyric acid and valeric acid. The interaction between OXTR rs53576 and air pollution had a significant effect on urinary acetic acid"	35995218	CustomKB
reduced_by	isobutyric acid	Metabolite	HMDB:HMDB0001873	air pollution	Compound	MESH:D052638	"The average urinary concentrations of cortisone, cortisol and 8-OHdG in high pollution campus preschoolers were significantly higher than those in low pollution campus preschoolers, while situations were opposite for acetic acid, propionic acid, isobutyric acid, butyric acid and valeric acid. The interaction between OXTR rs53576 and air pollution had a significant effect on urinary acetic acid"	35995218	CustomKB
reduced_by	butyric acid	Metabolite	HMDB:HMDB0000039	air pollution	Compound	MESH:D052638	"The average urinary concentrations of cortisone, cortisol and 8-OHdG in high pollution campus preschoolers were significantly higher than those in low pollution campus preschoolers, while situations were opposite for acetic acid, propionic acid, isobutyric acid, butyric acid and valeric acid. The interaction between OXTR rs53576 and air pollution had a significant effect on urinary acetic acid"	35995218	CustomKB
reduced_by	valeric acid	Metabolite	HMDB:HMDB0000892	air pollution	Compound	MESH:D052638	"The average urinary concentrations of cortisone, cortisol and 8-OHdG in high pollution campus preschoolers were significantly higher than those in low pollution campus preschoolers, while situations were opposite for acetic acid, propionic acid, isobutyric acid, butyric acid and valeric acid. The interaction between OXTR rs53576 and air pollution had a significant effect on urinary acetic acid"	35995218	CustomKB
reduced_by	IL-10	Gene	ENTREZ:16153	PM2.5	Compound	MESH:D052638	"Accordingly, PM2.5 exposure induced the increase of circulating inflammatory cytokine TNF-α and decrease of anti-inflammatory cytokine IL-10."	30822672	CustomKB
reduced_by	PM2.5	Compound	MESH:D052638	free thyroxine (FT4)	Metabolite	HMDB:HMDB0000248	"Our study suggested that higher ambient PM2.5, not PM10, exposed during the first trimester of pregnancy were associated with a significant decrease in maternal serum FT4 concentrations and FT4/FT3 ratio."	35870505	CustomKB
reduced_by	OPA1	Gene	ENTREZ:74143	PM2.5	Compound	MESH:D052638	"It also led to decreases in OPA1 and MFN2, and increases in Parkin, SQSTM1/p62, the ratio of light china (LC) 3B II to LC3B I, PI3k/Akt phosphorylation, and NLRP3 expression."	33780121	CustomKB
reduced_by	TUBA4A	Gene	ENTREZ:7277	PM2.5	Compound	MESH:D052638	"In addition, Signal-net showed that the TUBA4A, ADRBK2, BRIX1, SMC4, EIF5B, PRMT1, ATG4B, and NDC80 genes were significantly decreased, while the expression of the KRT6B gene was markedly increased compared with the control group."	28326484	CustomKB
reduced_by	ADRBK2	Gene	ENTREZ:157	PM2.5	Compound	MESH:D052638	"In addition, Signal-net showed that the TUBA4A, ADRBK2, BRIX1, SMC4, EIF5B, PRMT1, ATG4B, and NDC80 genes were significantly decreased, while the expression of the KRT6B gene was markedly increased compared with the control group."	28326484	CustomKB
reduced_by	BRIX1	Gene	ENTREZ:55299	PM2.5	Compound	MESH:D052638	"In addition, Signal-net showed that the TUBA4A, ADRBK2, BRIX1, SMC4, EIF5B, PRMT1, ATG4B, and NDC80 genes were significantly decreased, while the expression of the KRT6B gene was markedly increased compared with the control group."	28326484	CustomKB
reduced_by	cd68	Gene	ENTREZ:12514	metformin	Compound	DrugBank:DB00331	"The expression of 5 genes in darkslateblue module (cd53, fcer1g, cd68, ctss, laptm5) increased after PM2.5 exposure and decreased after metformin intervention."	35672633	CustomKB
reduced_by	E-Cadherin	Gene	ENTREZ:12550	PM2.5	Compound	MESH:D052638	"Multiple PM2.5 instillation resulted in increased expression of TGFβ1, increases of N-Cadherin and Vimentin and a decrease of E-Cadherin."	33780121	CustomKB
reduced_by	MFN2	Gene	ENTREZ:170731	PM2.5	Compound	MESH:D052638	"It also led to decreases in OPA1 and MFN2, and increases in Parkin, SQSTM1/p62, the ratio of light china (LC) 3B II to LC3B I, PI3k/Akt phosphorylation, and NLRP3 expression."	33780121	CustomKB
reduced_by	FT4	Metabolite	HMDB:HMDB0000248	PM2.5	Compound	MESH:D052638	FT4 levels were significantly inversely associated with both PM2.5 and NO2 exposure.	30594719	CustomKB
reduced_by	free thyroxine (fT4)	Metabolite	HMDB:HMDB0000248	PM2.5	Compound	MESH:D052638	"Higher exposure to maternal PM2.5 and some components (BC and NH4+) decreased the maternal fT4 level (p < 0.05), and the birth weight Z-score was decreased (p < 0.05) by higher exposure to maternal PM2.5 and some components (OM, BC, NO3-, and NH4+)."	31298631	CustomKB
reduced_by	cd53	Gene	ENTREZ:12508	metformin	Compound	DrugBank:DB00331	"The expression of 5 genes in darkslateblue module (cd53, fcer1g, cd68, ctss, laptm5) increased after PM2.5 exposure and decreased after metformin intervention."	35672633	CustomKB
reduced_by	fcer1g	Gene	ENTREZ:14127	metformin	Compound	DrugBank:DB00331	"The expression of 5 genes in darkslateblue module (cd53, fcer1g, cd68, ctss, laptm5) increased after PM2.5 exposure and decreased after metformin intervention."	35672633	CustomKB
reduced_by	FT4	Metabolite	HMDB:HMDB0000248	NO2	Compound	MESH:D009585	FT4 levels were significantly inversely associated with both PM2.5 and NO2 exposure.	30594719	CustomKB
reduced_by	ctss	Gene	ENTREZ:13040	metformin	Compound	DrugBank:DB00331	"The expression of 5 genes in darkslateblue module (cd53, fcer1g, cd68, ctss, laptm5) increased after PM2.5 exposure and decreased after metformin intervention."	35672633	CustomKB
reduced_by	laptm5	Gene	ENTREZ:16792	metformin	Compound	DrugBank:DB00331	"The expression of 5 genes in darkslateblue module (cd53, fcer1g, cd68, ctss, laptm5) increased after PM2.5 exposure and decreased after metformin intervention."	35672633	CustomKB
reduced_by	Protein S	Compound	MESH:D017293	chemotherapy-induced thrombocytopenia	Disease	MONDO:0002049	Protein S cleavage was significantly increased in patients with essential thrombocythaemia (ET) and significantly reduced in patients with chemotherapy-induced thrombocytopenia.	22318644	CustomKB
reduced_by	ZO-1	Gene	ENTREZ:21872	concentrated ambient PM2.5 (CAPM)	Compound	MESH:D052638	"The results showed that high levels and prolonged periods exposure to concentrated ambient PM2.5 (CAPM) could destroy the mucous layer of the colon, and significantly alter the mRNA expression of tight junction (Occludin and ZO-1) and inflammation-related (IL-6, IL-10 and IL-1β) genes in the colon, comparing with exposure to the filtered air (FA)."	35176574	CustomKB
reduced_by	chemotherapy induced thrombocytopenia (CIT)	Disease	MONDO:0002049	plasminogen activator inhibitor-1	Gene	ENTREZ:101930745	"CIT patients had low plasminogen activator inhibitor-1 and thrombin-activatable fibrinolysis inhibitor levels, and 40% showed hyperfibrinolytic profiles. Platelet transfusions resulted in less hyperfibrinolytic profiles in many, but not all CIT patients. Patients without hyperfibrinolytic profiles had higher fibrinogen, factor VIII and α2 -antiplasmin levels."	31033178	CustomKB
reduced_by	chemotherapy induced thrombocytopenia (CIT)	Disease	MONDO:0002049	thrombin-activatable fibrinolysis inhibitor	Gene	ENTREZ:56373	"CIT patients had low plasminogen activator inhibitor-1 and thrombin-activatable fibrinolysis inhibitor levels, and 40% showed hyperfibrinolytic profiles. Platelet transfusions resulted in less hyperfibrinolytic profiles in many, but not all CIT patients. Patients without hyperfibrinolytic profiles had higher fibrinogen, factor VIII and α2 -antiplasmin levels."	31033178	CustomKB
reduced_by	Occludin	Gene	ENTREZ:18260	concentrated ambient PM2.5 (CAPM)	Compound	MESH:D052638	"The results showed that high levels and prolonged periods exposure to concentrated ambient PM2.5 (CAPM) could destroy the mucous layer of the colon, and significantly alter the mRNA expression of tight junction (Occludin and ZO-1) and inflammation-related (IL-6, IL-10 and IL-1β) genes in the colon, comparing with exposure to the filtered air (FA)."	35176574	CustomKB
reduced_by	MMP-2	Gene	ENTREZ:17390	PM2.5	Compound	MESH:D052638	"PM2.5 activated LX-2 cells and primary HSCs, inducing the liver fibrosis along with down-regulation of the gelatinases MMP-2, and up-regulation of myofibroblast markers collagen type I and α-SMA."	30336408	CustomKB
reduced_by	cortisol	Metabolite	HMDB:HMDB0001547	Long COVID	Disease	MONDO:0100233	"Although various immune perturbations were present in Long COVID, low levels of cortisol were prominent and strikingly, depression and anxiety were increased."	36182048	CustomKB
reduced_by	PEG-rHuMGDF	Compound	MESH:C103117	the severity of thrombocytopenia	Disease	MONDO:0002049	"Administration of PEG-rHuMGDF greatly enhanced recovery of the number of megakaryocyte progenitor cells and the megakaryocytes in bone marrow, and markedly reduced the severity of thrombocytopenia; it also accelerated platelet recovery in a dose-dependent manner in myelosuppressed mice."	8948025	CustomKB
reduced_by	blood sugar	Metabolite	HMDB:HMDB0000122	ethanol extraction of P. ginseng roots	Compound	DrugBank:DB14286	"EEP spared the amount of muscle glycogen, hepatic glycogen and blood sugar under the chronic state."	36695132	CustomKB
