id,name,label,resource
MedDRA:10025737,Malignant neoplasm of bladder neck recurrent,SideEffect,MedDRA
MedDRA:10025745,Malignant neoplasm of bladder recurrent,SideEffect,MedDRA
MedDRA:10025754,"Malignant neoplasm of bladder, part unspecified recurrent",SideEffect,MedDRA
MedDRA:10025876,Malignant neoplasm of dome of urinary bladder recurrent,SideEffect,MedDRA
MedDRA:10026066,Malignant neoplasm of lateral wall of urinary bladder recurrent,SideEffect,MedDRA
MedDRA:10026257,Malignant neoplasm of other specified sites of bladder recurrent,SideEffect,MedDRA
MedDRA:10026380,Malignant neoplasm of posterior wall of urinary bladder recurrent,SideEffect,MedDRA
MedDRA:10026557,Malignant neoplasm of trigone of urinary bladder recurrent,SideEffect,MedDRA
MedDRA:10026588,Malignant neoplasm of urachus recurrent,SideEffect,MedDRA
MedDRA:10026602,Malignant neoplasm of ureteric orifice recurrent,SideEffect,MedDRA
MedDRA:10046715,Urothelial carcinoma bladder recurrent,SideEffect,MedDRA
MedDRA:10025712,"Malignant neoplasm of anterior wall of urinary bladder stage 0, with cancer in situ",SideEffect,MedDRA
MedDRA:10025738,"Malignant neoplasm of bladder neck stage 0, with cancer in situ",SideEffect,MedDRA
MedDRA:10025755,"Malignant neoplasm of bladder, part unspecified stage 0, with cancer in situ",SideEffect,MedDRA
MedDRA:10025877,"Malignant neoplasm of dome of urinary bladder stage 0, with cancer in situ",SideEffect,MedDRA
MedDRA:10026067,"Malignant neoplasm of lateral wall of urinary bladder stage 0, with cancer in situ",SideEffect,MedDRA
MedDRA:10026258,"Malignant neoplasm of other specified sites of bladder stage 0, with cancer in situ",SideEffect,MedDRA
MedDRA:10026381,"Malignant neoplasm of posterior wall of urinary bladder stage 0, with cancer in situ",SideEffect,MedDRA
MedDRA:10026558,"Malignant neoplasm of trigone of urinary bladder stage 0, with cancer in situ",SideEffect,MedDRA
MedDRA:10026589,"Malignant neoplasm of urachus stage 0, with cancer in situ",SideEffect,MedDRA
MedDRA:10026603,"Malignant neoplasm of ureteric orifice stage 0, with cancer in situ",SideEffect,MedDRA
MedDRA:10044413,Transitional cell carcinoma of the bladder stage 0 with cancer in situ,SideEffect,MedDRA
MedDRA:10046716,"Urothelial carcinoma bladder stage 0, with cancer in situ",SideEffect,MedDRA
MedDRA:10025713,"Malignant neoplasm of anterior wall of urinary bladder stage 0, without cancer in situ",SideEffect,MedDRA
MedDRA:10025739,"Malignant neoplasm of bladder neck stage 0, without cancer in situ",SideEffect,MedDRA
MedDRA:10025756,"Malignant neoplasm of bladder, part unspecified stage 0, without cancer in situ",SideEffect,MedDRA
MedDRA:10025878,"Malignant neoplasm of dome of urinary bladder stage 0, without cancer in situ",SideEffect,MedDRA
MedDRA:10026068,"Malignant neoplasm of lateral wall of urinary bladder stage 0, without cancer in situ",SideEffect,MedDRA
MedDRA:10026259,"Malignant neoplasm of other specified sites of bladder stage 0, without cancer in situ",SideEffect,MedDRA
MedDRA:10026382,"Malignant neoplasm of posterior wall of urinary bladder stage 0, without cancer in situ",SideEffect,MedDRA
MedDRA:10026559,"Malignant neoplasm of trigone of urinary bladder stage 0, without cancer in situ",SideEffect,MedDRA
MedDRA:10026590,"Malignant neoplasm of urachus stage 0, without cancer in situ",SideEffect,MedDRA
MedDRA:10026604,"Malignant neoplasm of ureteric orifice stage 0, without cancer in situ",SideEffect,MedDRA
MedDRA:10044414,Transitional cell carcinoma of the bladder stage 0 without cancer in situ,SideEffect,MedDRA
MedDRA:10046717,"Urothelial carcinoma bladder stage 0, without cancer in situ",SideEffect,MedDRA
MedDRA:10025714,"Malignant neoplasm of anterior wall of urinary bladder stage I, with cancer in situ",SideEffect,MedDRA
MedDRA:10025740,"Malignant neoplasm of bladder neck stage I, with cancer in situ",SideEffect,MedDRA
MedDRA:10025757,"Malignant neoplasm of bladder, part unspecified stage I, with cancer in situ",SideEffect,MedDRA
MedDRA:10025879,"Malignant neoplasm of dome of urinary bladder stage I, with cancer in situ",SideEffect,MedDRA
MedDRA:10026069,"Malignant neoplasm of lateral wall of urinary bladder stage I, with cancer in situ",SideEffect,MedDRA
MedDRA:10026260,"Malignant neoplasm of other specified sites of bladder stage I, with cancer in situ",SideEffect,MedDRA
MedDRA:10026383,"Malignant neoplasm of posterior wall of urinary bladder stage I, with cancer in situ",SideEffect,MedDRA
MedDRA:10026560,"Malignant neoplasm of trigone of urinary bladder stage I, with cancer in situ",SideEffect,MedDRA
MedDRA:10026591,"Malignant neoplasm of urachus stage I, with cancer in situ",SideEffect,MedDRA
MedDRA:10026605,"Malignant neoplasm of ureteric orifice stage I, with cancer in situ",SideEffect,MedDRA
MedDRA:10044415,Transitional cell carcinoma of the bladder stage I with cancer in situ,SideEffect,MedDRA
MedDRA:10046718,"Urothelial carcinoma bladder stage I, with cancer in situ",SideEffect,MedDRA
MedDRA:10025715,"Malignant neoplasm of anterior wall of urinary bladder stage I, without cancer in situ",SideEffect,MedDRA
MedDRA:10025741,"Malignant neoplasm of bladder neck stage I, without cancer in situ",SideEffect,MedDRA
MedDRA:10025758,"Malignant neoplasm of bladder, part unspecified stage I, without cancer in situ",SideEffect,MedDRA
MedDRA:10025880,"Malignant neoplasm of dome of urinary bladder stage I, without cancer in situ",SideEffect,MedDRA
MedDRA:10026070,"Malignant neoplasm of lateral wall of urinary bladder stage I, without cancer in situ",SideEffect,MedDRA
MedDRA:10026261,"Malignant neoplasm of other specified sites of bladder stage I, without cancer in situ",SideEffect,MedDRA
MedDRA:10026384,"Malignant neoplasm of posterior wall of urinary bladder stage I, without cancer in situ",SideEffect,MedDRA
MedDRA:10026561,"Malignant neoplasm of trigone of urinary bladder stage I, without cancer in situ",SideEffect,MedDRA
MedDRA:10026592,"Malignant neoplasm of urachus stage I, without cancer in situ",SideEffect,MedDRA
MedDRA:10026606,"Malignant neoplasm of ureteric orifice stage I, without cancer in situ",SideEffect,MedDRA
MedDRA:10044416,Transitional cell carcinoma of the bladder stage I without cancer in situ,SideEffect,MedDRA
MedDRA:10046719,"Urothelial carcinoma bladder stage I, without cancer in situ",SideEffect,MedDRA
MedDRA:10022878,Invasive bladder cancer stage II,SideEffect,MedDRA
MedDRA:10025716,Malignant neoplasm of anterior wall of urinary bladder stage II,SideEffect,MedDRA
MedDRA:10025742,Malignant neoplasm of bladder neck stage II,SideEffect,MedDRA
MedDRA:10025750,Malignant neoplasm of bladder stage II,SideEffect,MedDRA
MedDRA:10025759,"Malignant neoplasm of bladder, part unspecified stage II",SideEffect,MedDRA
MedDRA:10025881,Malignant neoplasm of dome of urinary bladder stage II,SideEffect,MedDRA
MedDRA:10026071,Malignant neoplasm of lateral wall of urinary bladder stage II,SideEffect,MedDRA
MedDRA:10026262,Malignant neoplasm of other specified sites of bladder stage II,SideEffect,MedDRA
MedDRA:10026385,Malignant neoplasm of posterior wall of urinary bladder stage II,SideEffect,MedDRA
MedDRA:10026562,Malignant neoplasm of trigone of urinary bladder stage II,SideEffect,MedDRA
MedDRA:10026593,Malignant neoplasm of urachus stage II,SideEffect,MedDRA
MedDRA:10026607,Malignant neoplasm of ureteric orifice stage II,SideEffect,MedDRA
MedDRA:10066753,Bladder transitional cell carcinoma stage II,SideEffect,MedDRA
MedDRA:10022879,Invasive bladder cancer stage III,SideEffect,MedDRA
MedDRA:10025717,Malignant neoplasm of anterior wall of urinary bladder stage III,SideEffect,MedDRA
MedDRA:10025743,Malignant neoplasm of bladder neck stage III,SideEffect,MedDRA
MedDRA:10025751,Malignant neoplasm of bladder stage III,SideEffect,MedDRA
MedDRA:10025760,"Malignant neoplasm of bladder, part unspecified stage III",SideEffect,MedDRA
MedDRA:10025882,Malignant neoplasm of dome of urinary bladder stage III,SideEffect,MedDRA
MedDRA:10026072,Malignant neoplasm of lateral wall of urinary bladder stage III,SideEffect,MedDRA
MedDRA:10026263,Malignant neoplasm of other specified sites of bladder stage III,SideEffect,MedDRA
MedDRA:10026386,Malignant neoplasm of posterior wall of urinary bladder stage III,SideEffect,MedDRA
MedDRA:10026563,Malignant neoplasm of trigone of urinary bladder stage III,SideEffect,MedDRA
MedDRA:10026594,Malignant neoplasm of urachus stage III,SideEffect,MedDRA
MedDRA:10026608,Malignant neoplasm of ureteric orifice stage III,SideEffect,MedDRA
MedDRA:10066754,Bladder transitional cell carcinoma stage III,SideEffect,MedDRA
MedDRA:10022880,Invasive bladder cancer stage IV,SideEffect,MedDRA
MedDRA:10025718,Malignant neoplasm of anterior wall of urinary bladder stage IV,SideEffect,MedDRA
MedDRA:10025744,Malignant neoplasm of bladder neck stage IV,SideEffect,MedDRA
MedDRA:10025752,Malignant neoplasm of bladder stage IV,SideEffect,MedDRA
MedDRA:10025761,"Malignant neoplasm of bladder, part unspecified stage IV",SideEffect,MedDRA
MedDRA:10025883,Malignant neoplasm of dome of urinary bladder stage IV,SideEffect,MedDRA
MedDRA:10026073,Malignant neoplasm of lateral wall of urinary bladder stage IV,SideEffect,MedDRA
MedDRA:10026264,Malignant neoplasm of other specified sites of bladder stage IV,SideEffect,MedDRA
MedDRA:10026387,Malignant neoplasm of posterior wall of urinary bladder stage IV,SideEffect,MedDRA
MedDRA:10026564,Malignant neoplasm of trigone of urinary bladder stage IV,SideEffect,MedDRA
MedDRA:10026595,Malignant neoplasm of urachus stage IV,SideEffect,MedDRA
MedDRA:10026609,Malignant neoplasm of ureteric orifice stage IV,SideEffect,MedDRA
MedDRA:10066752,Bladder transitional cell carcinoma stage IV,SideEffect,MedDRA
MedDRA:10023444,Kidney tumors recurrent,SideEffect,MedDRA
MedDRA:10026009,"Malignant neoplasm of kidney, except pelvis, recurrent",SideEffect,MedDRA
MedDRA:10038390,Renal cancer recurrent,SideEffect,MedDRA
MedDRA:10038402,Renal cell adenocarcinoma recurrent,SideEffect,MedDRA
MedDRA:10023445,Kidney tumors stage I,SideEffect,MedDRA
MedDRA:10026010,"Malignant neoplasm of kidney, except pelvis, stage I",SideEffect,MedDRA
MedDRA:10038403,Renal cell adenocarcinoma stage I,SideEffect,MedDRA
MedDRA:10023446,Kidney tumors stage II,SideEffect,MedDRA
MedDRA:10026011,"Malignant neoplasm of kidney, except pelvis, stage II",SideEffect,MedDRA
MedDRA:10038404,Renal cell adenocarcinoma stage II,SideEffect,MedDRA
MedDRA:10023447,Kidney tumors stage III,SideEffect,MedDRA
MedDRA:10026012,"Malignant neoplasm of kidney, except pelvis, stage III",SideEffect,MedDRA
MedDRA:10038405,Renal cell adenocarcinoma stage III,SideEffect,MedDRA
MedDRA:10023448,Kidney tumors stage IV,SideEffect,MedDRA
MedDRA:10026013,"Malignant neoplasm of kidney, except pelvis, stage IV",SideEffect,MedDRA
MedDRA:10023405,Kidney cancer stage IV,SideEffect,MedDRA
MedDRA:10038406,Renal cell adenocarcinoma stage IV,SideEffect,MedDRA
MedDRA:10026431,Malignant neoplasm of renal pelvis and ureter transitional cell regional,SideEffect,MedDRA
MedDRA:10044430,Transitional cell carcinoma urethra regional,SideEffect,MedDRA
MedDRA:10046732,Urothelial carcinoma urethra regional,SideEffect,MedDRA
MedDRA:10044422,Transitional cell carcinoma ureter local,SideEffect,MedDRA
MedDRA:10046724,Urothelial carcinoma ureter local,SideEffect,MedDRA
MedDRA:10044423,Transitional cell carcinoma ureter metastatic,SideEffect,MedDRA
MedDRA:10046725,Urothelial carcinoma ureter metastatic,SideEffect,MedDRA
MedDRA:10044424,Transitional cell carcinoma ureter recurrent,SideEffect,MedDRA
MedDRA:10046726,Urothelial carcinoma ureter recurrent,SideEffect,MedDRA
MedDRA:10044425,Transitional cell carcinoma ureter regional,SideEffect,MedDRA
MedDRA:10046727,Urothelial carcinoma ureter regional,SideEffect,MedDRA
MedDRA:10044427,Transitional cell carcinoma urethra local,SideEffect,MedDRA
MedDRA:10046729,Urothelial carcinoma urethra local,SideEffect,MedDRA
MedDRA:10044428,Transitional cell carcinoma urethra metastatic,SideEffect,MedDRA
MedDRA:10046730,Urothelial carcinoma urethra metastatic,SideEffect,MedDRA
MedDRA:10044429,Transitional cell carcinoma urethra recurrent,SideEffect,MedDRA
MedDRA:10046731,Urothelial carcinoma urethra recurrent,SideEffect,MedDRA
MedDRA:10028988,Neoplasm cervix stage I,SideEffect,MedDRA
MedDRA:10025833,Malignant neoplasm of cervix uteri stage I,SideEffect,MedDRA
MedDRA:10025893,Malignant neoplasm of endocervix stage I,SideEffect,MedDRA
MedDRA:10025905,Malignant neoplasm of exocervix stage I,SideEffect,MedDRA
MedDRA:10026268,Malignant neoplasm of other specified sites of cervix stage I,SideEffect,MedDRA
MedDRA:10028989,Neoplasm cervix stage II,SideEffect,MedDRA
MedDRA:10025834,Malignant neoplasm of cervix uteri stage II,SideEffect,MedDRA
MedDRA:10025894,Malignant neoplasm of endocervix stage II,SideEffect,MedDRA
MedDRA:10025906,Malignant neoplasm of exocervix stage II,SideEffect,MedDRA
MedDRA:10026269,Malignant neoplasm of other specified sites of cervix stage II,SideEffect,MedDRA
MedDRA:10028990,Neoplasm cervix stage III,SideEffect,MedDRA
MedDRA:10025835,Malignant neoplasm of cervix uteri stage III,SideEffect,MedDRA
MedDRA:10025895,Malignant neoplasm of endocervix stage III,SideEffect,MedDRA
MedDRA:10025907,Malignant neoplasm of exocervix stage III,SideEffect,MedDRA
MedDRA:10026270,Malignant neoplasm of other specified sites of cervix stage III,SideEffect,MedDRA
MedDRA:10028991,Neoplasm cervix stage IV,SideEffect,MedDRA
MedDRA:10025836,Malignant neoplasm of cervix uteri stage IV,SideEffect,MedDRA
MedDRA:10025896,Malignant neoplasm of endocervix stage IV,SideEffect,MedDRA
MedDRA:10025908,Malignant neoplasm of exocervix stage IV,SideEffect,MedDRA
MedDRA:10026271,Malignant neoplasm of other specified sites of cervix stage IV,SideEffect,MedDRA
MedDRA:10014721,Endometrial adenocarcinoma metastatic,SideEffect,MedDRA
MedDRA:10014771,Endometrioid adenocarcinoma metastatic,SideEffect,MedDRA
MedDRA:10014762,Endometrial neoplasm malignant recurrent,SideEffect,MedDRA
MedDRA:10014772,Endometrioid adenocarcinoma recurrent,SideEffect,MedDRA
MedDRA:10014723,Endometrial adenocarcinoma stage 0,SideEffect,MedDRA
MedDRA:10014763,Endometrial neoplasm malignant stage 0,SideEffect,MedDRA
MedDRA:10014773,Endometrioid adenocarcinoma stage 0,SideEffect,MedDRA
MedDRA:10014724,Endometrial adenocarcinoma stage I,SideEffect,MedDRA
MedDRA:10014774,Endometrioid adenocarcinoma stage I,SideEffect,MedDRA
MedDRA:10014765,Endometrial neoplasm malignant stage II,SideEffect,MedDRA
MedDRA:10014775,Endometrioid adenocarcinoma stage II,SideEffect,MedDRA
MedDRA:10014766,Endometrial neoplasm malignant stage III,SideEffect,MedDRA
MedDRA:10014776,Endometrioid adenocarcinoma stage III,SideEffect,MedDRA
MedDRA:10014727,Endometrial adenocarcinoma stage IV,SideEffect,MedDRA
MedDRA:10014777,Endometrioid adenocarcinoma stage IV,SideEffect,MedDRA
MedDRA:10058228,Ovarian atypical proliferating tumour,SideEffect,MedDRA
MedDRA:10006032,Borderline ovarian tumour,SideEffect,MedDRA
MedDRA:10033145,Ovarian dysgerminoma stage I A,SideEffect,MedDRA
MedDRA:10033146,Ovarian dysgerminoma stage I B,SideEffect,MedDRA
MedDRA:10033147,Ovarian dysgerminoma stage I C,SideEffect,MedDRA
MedDRA:10033149,Ovarian dysgerminoma stage II A,SideEffect,MedDRA
MedDRA:10033150,Ovarian dysgerminoma stage II B,SideEffect,MedDRA
MedDRA:10033151,Ovarian dysgerminoma stage II C,SideEffect,MedDRA
MedDRA:10033153,Ovarian dysgerminoma stage III A,SideEffect,MedDRA
MedDRA:10033154,Ovarian dysgerminoma stage III B,SideEffect,MedDRA
MedDRA:10033155,Ovarian dysgerminoma stage III C,SideEffect,MedDRA
MedDRA:10033171,Ovarian germ cell cancer NOS stage I A,SideEffect,MedDRA
MedDRA:10033172,Ovarian germ cell cancer NOS stage I B,SideEffect,MedDRA
MedDRA:10033173,Ovarian germ cell cancer NOS stage I C,SideEffect,MedDRA
MedDRA:10033175,Ovarian germ cell cancer NOS stage II A,SideEffect,MedDRA
MedDRA:10033176,Ovarian germ cell cancer NOS stage II B,SideEffect,MedDRA
MedDRA:10033177,Ovarian germ cell cancer NOS stage II C,SideEffect,MedDRA
MedDRA:10033179,Ovarian germ cell cancer NOS stage III A,SideEffect,MedDRA
MedDRA:10033180,Ovarian germ cell cancer NOS stage III B,SideEffect,MedDRA
MedDRA:10033181,Ovarian germ cell cancer NOS stage III C,SideEffect,MedDRA
MedDRA:10033184,Ovarian germ cell choriocarcinoma stage I A,SideEffect,MedDRA
MedDRA:10033185,Ovarian germ cell choriocarcinoma stage I B,SideEffect,MedDRA
MedDRA:10033186,Ovarian germ cell choriocarcinoma stage I C,SideEffect,MedDRA
MedDRA:10033188,Ovarian germ cell choriocarcinoma stage II A,SideEffect,MedDRA
MedDRA:10033189,Ovarian germ cell choriocarcinoma stage II B,SideEffect,MedDRA
MedDRA:10033190,Ovarian germ cell choriocarcinoma stage II C,SideEffect,MedDRA
MedDRA:10033192,Ovarian germ cell choriocarcinoma stage III A,SideEffect,MedDRA
MedDRA:10033193,Ovarian germ cell choriocarcinoma stage III B,SideEffect,MedDRA
MedDRA:10033194,Ovarian germ cell choriocarcinoma stage III C,SideEffect,MedDRA
MedDRA:10033197,Ovarian germ cell embryonal carcinoma stage I A,SideEffect,MedDRA
MedDRA:10033198,Ovarian germ cell embryonal carcinoma stage I B,SideEffect,MedDRA
MedDRA:10033199,Ovarian germ cell embryonal carcinoma stage I C,SideEffect,MedDRA
MedDRA:10033201,Ovarian germ cell embryonal carcinoma stage II A,SideEffect,MedDRA
MedDRA:10033202,Ovarian germ cell embryonal carcinoma stage II B,SideEffect,MedDRA
MedDRA:10033203,Ovarian germ cell embryonal carcinoma stage II C,SideEffect,MedDRA
MedDRA:10033205,Ovarian germ cell embryonal carcinoma stage III A,SideEffect,MedDRA
MedDRA:10033206,Ovarian germ cell embryonal carcinoma stage III B,SideEffect,MedDRA
MedDRA:10033207,Ovarian germ cell embryonal carcinoma stage III C,SideEffect,MedDRA
MedDRA:10033209,Ovarian germ cell endodermal sinus tumor stage I A,SideEffect,MedDRA
MedDRA:10033210,Ovarian germ cell endodermal sinus tumor stage I B,SideEffect,MedDRA
MedDRA:10033211,Ovarian germ cell endodermal sinus tumor stage I C,SideEffect,MedDRA
MedDRA:10033250,Ovarian germ cell yolk sac tumor stage I,SideEffect,MedDRA
MedDRA:10033251,Ovarian germ cell yolk sac tumor stage I A,SideEffect,MedDRA
MedDRA:10033252,Ovarian germ cell yolk sac tumor stage I B,SideEffect,MedDRA
MedDRA:10033253,Ovarian germ cell yolk sac tumor stage I C,SideEffect,MedDRA
MedDRA:10033212,Ovarian germ cell endodermal sinus tumor stage II A,SideEffect,MedDRA
MedDRA:10033213,Ovarian germ cell endodermal sinus tumor stage II B,SideEffect,MedDRA
MedDRA:10033214,Ovarian germ cell endodermal sinus tumor stage II C,SideEffect,MedDRA
MedDRA:10033254,Ovarian germ cell yolk sac tumor stage II,SideEffect,MedDRA
MedDRA:10033255,Ovarian germ cell yolk sac tumor stage II A,SideEffect,MedDRA
MedDRA:10033256,Ovarian germ cell yolk sac tumor stage II B,SideEffect,MedDRA
MedDRA:10033257,Ovarian germ cell yolk sac tumor stage II C,SideEffect,MedDRA
MedDRA:10033215,Ovarian germ cell endodermal sinus tumor stage III A,SideEffect,MedDRA
MedDRA:10033216,Ovarian germ cell endodermal sinus tumor stage III B,SideEffect,MedDRA
MedDRA:10033217,Ovarian germ cell endodermal sinus tumor stage III C,SideEffect,MedDRA
MedDRA:10033258,Ovarian germ cell yolk sac tumor stage III,SideEffect,MedDRA
MedDRA:10033259,Ovarian germ cell yolk sac tumor stage III A,SideEffect,MedDRA
MedDRA:10033260,Ovarian germ cell yolk sac tumor stage III B,SideEffect,MedDRA
MedDRA:10033261,Ovarian germ cell yolk sac tumor stage III C,SideEffect,MedDRA
MedDRA:10033262,Ovarian germ cell yolk sac tumor stage IV,SideEffect,MedDRA
MedDRA:10033224,Ovarian germ cell polyembryoma stage I A,SideEffect,MedDRA
MedDRA:10033225,Ovarian germ cell polyembryoma stage I B,SideEffect,MedDRA
MedDRA:10033226,Ovarian germ cell polyembryoma stage I C,SideEffect,MedDRA
MedDRA:10033228,Ovarian germ cell polyembryoma stage II A,SideEffect,MedDRA
MedDRA:10033229,Ovarian germ cell polyembryoma stage II B,SideEffect,MedDRA
MedDRA:10033230,Ovarian germ cell polyembryoma stage II C,SideEffect,MedDRA
MedDRA:10033232,Ovarian germ cell polyembryoma stage III A,SideEffect,MedDRA
MedDRA:10033233,Ovarian germ cell polyembryoma stage III B,SideEffect,MedDRA
MedDRA:10033234,Ovarian germ cell polyembryoma stage III C,SideEffect,MedDRA
MedDRA:10033238,Ovarian germ cell teratoma stage I A,SideEffect,MedDRA
MedDRA:10033239,Ovarian germ cell teratoma stage I B,SideEffect,MedDRA
MedDRA:10033240,Ovarian germ cell teratoma stage I C,SideEffect,MedDRA
MedDRA:10033242,Ovarian germ cell teratoma stage II A,SideEffect,MedDRA
MedDRA:10033243,Ovarian germ cell teratoma stage II B,SideEffect,MedDRA
MedDRA:10033244,Ovarian germ cell teratoma stage II C,SideEffect,MedDRA
MedDRA:10033246,Ovarian germ cell teratoma stage III A,SideEffect,MedDRA
MedDRA:10033247,Ovarian germ cell teratoma stage III B,SideEffect,MedDRA
MedDRA:10033248,Ovarian germ cell teratoma stage III C,SideEffect,MedDRA
MedDRA:10041869,Squamous cell carcinoma of the vagina stage 0,SideEffect,MedDRA
MedDRA:10046873,Vaginal adenocarcinoma stage 0,SideEffect,MedDRA
MedDRA:10046928,Vaginal neoplasm malignant stage 0,SideEffect,MedDRA
MedDRA:10046929,Vaginal neoplasm malignant stage I,SideEffect,MedDRA
MedDRA:10041870,Squamous cell carcinoma of the vagina stage I,SideEffect,MedDRA
MedDRA:10046874,Vaginal adenocarcinoma stage I,SideEffect,MedDRA
MedDRA:10041871,Squamous cell carcinoma of the vagina stage II,SideEffect,MedDRA
MedDRA:10046875,Vaginal adenocarcinoma stage II,SideEffect,MedDRA
MedDRA:10046930,Vaginal neoplasm malignant stage II,SideEffect,MedDRA
MedDRA:10046931,Vaginal neoplasm malignant stage III,SideEffect,MedDRA
MedDRA:10041872,Squamous cell carcinoma of the vagina stage III,SideEffect,MedDRA
MedDRA:10046876,Vaginal adenocarcinoma stage III,SideEffect,MedDRA
MedDRA:10046932,Vaginal neoplasm malignant stage IVA,SideEffect,MedDRA
MedDRA:10041873,Squamous cell carcinoma of the vagina stage IVA,SideEffect,MedDRA
MedDRA:10046877,Vaginal adenocarcinoma stage IVA,SideEffect,MedDRA
MedDRA:10041874,Squamous cell carcinoma of the vagina stage IVB,SideEffect,MedDRA
MedDRA:10046878,Vaginal adenocarcinoma stage IVB,SideEffect,MedDRA
MedDRA:10041867,Squamous cell carcinoma of the vagina metastatic,SideEffect,MedDRA
MedDRA:10046871,Vaginal adenocarcinoma metastatic,SideEffect,MedDRA
MedDRA:10041868,Squamous cell carcinoma of the vagina recurrent,SideEffect,MedDRA
MedDRA:10046872,Vaginal adenocarcinoma recurrent,SideEffect,MedDRA
MedDRA:10046927,Vaginal neoplasm malignant recurrent,SideEffect,MedDRA
MedDRA:10025842,Malignant neoplasm of clitoris recurrent,SideEffect,MedDRA
MedDRA:10026016,Malignant neoplasm of labia majora recurrent,SideEffect,MedDRA
MedDRA:10026024,Malignant neoplasm of labia minora recurrent,SideEffect,MedDRA
MedDRA:10026642,Malignant neoplasm of vulva recurrent,SideEffect,MedDRA
MedDRA:10025843,Malignant neoplasm of clitoris stage 0,SideEffect,MedDRA
MedDRA:10026017,Malignant neoplasm of labia majora stage 0,SideEffect,MedDRA
MedDRA:10026025,Malignant neoplasm of labia minora stage 0,SideEffect,MedDRA
MedDRA:10026643,Malignant neoplasm of vulva stage 0,SideEffect,MedDRA
MedDRA:10025844,Malignant neoplasm of clitoris stage I,SideEffect,MedDRA
MedDRA:10026018,Malignant neoplasm of labia majora stage I,SideEffect,MedDRA
MedDRA:10026026,Malignant neoplasm of labia minora stage I,SideEffect,MedDRA
MedDRA:10026644,Malignant neoplasm of vulva stage I,SideEffect,MedDRA
MedDRA:10025845,Malignant neoplasm of clitoris stage II,SideEffect,MedDRA
MedDRA:10026019,Malignant neoplasm of labia majora stage II,SideEffect,MedDRA
MedDRA:10026027,Malignant neoplasm of labia minora stage II,SideEffect,MedDRA
MedDRA:10026645,Malignant neoplasm of vulva stage II,SideEffect,MedDRA
MedDRA:10025846,Malignant neoplasm of clitoris stage III,SideEffect,MedDRA
MedDRA:10026020,Malignant neoplasm of labia majora stage III,SideEffect,MedDRA
MedDRA:10026028,Malignant neoplasm of labia minora stage III,SideEffect,MedDRA
MedDRA:10026646,Malignant neoplasm of vulva stage III,SideEffect,MedDRA
MedDRA:10026021,Malignant neoplasm of labia majora stage IV,SideEffect,MedDRA
MedDRA:10026029,Malignant neoplasm of labia minora stage IV,SideEffect,MedDRA
MedDRA:10025847,Malignant neoplasm of clitoris stage IV,SideEffect,MedDRA
MedDRA:10034313,Penile squamous cell carcinoma metastatic,SideEffect,MedDRA
MedDRA:10034314,Penile squamous cell carcinoma recurrent,SideEffect,MedDRA
MedDRA:10034315,Penile squamous cell carcinoma stage I,SideEffect,MedDRA
MedDRA:10034316,Penile squamous cell carcinoma stage II,SideEffect,MedDRA
MedDRA:10034317,Penile squamous cell carcinoma stage III,SideEffect,MedDRA
MedDRA:10034318,Penile squamous cell carcinoma stage IV,SideEffect,MedDRA
MedDRA:10001198,Adenocarcinoma of the prostate metastatic,SideEffect,MedDRA
MedDRA:10001199,Adenocarcinoma of the prostate recurrent,SideEffect,MedDRA
MedDRA:10001200,Adenocarcinoma of the prostate stage I,SideEffect,MedDRA
MedDRA:10001201,Adenocarcinoma of the prostate stage II,SideEffect,MedDRA
MedDRA:10001202,Adenocarcinoma of the prostate stage III,SideEffect,MedDRA
MedDRA:10001203,Adenocarcinoma of the prostate stage IV,SideEffect,MedDRA
MedDRA:10043344,Testicular non-dysgerminoma,SideEffect,MedDRA
MedDRA:10025724,"Malignant neoplasm of aryepiglottic fold, hypopharyngeal aspect recurrent",SideEffect,MedDRA
MedDRA:10025971,"Malignant neoplasm of hypopharynx, unspecified, recurrent",SideEffect,MedDRA
MedDRA:10026281,Malignant neoplasm of other specified sites of hypopharynx recurrent,SideEffect,MedDRA
MedDRA:10026357,Malignant neoplasm of postcricoid region of hypopharynx recurrent,SideEffect,MedDRA
MedDRA:10026364,Malignant neoplasm of posterior hypopharyngeal wall recurrent,SideEffect,MedDRA
MedDRA:10026411,Malignant neoplasm of pyriform sinus recurrent,SideEffect,MedDRA
MedDRA:10041851,Squamous cell carcinoma of the hypopharynx stage 0,SideEffect,MedDRA
MedDRA:10025725,"Malignant neoplasm of aryepiglottic fold, hypopharyngeal aspect stage 0",SideEffect,MedDRA
MedDRA:10025972,"Malignant neoplasm of hypopharynx, unspecified, stage 0",SideEffect,MedDRA
MedDRA:10026282,Malignant neoplasm of other specified sites of hypopharynx stage 0,SideEffect,MedDRA
MedDRA:10026358,Malignant neoplasm of postcricoid region of hypopharynx stage 0,SideEffect,MedDRA
MedDRA:10026365,Malignant neoplasm of posterior hypopharyngeal wall stage 0,SideEffect,MedDRA
MedDRA:10026412,Malignant neoplasm of pyriform sinus stage 0,SideEffect,MedDRA
MedDRA:10025726,"Malignant neoplasm of aryepiglottic fold, hypopharyngeal aspect stage I",SideEffect,MedDRA
MedDRA:10025973,"Malignant neoplasm of hypopharynx, unspecified, stage I",SideEffect,MedDRA
MedDRA:10026283,Malignant neoplasm of other specified sites of hypopharynx stage I,SideEffect,MedDRA
